"...1","call","race","education","yearsexp","computerskills"
3434,0,"b",2,3,1
4135,0,"w",4,6,1
793,0,"b",4,15,1
1711,0,"b",3,5,0
1400,0,"w",4,5,1
512,0,"b",4,3,1
1440,0,"b",4,9,1
2581,0,"b",4,8,1
859,0,"b",4,8,1
2816,0,"b",3,21,1
3653,0,"w",4,5,1
3413,0,"b",4,4,1
2849,1,"w",4,4,0
3023,0,"w",3,7,1
212,0,"b",4,5,1
3353,0,"w",4,6,1
3787,0,"w",4,11,1
2784,0,"b",4,6,0
97,0,"b",2,5,0
3198,1,"b",4,6,1
4132,0,"b",3,13,1
1797,0,"w",2,4,0
2102,0,"w",3,4,1
3349,1,"w",4,6,1
4282,0,"b",3,5,1
1482,0,"b",3,7,1
1434,0,"b",3,5,0
1506,0,"b",4,14,1
1745,0,"w",4,5,0
2610,0,"w",3,5,0
1129,0,"b",4,5,1
2778,0,"w",4,11,1
1551,0,"w",3,13,1
789,0,"w",4,7,0
2316,0,"b",2,19,0
2624,0,"w",3,13,1
1207,0,"b",4,8,1
1871,0,"w",4,11,1
1071,0,"b",4,4,1
2175,0,"b",4,8,1
570,0,"b",2,8,0
1637,0,"w",4,3,1
1729,0,"b",0,4,1
733,0,"b",3,13,1
4414,0,"w",3,5,1
4111,0,"w",4,8,1
4019,1,"w",3,6,1
3209,0,"w",4,6,1
1885,0,"w",4,10,1
1511,0,"b",4,6,1
3789,0,"w",3,3,1
4307,0,"b",4,15,1
4302,0,"b",3,6,1
2504,0,"w",4,4,1
1265,0,"b",4,2,1
2312,0,"b",3,4,1
3193,0,"b",4,8,0
1215,0,"b",4,5,1
1413,0,"b",3,4,1
2141,0,"w",4,6,1
2357,0,"b",4,7,0
42,0,"b",4,5,0
1742,0,"b",4,6,0
1670,0,"w",4,6,1
40,0,"w",4,5,0
443,1,"w",4,6,1
1203,0,"b",4,7,1
2016,0,"w",3,4,1
2998,0,"w",4,7,0
1336,0,"w",3,12,1
3119,0,"b",4,8,0
1991,0,"b",4,6,1
1606,0,"b",3,3,1
254,0,"b",4,13,1
2640,0,"b",4,6,1
3376,0,"b",4,3,1
1226,0,"b",3,8,1
2280,0,"w",4,26,0
2763,0,"w",3,6,1
837,0,"w",4,7,0
3464,0,"b",4,10,1
3847,0,"b",4,2,1
3924,0,"w",4,5,0
4742,0,"w",3,21,1
1959,0,"b",4,10,1
315,0,"w",3,5,1
2021,0,"w",4,7,1
818,0,"b",4,16,1
310,0,"b",3,21,1
367,0,"b",4,7,0
861,0,"w",2,19,0
2472,0,"b",4,5,1
3359,1,"b",4,6,1
480,1,"w",4,4,1
56,0,"b",4,7,1
205,0,"w",4,12,1
1115,0,"w",4,6,1
774,0,"b",3,17,1
1648,0,"w",3,6,1
3137,0,"w",4,2,1
907,0,"w",3,11,1
4823,0,"w",4,9,1
914,0,"b",2,11,1
2127,0,"w",4,11,1
2032,0,"b",3,21,1
3916,0,"b",4,12,1
3927,0,"w",4,6,1
2600,0,"b",4,8,0
1102,0,"b",4,6,1
2112,0,"b",4,14,1
1297,0,"w",3,2,1
4413,0,"b",2,3,1
3969,0,"w",4,6,0
586,0,"w",2,8,0
3599,1,"b",4,8,0
2023,0,"w",3,6,1
3810,0,"w",4,8,1
781,0,"b",4,6,1
653,0,"w",4,6,1
1165,1,"w",3,7,1
4759,0,"b",4,7,1
3485,1,"w",4,13,1
4601,0,"b",4,10,1
2520,1,"w",4,8,1
3403,0,"w",4,4,1
2848,0,"b",4,2,1
1303,0,"b",2,19,0
962,0,"w",4,14,1
732,0,"w",4,8,1
4514,0,"w",2,4,0
954,0,"b",4,6,1
823,0,"b",3,6,1
4569,0,"b",4,18,1
4026,0,"w",4,5,1
591,0,"w",3,4,1
716,0,"b",4,2,1
380,0,"b",4,7,0
1738,1,"w",4,11,1
3692,1,"b",4,3,1
39,0,"b",3,4,1
2845,1,"w",4,6,0
956,0,"b",4,4,1
2323,0,"b",3,4,1
554,0,"w",4,7,0
4038,0,"w",3,6,1
2149,0,"w",3,5,1
3576,0,"b",4,7,0
3511,0,"w",4,26,0
1560,0,"w",2,16,1
379,0,"w",2,16,1
2553,0,"w",4,6,1
284,0,"w",4,6,0
1159,0,"w",3,13,1
115,0,"w",3,4,1
2821,0,"b",4,5,0
4190,0,"b",4,8,1
2487,0,"w",3,13,1
3835,0,"w",4,8,1
1700,0,"w",3,1,1
2721,0,"b",4,2,1
244,0,"w",4,7,0
4634,0,"w",4,9,1
2928,0,"w",4,12,1
574,0,"b",4,26,0
2284,0,"b",4,6,1
3696,1,"w",3,8,1
2452,0,"b",4,10,1
874,0,"b",4,9,1
2590,0,"w",4,6,1
4363,1,"b",3,2,1
867,0,"w",3,4,1
2031,0,"w",4,3,1
1243,0,"b",2,5,1
3207,0,"b",4,6,1
233,0,"w",4,6,1
4336,1,"b",4,8,1
2445,0,"w",4,14,1
4010,0,"w",4,5,1
1624,0,"b",2,3,1
2124,0,"b",4,6,1
3888,0,"w",4,2,1
969,0,"w",4,3,1
593,1,"w",4,9,1
1655,0,"w",4,2,1
77,0,"w",4,12,1
4804,0,"w",4,7,0
3972,0,"w",4,6,0
2046,0,"b",4,14,1
1288,0,"b",3,4,1
4168,0,"b",4,7,0
4228,0,"b",4,5,1
4782,0,"b",4,2,0
3355,0,"b",4,6,1
2152,0,"b",3,6,1
3176,0,"w",4,8,1
3339,0,"w",4,3,1
2910,0,"w",4,4,1
2934,0,"w",3,12,0
1424,0,"w",3,1,1
3869,0,"w",4,18,1
2317,1,"w",3,13,1
4306,0,"b",3,5,1
2243,0,"w",3,9,1
2430,0,"b",4,4,1
4259,0,"w",2,4,0
3962,0,"w",4,4,1
630,0,"w",4,6,1
3,0,"b",4,6,1
241,0,"b",4,4,1
3860,0,"w",4,2,1
2412,0,"w",3,9,1
1099,0,"w",4,7,1
4369,0,"w",4,2,1
1685,0,"b",2,19,0
4312,0,"b",4,8,0
3338,0,"b",4,7,1
1286,0,"b",3,5,0
3520,0,"b",4,2,1
1747,0,"w",0,5,1
4620,0,"w",4,14,1
1545,0,"w",3,13,1
2876,0,"b",2,6,1
4113,0,"b",4,8,1
4506,0,"b",4,8,1
3895,0,"w",4,2,1
1076,0,"w",3,13,1
4809,0,"b",4,7,0
3744,0,"w",3,5,1
3725,0,"b",4,4,1
2455,0,"b",4,8,1
629,0,"b",4,7,1
1650,0,"b",4,5,1
1785,0,"b",4,7,1
3141,0,"b",4,7,0
1091,0,"w",3,3,1
1965,0,"w",4,4,1
2351,0,"w",4,8,1
4215,0,"w",4,6,1
587,0,"w",4,10,1
552,0,"b",4,6,1
1532,0,"b",4,8,1
1014,0,"b",4,2,1
709,0,"w",4,7,0
4485,0,"b",4,9,1
