"...1","call","race","education","yearsexp","computerskills"
1356,0,"b",4,11,1
3214,0,"b",4,8,1
3003,0,"b",4,14,1
4802,0,"b",4,7,0
945,0,"b",4,6,1
3715,0,"b",4,6,1
1999,0,"w",4,7,0
2365,0,"w",4,8,1
2953,0,"w",4,26,0
3758,0,"b",4,6,1
1054,0,"w",4,7,1
1680,0,"b",4,8,1
4161,0,"w",4,7,0
283,0,"w",4,2,1
1147,0,"w",4,7,0
3136,0,"w",4,2,1
1197,0,"b",3,6,1
1719,0,"w",4,7,1
3404,0,"b",4,9,1
1517,0,"b",4,7,0
3286,0,"b",3,4,1
2445,0,"w",4,14,1
836,0,"w",4,8,1
2498,0,"w",3,2,1
3754,0,"b",4,5,0
730,0,"b",3,13,1
1793,0,"w",4,5,1
2901,0,"w",4,3,1
3856,0,"b",4,7,0
2841,0,"w",4,4,0
2993,0,"b",4,6,1
3291,0,"w",3,7,1
2482,0,"b",4,13,1
2018,0,"b",4,6,1
2738,1,"w",4,5,1
2182,0,"w",4,8,1
3210,0,"w",4,7,0
1234,0,"b",4,3,1
1249,0,"w",4,18,1
3789,0,"w",3,3,1
3121,0,"b",4,7,0
4057,0,"b",3,3,1
4737,1,"w",4,5,1
4045,0,"b",3,6,1
2998,0,"w",4,7,0
2160,0,"w",4,2,1
3128,0,"w",4,6,1
3566,0,"b",4,6,1
522,0,"b",4,6,1
814,0,"w",3,3,1
2728,0,"w",4,8,0
2350,0,"b",4,2,1
2991,0,"w",4,14,1
1690,0,"b",4,7,0
1556,0,"w",3,1,1
875,0,"w",2,19,0
837,0,"w",4,7,0
4418,0,"b",4,4,1
336,0,"b",3,6,1
1299,0,"b",3,1,1
750,0,"b",3,21,1
2066,0,"w",4,8,1
4419,0,"w",4,15,1
2480,0,"b",3,13,1
2374,0,"w",4,5,1
2487,0,"w",3,13,1
2524,0,"b",4,2,1
2684,0,"w",4,7,0
3960,0,"b",4,7,1
3308,0,"b",4,11,1
3375,0,"b",1,4,1
90,0,"w",4,4,1
4090,0,"w",4,8,1
1334,1,"b",4,7,1
667,0,"w",4,6,1
485,0,"w",4,6,1
4841,0,"b",4,7,0
1512,0,"w",3,3,1
1106,0,"b",4,6,1
702,0,"w",4,6,1
1539,0,"w",4,2,1
219,0,"b",2,4,0
1784,0,"b",4,13,1
759,1,"w",2,6,1
2403,0,"w",2,19,0
2240,0,"b",4,7,1
3046,0,"b",4,6,1
2278,0,"w",4,7,0
3268,0,"w",4,11,1
2672,0,"b",3,4,1
1878,0,"b",3,6,1
738,0,"b",2,19,0
532,0,"b",3,8,1
1644,0,"w",4,5,1
1928,0,"w",3,9,1
1045,0,"w",3,4,1
2968,0,"w",4,8,1
3463,0,"b",4,6,1
3972,0,"w",4,6,0
21,0,"b",4,4,1
1681,0,"b",4,8,0
355,0,"b",4,6,1
645,0,"w",4,4,1
3027,0,"w",4,9,1
4700,1,"w",4,6,1
4558,0,"b",3,4,1
881,0,"w",4,6,1
606,0,"w",3,6,1
2849,1,"w",4,4,0
3137,0,"w",4,2,1
2293,0,"w",4,8,1
4207,0,"w",4,6,1
1246,0,"b",4,5,1
3625,0,"w",4,2,1
2216,0,"b",3,13,1
1787,0,"w",4,6,1
566,0,"w",4,7,0
1620,0,"b",4,7,1
2966,0,"w",4,7,0
1997,0,"b",4,5,1
3733,0,"b",4,5,1
2771,0,"w",4,6,1
1826,0,"b",1,4,1
857,0,"b",4,7,0
1765,0,"b",4,5,1
1300,0,"b",4,14,1
2221,0,"b",4,14,1
3031,0,"w",3,4,1
3111,0,"b",4,8,1
1001,0,"w",4,6,1
343,0,"w",4,12,1
4222,0,"b",4,13,1
3393,0,"w",4,6,1
1860,0,"b",4,11,1
2584,0,"b",4,8,1
785,0,"w",2,4,1
3596,0,"b",4,7,0
1992,0,"w",4,7,0
3456,0,"w",4,14,1
1285,0,"w",4,7,0
3603,0,"w",4,6,1
4006,0,"w",4,4,0
2463,0,"b",3,1,1
3825,0,"w",4,8,1
1971,0,"w",4,11,1
4308,0,"w",4,3,1
3195,0,"b",4,7,0
1558,0,"w",3,2,0
1954,0,"b",3,10,1
901,0,"w",4,21,1
3980,0,"b",4,7,1
1071,0,"b",4,4,1
258,0,"w",4,4,1
2090,0,"w",4,5,1
1156,0,"w",4,7,0
4788,0,"b",4,5,1
4089,0,"w",4,2,1
1790,0,"w",4,4,1
266,0,"b",4,2,1
1146,0,"b",4,14,1
1138,0,"w",4,2,1
487,0,"w",4,5,1
301,0,"w",2,3,1
4105,0,"b",4,14,1
197,0,"b",4,26,0
999,0,"w",4,6,1
2569,0,"w",4,7,0
4844,1,"w",4,11,1
2173,0,"b",4,7,0
3753,0,"b",4,3,1
4109,0,"w",4,6,1
4685,0,"b",3,7,1
4486,0,"b",4,5,1
2346,0,"w",4,18,1
2484,0,"w",2,19,0
4531,0,"b",4,6,1
4368,0,"b",4,14,1
3055,0,"w",4,8,1
291,0,"b",4,6,0
1608,0,"w",4,5,1
1988,0,"w",4,20,0
3423,0,"w",4,3,1
327,0,"b",4,11,1
2084,0,"b",4,8,1
207,0,"w",4,5,1
976,0,"b",3,16,1
1795,0,"w",4,6,0
387,0,"w",4,8,0
2578,0,"w",4,20,0
1850,0,"b",2,5,1
206,0,"b",4,15,1
3552,0,"b",4,8,1
554,0,"w",4,7,0
4491,0,"b",4,1,1
4843,0,"b",3,16,1
3718,0,"w",4,11,1
383,1,"w",4,5,1
3684,0,"w",4,11,1
1423,0,"b",3,2,0
1588,0,"b",2,6,1
253,0,"w",4,11,1
4116,0,"w",3,1,1
4315,0,"b",4,4,1
1335,0,"w",4,13,1
227,0,"b",3,6,1
3473,0,"b",4,2,1
3492,1,"w",4,26,0
1619,0,"w",4,19,1
4212,0,"b",3,11,1
2172,0,"b",4,18,1
3717,0,"b",0,4,1
3322,0,"w",4,5,0
1294,0,"w",4,5,1
3033,0,"b",2,16,1
810,0,"w",3,16,1
4544,0,"w",4,4,1
1548,1,"w",3,26,1
4404,1,"b",4,18,1
1439,0,"w",3,4,1
3689,0,"w",0,4,1
123,0,"w",4,5,0
1020,0,"b",4,14,1
3499,0,"b",4,6,1
4265,0,"w",4,6,1
1427,0,"w",3,13,1
365,0,"b",4,6,1
4593,0,"b",4,14,1
3724,0,"w",4,6,0
1904,0,"b",4,6,1
1724,0,"b",4,4,1
3547,0,"w",4,8,0
3302,0,"b",3,5,1
3567,0,"w",4,2,1
4306,0,"b",3,5,1
4452,0,"w",4,7,1
3088,0,"b",4,8,1
4464,0,"w",4,5,1
1981,0,"b",4,9,1
1863,0,"b",2,6,1
3278,1,"b",4,5,1
4710,0,"b",4,6,1
1582,1,"b",1,10,0
1960,0,"b",2,7,1
4280,0,"w",3,4,1
641,0,"w",4,6,1
2845,1,"w",4,6,0
4300,0,"w",2,5,1
4020,0,"b",2,5,0
4459,0,"w",4,5,0
1823,0,"b",4,2,1
2251,0,"b",4,5,1
24,0,"w",4,7,1
2491,1,"w",4,6,1
3084,0,"w",3,4,1
4785,0,"w",4,6,1
3072,0,"w",3,4,1
4382,0,"b",4,6,1
1230,0,"b",4,6,1
4164,0,"b",4,6,1
2815,0,"b",2,10,1
3537,0,"b",4,2,1
4667,0,"b",3,22,1
1127,0,"b",2,6,1
2907,0,"b",3,16,1
2924,0,"b",2,19,0
2740,0,"b",3,4,1
2166,0,"b",4,6,1
685,0,"b",3,6,1
4099,0,"w",4,8,1
3248,1,"b",4,8,1
1075,0,"b",4,11,1
29,0,"b",3,7,1
3994,0,"b",4,3,1
1735,0,"b",3,6,1
4484,0,"w",4,5,1
1775,0,"b",3,8,1
2708,0,"w",4,6,1
4773,0,"w",3,3,0
2792,0,"b",4,2,1
660,0,"b",4,14,1
504,0,"b",4,6,1
3396,1,"b",0,4,1
3324,0,"w",4,4,1
1473,0,"w",4,7,1
4642,0,"w",3,5,1
4220,0,"w",3,4,1
72,0,"b",1,5,1
4138,0,"w",4,2,1
44,0,"w",4,6,1
4411,0,"b",4,4,1
213,0,"b",3,4,1
267,0,"w",4,6,1
4691,0,"b",3,4,1
1483,0,"w",4,9,0
2371,0,"w",4,9,1
653,0,"w",4,6,1
4740,1,"w",4,6,1
4643,0,"w",2,2,0
2970,0,"b",4,2,1
3000,0,"b",4,8,1
1835,0,"b",4,4,0
4054,0,"b",4,4,1
1302,0,"w",3,5,0
38,0,"b",4,3,0
3013,0,"w",4,18,1
1018,0,"b",4,8,1
2735,0,"b",3,26,1
3479,0,"w",4,8,1
3154,0,"b",4,8,1
1114,0,"b",4,6,1
76,0,"b",4,4,1
4566,0,"w",4,14,1
2076,0,"b",4,8,1
263,0,"w",4,7,1
2100,1,"b",4,5,1
3711,0,"w",3,1,1
2180,0,"w",4,8,1
2737,0,"w",3,4,1
286,0,"b",4,6,0
2081,0,"b",4,10,1
569,0,"b",4,6,1
244,0,"w",4,7,0
232,0,"b",4,21,1
4638,0,"w",4,4,1
2111,1,"w",4,10,1
1436,1,"w",4,5,1
492,0,"b",4,10,1
782,0,"w",4,6,1
2873,0,"w",4,6,1
2867,0,"w",4,11,1
594,0,"b",3,4,1
4264,0,"b",4,6,1
4389,0,"w",4,8,1
4822,0,"b",4,6,1
1457,0,"w",4,7,1
1818,0,"w",4,4,0
3476,0,"b",4,2,1
4630,0,"w",4,13,1
1891,1,"b",4,7,1
563,0,"b",4,10,1
2637,0,"b",4,14,1
3871,0,"b",4,8,1
1982,0,"w",4,5,1
826,0,"w",4,5,1
1046,0,"b",3,16,1
3395,0,"b",4,2,1
2254,0,"w",3,3,1
1834,0,"b",4,4,1
1004,0,"b",4,2,1
98,0,"w",4,11,1
1314,0,"w",4,8,1
3465,0,"b",4,6,1
3115,0,"b",4,8,1
2126,0,"w",4,11,1
3572,0,"w",4,7,1
2731,0,"w",4,7,0
362,0,"w",4,7,0
2556,0,"b",4,2,1
4206,0,"b",3,13,1
356,0,"b",4,6,1
1980,0,"b",3,3,1
4087,0,"b",4,14,1
2609,0,"w",4,9,1
1545,0,"w",3,13,1
3759,0,"w",3,16,1
2713,0,"w",4,8,1
3335,0,"b",4,5,1
2253,0,"w",4,11,1
1392,0,"w",4,6,1
1697,1,"w",3,13,1
55,0,"w",2,5,0
1324,0,"b",4,10,1
4541,0,"w",3,3,0
4343,0,"w",4,6,1
4369,0,"w",4,2,1
1320,0,"b",3,4,1
3352,0,"w",4,6,1
619,0,"b",3,12,1
3282,0,"w",4,9,1
1655,0,"w",4,2,1
4114,0,"b",4,26,0
4379,0,"w",4,7,0
3598,0,"w",4,2,1
3507,0,"b",4,14,1
52,0,"w",4,6,1
2499,0,"w",4,5,1
2449,0,"b",4,18,1
2669,0,"b",4,7,0
858,0,"b",4,6,1
4729,1,"b",4,5,1
3678,0,"b",4,4,1
1426,0,"b",3,4,1
1636,0,"b",4,6,1
1003,0,"b",4,7,0
4594,0,"b",4,8,1
4509,0,"w",3,2,1
1953,0,"w",4,9,1
1270,0,"w",4,13,1
429,0,"w",4,2,1
1843,0,"w",3,8,1
4305,0,"b",4,11,1
2691,0,"b",3,13,1
1661,0,"w",4,8,1
3434,0,"b",2,3,1
1881,0,"w",3,17,1
2987,0,"w",4,6,1
3775,0,"w",4,3,1
3635,0,"b",3,6,1
1618,0,"w",4,21,1
451,0,"b",2,6,1
902,0,"b",4,7,1
303,0,"b",4,5,1
100,0,"w",4,2,1
1386,0,"w",4,2,1
2624,0,"w",3,13,1
474,0,"b",4,19,1
4081,0,"w",3,8,0
695,0,"b",4,6,1
1086,0,"b",4,4,1
308,0,"w",3,2,1
4716,0,"w",4,14,1
78,0,"b",3,11,1
2718,0,"w",4,8,1
1190,0,"w",4,4,1
4560,0,"w",4,10,1
2657,0,"w",4,2,1
1284,1,"w",3,4,1
3464,0,"b",4,10,1
2954,0,"w",4,8,1
432,0,"b",4,7,0
4793,0,"b",2,8,1
4415,0,"w",1,4,1
3074,0,"b",3,5,0
3010,0,"w",4,8,1
1840,0,"w",2,3,1
2191,0,"w",4,8,1
2875,0,"w",2,4,1
3642,0,"w",3,8,1
992,0,"b",4,5,1
3891,0,"w",4,2,1
3610,0,"b",4,7,0
3043,1,"b",4,11,1
3616,0,"w",4,7,0
1225,0,"b",4,8,1
3437,0,"b",4,10,1
3489,0,"b",4,8,1
2813,0,"w",4,22,1
1776,0,"b",3,18,1
3485,1,"w",4,13,1
907,0,"w",3,11,1
2297,0,"b",4,8,0
4605,0,"w",4,8,1
3361,0,"b",4,5,1
4040,0,"b",3,8,1
834,0,"w",4,2,1
95,0,"b",4,10,1
1381,0,"w",4,8,1
4180,0,"w",4,5,0
4495,0,"b",4,4,1
3776,0,"b",4,6,0
2671,0,"w",3,4,1
4026,0,"w",4,5,1
3861,0,"w",4,7,0
811,0,"w",3,6,1
4677,0,"w",4,13,1
3503,0,"b",4,8,0
3272,0,"w",4,5,1
1974,0,"b",4,6,1
4730,0,"b",2,5,0
1105,0,"b",4,5,0
2299,0,"b",4,2,1
1357,0,"b",4,6,1
2433,0,"w",4,8,1
173,0,"b",4,14,1
1712,1,"w",2,19,0
148,0,"w",3,9,1
2585,0,"b",4,2,1
3365,1,"w",4,5,1
3744,0,"w",3,5,1
3888,0,"w",4,2,1
1623,0,"w",3,9,1
322,0,"w",3,16,1
467,0,"b",4,7,1
2005,0,"w",3,13,1
4527,0,"w",4,6,1
3663,0,"w",4,15,1
