"...1","call","race","education","yearsexp","computerskills"
3174,0,"w",4,7,0
1505,0,"b",4,9,1
1515,0,"b",2,11,1
3801,0,"w",4,11,1
4859,0,"b",4,2,1
4083,0,"w",4,7,1
940,0,"b",4,4,1
4219,0,"w",4,7,0
647,0,"b",4,4,1
374,0,"w",4,8,1
353,0,"b",4,8,0
1382,0,"w",4,5,1
4052,0,"b",4,5,1
3604,0,"b",4,8,1
367,0,"b",4,7,0
487,0,"w",4,5,1
1473,0,"w",4,7,1
1839,0,"b",3,6,1
1617,0,"b",4,13,1
428,1,"b",4,9,1
4700,1,"w",4,6,1
3074,0,"b",3,5,0
1173,0,"b",3,5,0
3576,0,"b",4,7,0
2000,0,"w",4,6,1
441,0,"w",1,10,0
3285,0,"b",4,13,1
3865,0,"w",4,8,0
1535,0,"b",4,8,1
1120,0,"w",4,14,1
544,0,"w",3,9,1
4441,0,"b",4,8,1
3684,0,"w",4,11,1
2742,0,"w",3,4,1
2158,0,"w",4,8,1
4731,0,"b",4,7,1
998,0,"w",4,6,1
3332,0,"b",4,4,1
91,0,"b",4,4,0
1693,0,"b",3,4,1
3340,0,"b",4,12,1
2930,0,"b",4,7,1
4590,0,"b",4,8,1
391,0,"w",3,2,1
4030,0,"b",4,4,0
4393,0,"w",4,18,1
3316,0,"w",4,5,0
2489,0,"b",4,14,1
3257,1,"w",4,18,1
1872,0,"b",4,7,1
2207,0,"b",4,5,1
2397,0,"w",4,7,1
3286,0,"b",3,4,1
1672,0,"w",4,2,1
1360,0,"b",4,11,1
744,0,"w",4,4,1
3485,1,"w",4,13,1
2220,0,"b",3,1,1
2283,0,"b",4,6,1
663,0,"w",4,4,1
3940,0,"w",3,9,1
3466,0,"b",4,2,1
2823,0,"b",4,6,1
1502,0,"w",4,3,1
863,0,"b",3,7,1
4205,0,"b",2,11,1
1986,1,"w",4,2,1
1799,0,"b",4,5,0
215,0,"w",3,7,0
3820,0,"w",4,8,1
2498,0,"w",3,2,1
3939,0,"w",0,5,1
1119,0,"b",4,6,1
3464,0,"b",4,10,1
3548,0,"w",4,8,1
3768,0,"w",3,21,1
4553,0,"w",4,12,0
152,0,"b",4,9,1
1428,0,"b",3,7,1
175,0,"w",4,18,1
2867,0,"w",4,11,1
1228,0,"b",4,5,1
4075,0,"w",4,14,1
3270,0,"b",4,12,1
1681,0,"b",4,8,0
421,0,"w",4,8,1
2481,0,"w",4,14,1
3847,0,"b",4,2,1
4424,0,"b",3,5,1
1825,0,"w",2,4,0
4278,0,"b",4,3,1
4792,0,"w",2,5,0
924,0,"b",4,19,1
2579,0,"b",4,8,0
2879,0,"w",4,7,1
3088,0,"b",4,8,1
3320,0,"b",4,8,1
2711,0,"w",4,8,1
4110,0,"b",4,7,0
1529,1,"b",4,2,1
1911,0,"b",4,2,1
3052,0,"w",4,14,1
3551,0,"b",4,8,1
1342,0,"b",3,6,1
1338,0,"b",4,11,1
2633,0,"b",4,11,1
1291,0,"b",4,5,1
4719,0,"b",4,3,1
41,0,"w",4,5,1
718,0,"b",4,8,0
1320,0,"b",3,4,1
4047,0,"b",3,3,1
4135,0,"w",4,6,1
380,0,"b",4,7,0
4059,0,"b",4,4,1
2782,0,"b",4,4,1
510,0,"w",4,4,1
1768,0,"b",0,5,1
2681,0,"b",4,13,1
4134,0,"b",2,18,0
3905,0,"b",4,8,0
1312,1,"w",4,6,1
479,1,"b",2,4,1
3,0,"b",4,6,1
737,0,"w",3,4,1
202,1,"w",4,8,1
967,0,"w",4,4,1
650,0,"w",4,11,1
2458,0,"w",4,26,0
1178,0,"b",4,7,1
4528,0,"b",4,5,1
2291,0,"b",4,8,1
898,1,"w",4,5,1
3222,0,"b",4,6,1
3909,0,"b",4,10,1
2101,0,"b",4,11,1
2246,0,"w",3,7,1
521,0,"w",4,4,1
3105,0,"w",4,6,1
3531,0,"w",4,26,0
4357,0,"b",4,2,1
2054,0,"b",4,4,1
1229,0,"w",2,6,1
1697,1,"w",3,13,1
3769,0,"b",4,9,1
3771,0,"w",4,11,1
2635,0,"w",4,11,1
3562,0,"b",4,8,1
2993,0,"b",4,6,1
1267,0,"b",4,7,0
2723,0,"w",4,10,1
2842,0,"b",4,4,1
930,0,"b",3,5,1
497,0,"b",4,2,1
3086,0,"b",3,13,1
2664,0,"b",3,1,1
4541,0,"w",3,3,0
2078,0,"w",4,7,0
4756,0,"w",4,3,1
3863,0,"w",4,10,1
71,0,"w",4,5,0
4722,0,"w",4,3,1
1429,0,"w",4,14,1
2241,0,"b",2,5,1
2212,0,"w",3,5,0
534,0,"w",2,7,1
2083,0,"b",4,14,1
1771,0,"b",4,5,1
3157,1,"w",4,4,1
1568,0,"b",3,16,1
4747,0,"b",2,3,1
1565,0,"b",3,7,1
1625,0,"w",4,23,1
4729,1,"b",4,5,1
4045,0,"b",3,6,1
1514,0,"w",4,14,1
3979,0,"w",4,8,1
1278,0,"b",4,5,1
3869,0,"w",4,18,1
1689,0,"w",3,16,1
3993,0,"w",1,4,1
4397,0,"b",4,9,1
1348,0,"b",3,14,1
190,0,"b",4,8,1
137,0,"b",4,5,1
4843,0,"b",3,16,1
3572,0,"w",4,7,1
759,1,"w",2,6,1
2435,0,"w",4,6,1
4027,0,"b",4,4,1
4502,0,"w",4,2,1
828,0,"b",3,6,1
1631,0,"w",4,7,1
540,0,"b",3,5,1
2247,0,"b",4,6,1
3491,0,"w",4,6,1
4597,0,"b",4,18,1
906,0,"b",4,15,1
1497,0,"b",4,11,1
282,0,"w",4,7,0
2825,0,"w",3,8,1
4004,0,"b",4,6,1
1663,0,"w",4,6,1
593,1,"w",4,9,1
976,0,"b",3,16,1
1555,0,"b",3,13,1
4529,0,"w",3,3,1
178,0,"w",4,26,0
4810,0,"w",4,8,0
4861,0,"w",4,8,1
4632,0,"w",3,7,1
2701,0,"w",4,6,1
3983,0,"w",4,12,1
2419,0,"w",4,3,1
400,0,"w",4,6,1
4592,0,"b",4,8,1
1137,0,"w",4,2,1
1524,1,"w",4,6,1
1789,0,"w",4,3,1
233,0,"w",4,6,1
208,0,"b",4,11,1
4141,0,"b",3,13,1
1521,0,"w",4,2,1
4339,0,"w",4,6,1
2738,1,"w",4,5,1
847,0,"b",4,2,1
3665,0,"b",4,12,1
769,0,"b",4,3,1
2641,0,"b",4,6,1
476,1,"w",3,21,1
1946,0,"b",4,7,1
3247,0,"b",4,7,0
1944,0,"b",3,22,1
2362,0,"b",4,7,0
1883,0,"b",4,4,1
3211,0,"w",4,2,1
203,0,"w",3,9,1
1574,1,"w",4,5,1
1933,0,"b",3,12,1
698,0,"w",4,2,1
1345,0,"b",4,7,1
4352,0,"w",4,6,1
3518,0,"w",2,8,0
45,0,"b",4,5,1
2976,0,"b",4,26,0
551,0,"w",4,2,1
1004,0,"b",4,2,1
4252,0,"w",4,4,0
3432,0,"w",2,1,0
1412,0,"w",3,4,1
3414,0,"w",2,6,1
980,0,"b",4,5,1
2017,0,"w",4,4,1
2920,0,"b",3,8,1
4581,0,"b",4,8,1
4716,0,"w",4,14,1
1618,0,"w",4,21,1
1284,1,"w",3,4,1
3666,0,"b",4,11,1
209,0,"b",3,3,1
222,0,"w",4,10,1
4123,0,"b",4,8,1
22,0,"w",4,3,1
643,0,"b",4,5,0
3399,0,"b",4,4,1
1941,0,"w",4,21,1
3686,0,"b",4,6,1
4684,0,"b",4,6,1
2026,0,"w",3,16,1
932,0,"w",4,8,1
193,0,"w",4,8,1
1746,0,"b",4,6,0
513,0,"w",4,4,1
4833,0,"b",3,5,0
364,0,"w",4,2,1
2665,1,"b",2,16,1
1687,1,"w",4,11,1
3420,0,"b",3,4,1
1915,0,"w",4,8,1
2005,0,"w",3,13,1
1740,0,"b",4,11,1
3110,0,"b",4,7,0
3533,0,"b",4,6,1
4186,0,"w",3,4,1
2433,0,"w",4,8,1
729,0,"w",3,7,1
455,0,"b",3,7,1
2074,0,"w",4,2,1
3060,0,"b",4,18,1
2652,0,"b",4,8,1
2355,0,"b",4,7,0
4034,0,"b",3,5,1
1025,0,"b",4,2,1
2915,0,"w",0,4,1
4490,0,"w",1,4,1
3003,0,"b",4,14,1
2263,0,"w",4,6,1
4065,0,"w",4,4,1
881,0,"w",4,6,1
350,0,"b",3,3,1
2580,0,"b",4,8,1
2942,0,"w",3,3,0
148,0,"w",3,9,1
2856,0,"w",4,4,0
2410,0,"w",4,8,1
4807,0,"b",4,6,1
4290,0,"w",4,4,1
4163,0,"w",4,8,1
2923,0,"w",2,5,0
2984,0,"w",4,6,1
1207,0,"b",4,8,1
2289,0,"b",4,6,1
4556,0,"b",3,10,0
4598,0,"b",4,8,1
4049,0,"w",4,11,1
4345,0,"b",4,14,1
3795,0,"w",4,10,1
1733,0,"w",2,6,1
3419,0,"w",2,6,1
265,0,"w",4,6,1
3234,0,"b",4,10,1
2276,0,"b",4,6,1
2969,0,"b",4,13,0
4087,0,"b",4,14,1
1227,0,"w",4,7,1
2972,1,"b",4,7,0
1905,0,"b",4,8,0
2243,0,"w",3,9,1
1519,0,"b",4,2,1
3224,0,"w",4,8,1
656,0,"w",4,11,1
4491,0,"b",4,1,1
4665,0,"w",3,21,1
573,0,"w",4,14,1
3409,0,"w",3,5,1
2728,0,"w",4,8,0
3756,0,"w",4,22,1
4067,1,"w",4,7,1
16,0,"w",1,4,1
1726,0,"b",3,5,1
2208,1,"w",4,11,1
3817,0,"b",4,8,1
3191,0,"b",4,6,1
4366,0,"w",4,18,1
2176,0,"w",4,6,1
3951,0,"w",4,6,0
9,0,"b",4,3,1
238,0,"w",4,4,1
3349,1,"w",4,6,1
1096,0,"w",4,7,1
3731,0,"w",2,6,0
4394,0,"w",4,8,1
1827,0,"w",3,8,1
1934,0,"b",2,13,1
4706,1,"b",4,5,1
