"...1","call","race","education","yearsexp","computerskills"
4616,0,"b",4,8,0
4386,0,"w",4,2,1
558,0,"w",1,10,0
2635,0,"w",4,11,1
1132,0,"w",4,9,1
1141,0,"w",4,2,1
1575,0,"b",4,7,0
4587,0,"w",4,7,0
2730,0,"b",4,6,1
134,0,"b",4,10,1
3530,0,"b",4,8,1
4852,0,"w",2,19,0
4158,0,"b",4,6,1
2307,0,"b",4,9,1
654,0,"b",4,11,1
627,0,"w",4,5,1
1386,0,"w",4,2,1
3835,0,"w",4,8,1
4017,0,"w",4,14,1
1638,0,"w",4,8,1
1708,0,"b",3,1,1
2199,0,"w",2,19,0
4271,0,"b",4,2,1
666,0,"b",4,3,1
3434,0,"b",2,3,1
4153,0,"w",3,13,1
2704,0,"b",4,6,1
1543,0,"b",4,7,0
4163,0,"w",4,8,1
1662,0,"w",4,6,1
3425,0,"w",2,4,1
106,1,"w",4,6,0
2425,0,"b",4,6,1
742,0,"b",4,26,0
4734,0,"b",4,12,1
1595,0,"b",3,9,1
1729,0,"b",0,4,1
2440,0,"b",4,8,1
4641,0,"w",4,11,1
2710,0,"w",4,8,1
3785,0,"b",3,5,1
1215,0,"b",4,5,1
84,0,"b",4,3,1
2536,0,"b",2,19,0
3558,0,"b",4,26,0
2605,0,"w",3,13,1
1756,0,"w",4,5,0
1350,0,"w",4,9,1
3069,0,"b",3,4,1
3744,0,"w",3,5,1
4784,1,"b",4,8,1
1837,0,"w",4,5,1
2430,0,"b",4,4,1
1078,0,"w",3,12,1
1496,0,"b",4,2,1
3104,0,"w",4,2,1
570,0,"b",2,8,0
546,0,"w",4,8,1
1578,0,"b",3,4,1
1558,0,"w",3,2,0
2602,0,"w",4,7,1
4647,0,"w",4,3,1
3617,0,"w",4,6,1
2290,0,"b",4,2,1
4006,0,"w",4,4,0
3489,0,"b",4,8,1
3040,0,"w",4,13,1
407,0,"w",4,7,0
1654,0,"b",4,4,1
4013,0,"b",4,3,1
696,0,"w",4,7,0
2964,0,"b",4,2,1
4358,0,"w",4,26,0
4217,0,"b",3,7,1
678,0,"w",4,4,1
270,1,"b",4,11,1
2726,0,"b",4,2,1
3678,0,"b",4,4,1
3796,0,"b",3,3,1
2277,0,"w",4,6,1
2195,1,"w",4,7,1
385,0,"w",4,8,0
1792,0,"b",4,5,1
4794,0,"b",3,10,0
1866,0,"w",2,4,0
2577,0,"b",4,8,1
2185,0,"b",4,6,1
1262,0,"w",4,8,1
1286,0,"b",3,5,0
938,0,"w",4,4,1
3092,0,"b",4,9,1
3083,0,"w",3,4,1
4118,0,"b",3,5,0
2306,0,"w",4,13,1
1030,0,"w",4,18,1
4324,0,"w",4,11,1
1360,0,"b",4,11,1
1246,0,"b",4,5,1
2535,0,"w",2,16,1
1481,0,"w",4,7,1
1940,0,"b",4,6,1
3844,0,"b",4,6,1
4603,0,"w",4,14,1
164,0,"w",4,2,1
842,0,"w",4,6,1
1589,0,"w",3,3,1
