"...1","call","race","education","yearsexp","computerskills"
372,0,"w",4,7,0
323,0,"b",3,6,1
3285,0,"b",4,13,1
2921,0,"b",3,6,1
13,0,"b",4,4,1
425,0,"w",3,5,0
408,0,"b",4,6,1
3946,0,"w",3,6,1
693,0,"w",3,5,1
2952,0,"w",4,6,1
725,0,"b",4,8,1
3027,0,"w",4,9,1
2748,0,"w",3,2,1
2435,0,"w",4,6,1
3256,0,"w",4,2,1
1497,0,"b",4,11,1
2465,0,"w",3,26,1
2292,0,"b",4,8,1
3147,0,"w",4,18,1
2078,0,"w",4,7,0
577,1,"b",3,26,1
4698,0,"b",3,4,1
257,0,"b",4,5,1
268,1,"w",4,4,0
4707,0,"w",2,5,0
2776,0,"b",4,4,1
4833,0,"b",3,5,0
1534,0,"b",4,6,1
1847,0,"b",4,2,1
2495,0,"b",3,5,1
173,0,"b",4,14,1
3535,0,"w",4,18,1
233,0,"w",4,6,1
3872,0,"b",4,14,1
4278,0,"b",4,3,1
3501,0,"w",4,8,1
2315,0,"w",3,5,0
4395,0,"b",4,14,1
4232,0,"b",0,5,1
3614,0,"b",4,8,1
1912,1,"w",1,10,0
2555,0,"w",4,19,1
1298,0,"w",4,9,1
867,0,"w",3,4,1
1583,1,"w",2,8,0
1106,0,"b",4,6,1
2979,0,"w",4,8,1
1467,0,"b",4,6,1
1043,0,"w",2,16,1
3633,0,"w",4,7,1
4456,0,"w",3,21,1
1884,0,"b",4,15,1
2624,0,"w",3,13,1
1908,0,"b",4,6,1
2163,0,"b",4,26,0
2840,0,"b",4,7,1
4321,0,"b",3,4,1
1377,0,"b",4,14,1
4,0,"b",3,6,1
925,1,"w",4,21,1
1941,0,"w",4,21,1
4330,0,"w",4,5,1
1047,0,"w",4,6,1
2980,0,"b",4,8,1
2670,1,"w",3,4,1
2715,0,"b",4,6,1
1350,0,"w",4,9,1
2170,0,"b",4,2,1
4162,0,"b",4,8,1
1379,0,"w",4,13,1
3420,0,"b",3,4,1
278,0,"w",0,4,1
961,0,"w",4,6,1
4806,0,"b",4,8,1
2267,0,"b",4,6,1
1514,0,"w",4,14,1
3689,0,"w",0,4,1
590,0,"b",4,9,1
2525,0,"b",4,8,1
4513,0,"b",4,5,1
312,0,"w",4,5,1
4415,0,"w",1,4,1
3218,0,"w",4,7,0
4057,0,"b",3,3,1
4083,0,"w",4,7,1
1648,0,"w",3,6,1
172,1,"b",3,11,1
4686,0,"w",4,6,0
2071,0,"w",4,7,0
1288,0,"b",3,4,1
2496,0,"w",4,9,1
1147,0,"w",4,7,0
560,0,"b",4,2,1
2991,0,"w",4,14,1
2017,0,"w",4,4,1
3681,0,"w",4,11,1
