"...1","call","race","education","yearsexp","computerskills"
2457,0,"w",4,2,1
3231,0,"b",4,2,1
2553,0,"w",4,6,1
3772,0,"b",4,3,1
2261,0,"b",4,6,1
13,0,"b",4,4,1
1065,0,"w",4,8,1
944,0,"w",4,5,1
1167,0,"w",3,1,1
936,0,"w",4,4,1
4204,0,"w",4,13,1
2560,0,"b",3,15,1
4575,0,"w",4,7,0
18,0,"b",4,6,0
294,0,"w",4,7,1
488,0,"b",4,4,1
1240,0,"b",4,7,1
1534,0,"b",4,6,1
4371,0,"b",4,8,1
271,1,"w",4,6,1
1528,0,"b",4,6,1
1901,0,"w",4,2,1
1958,0,"w",3,9,1
4384,0,"w",4,7,0
195,0,"w",4,26,0
4663,0,"w",4,5,1
566,0,"w",4,7,0
4295,1,"w",4,15,1
1429,0,"w",4,14,1
1987,0,"w",4,8,1
483,0,"b",3,9,1
632,0,"b",4,7,1
1936,1,"w",4,5,1
3751,0,"w",4,11,1
1075,0,"b",4,11,1
3080,0,"b",4,5,1
545,0,"b",4,8,1
2690,0,"b",4,11,1
2521,0,"w",4,6,1
1729,0,"b",0,4,1
3025,0,"w",4,13,1
776,0,"b",4,5,1
4769,0,"b",4,2,1
705,0,"b",4,10,1
426,0,"w",4,14,1
3297,0,"w",3,9,1
4287,1,"w",4,6,0
2123,0,"w",3,6,1
1963,0,"w",4,3,1
885,0,"b",4,4,1
1680,0,"b",4,8,1
67,0,"b",4,6,1
572,0,"b",4,6,1
1375,0,"b",4,6,1
1017,0,"w",4,8,1
3662,0,"b",2,2,0
2120,0,"b",3,9,1
4044,0,"w",2,5,1
1450,0,"w",3,9,1
996,0,"b",3,5,1
2897,1,"w",4,22,1
15,0,"b",4,5,0
164,0,"w",4,2,1
2862,0,"w",4,6,1
4041,0,"b",3,4,1
4160,0,"w",4,2,1
2166,0,"b",4,6,1
3294,0,"b",4,6,0
4558,0,"b",3,4,1
2259,0,"b",4,3,1
1034,0,"b",4,8,1
1724,0,"b",4,4,1
1789,0,"w",4,3,1
509,0,"b",4,7,1
2617,0,"w",3,4,1
1115,0,"w",4,6,1
2394,0,"b",3,13,1
542,0,"b",3,6,1
4758,1,"b",4,5,0
1116,0,"b",4,6,1
2299,0,"b",4,2,1
1004,0,"b",4,2,1
1490,0,"w",4,4,1
4814,0,"w",4,7,0
2441,0,"w",4,8,0
1888,1,"w",3,3,0
4729,1,"b",4,5,1
122,0,"w",4,5,1
1471,0,"b",4,14,1
4553,0,"w",4,12,0
4388,0,"b",4,8,1
3066,0,"w",3,1,1
1131,0,"b",2,9,1
2624,0,"w",3,13,1
3573,0,"b",4,7,0
3299,0,"w",3,6,1
4838,0,"b",4,7,0
3040,0,"w",4,13,1
131,0,"w",4,9,1
4584,0,"w",4,6,1
4491,0,"b",4,1,1
3833,0,"w",4,8,0
1896,0,"w",4,13,1
4742,0,"w",3,21,1
113,0,"w",2,23,1
2485,0,"b",3,7,1
3962,0,"w",4,4,1
3223,0,"w",4,8,0
2601,0,"w",4,9,1
4424,0,"b",3,5,1
3258,1,"b",4,14,1
826,0,"w",4,5,1
4137,0,"b",4,7,0
2286,0,"w",4,8,1
1592,0,"b",4,3,1
2,0,"w",3,6,1
3369,0,"w",4,4,1
1335,0,"w",4,13,1
1981,0,"b",4,9,1
2541,1,"w",3,16,1
2064,0,"b",4,7,0
1756,0,"w",4,5,0
2480,0,"b",3,13,1
3958,0,"w",3,9,1
2244,0,"b",3,6,1
3932,0,"b",4,3,1
2175,0,"b",4,8,1
3430,0,"b",3,12,1
1915,0,"w",4,8,1
2068,0,"b",4,8,1
2054,0,"b",4,4,1
3366,0,"w",1,4,1
624,0,"b",4,6,1
3036,0,"b",3,13,1
2835,0,"b",4,7,1
4494,0,"w",4,5,1
2128,0,"b",2,10,0
2081,0,"b",4,10,1
741,0,"w",4,18,0
2410,0,"w",4,8,1
2875,0,"w",2,4,1
2557,1,"w",4,13,1
978,0,"b",4,4,1
4589,0,"b",4,7,0
389,1,"w",4,20,0
606,0,"w",3,6,1
2393,1,"w",4,5,1
77,0,"w",4,12,1
4751,0,"w",4,12,1
970,0,"w",4,4,1
3312,0,"w",3,6,1
1579,0,"b",4,8,1
4456,0,"w",3,21,1
4548,0,"b",2,20,1
1599,0,"w",4,20,1
3972,0,"w",4,6,0
2234,1,"w",4,14,1
1821,0,"b",4,5,0
1296,0,"b",4,11,1
803,0,"b",4,9,1
752,0,"w",3,16,1
2702,0,"b",4,6,1
4483,0,"b",0,4,1
1422,0,"b",3,4,1
4088,0,"w",4,26,0
225,0,"b",4,5,1
3857,0,"w",4,2,1
763,0,"b",3,13,1
4176,0,"w",2,6,1
1705,0,"w",3,7,1
1258,0,"w",4,7,0
1423,0,"b",3,2,0
825,0,"w",2,3,1
730,0,"b",3,13,1
2759,0,"w",4,14,1
3746,0,"b",4,9,1
2571,0,"w",4,2,1
789,0,"w",4,7,0
1203,0,"b",4,7,1
2678,0,"b",4,11,1
3101,0,"b",4,6,1
799,0,"b",4,5,1
809,0,"b",3,5,1
3698,0,"w",4,12,1
124,0,"w",4,8,1
4813,0,"b",4,8,1
680,0,"b",4,12,1
1136,0,"w",1,10,0
3715,0,"b",4,6,1
1770,0,"w",4,4,1
2262,0,"w",4,6,1
2840,0,"b",4,7,1
3680,0,"b",0,5,1
4190,0,"b",4,8,1
1076,0,"w",3,13,1
4185,0,"w",4,4,1
3108,0,"w",4,8,1
2958,0,"w",4,2,1
3185,0,"w",4,14,1
750,0,"b",3,21,1
2504,0,"w",4,4,1
1007,0,"b",4,7,0
4593,0,"b",4,14,1
2662,0,"w",3,4,1
4829,0,"b",4,6,1
4198,0,"w",4,2,1
2145,0,"w",4,14,1
4350,0,"b",4,2,1
1993,0,"b",4,8,1
1309,1,"w",4,6,1
4229,0,"w",4,4,1
4043,0,"b",3,4,1
2615,1,"b",3,7,1
1846,1,"w",4,7,1
532,0,"b",3,8,1
1380,0,"w",4,8,1
3807,0,"b",4,6,1
3677,0,"w",3,4,1
4221,0,"b",4,21,1
1716,1,"w",3,13,1
4525,0,"w",3,3,1
3305,0,"b",4,4,1
50,0,"b",4,5,1
2264,0,"b",4,14,1
2922,0,"w",4,4,1
3964,0,"b",4,7,0
3515,0,"b",4,7,0
3204,0,"b",4,2,1
2695,1,"w",4,6,1
3986,0,"b",4,5,1
4222,0,"b",4,13,1
2468,1,"w",4,8,1
725,0,"b",4,8,1
1175,0,"b",4,7,0
2551,0,"w",4,7,0
3900,0,"w",4,26,0
3251,0,"b",4,2,1
4828,0,"b",4,8,1
2282,0,"w",4,7,0
3142,0,"w",4,6,1
1143,0,"b",4,8,1
4112,0,"b",4,7,0
1800,0,"b",4,5,0
432,0,"b",4,7,0
3053,0,"w",4,18,1
3882,0,"w",4,18,1
3971,0,"b",3,7,0
2765,0,"w",3,6,1
1873,0,"w",3,6,1
69,0,"b",4,8,1
998,0,"w",4,6,1
188,0,"b",4,14,1
2458,0,"w",4,26,0
3877,0,"b",4,18,1
612,0,"w",4,11,1
642,0,"w",4,6,0
4628,0,"b",4,5,1
177,0,"w",2,8,0
163,0,"w",4,21,1
896,0,"b",4,4,1
218,0,"b",1,4,1
5,0,"w",3,22,1
2284,0,"b",4,6,1
1541,0,"w",4,6,1
3140,0,"b",4,7,0
1519,0,"b",4,2,1
2532,0,"b",4,7,0
853,0,"w",4,6,1
2448,0,"b",4,7,0
3871,0,"b",4,8,1
1554,0,"b",4,14,1
2866,0,"b",4,10,1
1848,0,"b",4,6,1
4461,0,"b",1,4,1
3161,0,"b",2,8,0
1250,0,"w",4,8,1
480,1,"w",4,4,1
4312,0,"b",4,8,0
111,0,"w",4,6,0
73,0,"b",3,6,1
4052,0,"b",4,5,1
3987,0,"w",4,6,0
2192,0,"b",4,7,0
4035,0,"w",4,5,0
1080,1,"w",3,8,1
2552,0,"b",4,6,0
4037,0,"w",3,16,1
1284,1,"w",3,4,1
4248,0,"w",4,5,1
749,0,"w",4,4,1
1147,0,"w",4,7,0
2402,0,"b",3,26,1
2459,0,"w",4,8,0
2694,1,"b",4,8,1
3470,0,"b",4,14,1
4533,0,"w",3,6,1
66,0,"b",4,6,1
1982,0,"w",4,5,1
4599,0,"b",4,8,1
4779,0,"w",4,2,1
4101,0,"b",4,7,0
3552,0,"b",4,8,1
3020,1,"w",4,9,1
2155,0,"w",4,7,0
4148,0,"b",4,8,0
780,0,"w",4,8,1
2623,0,"b",3,1,1
1773,0,"w",4,5,0
1771,0,"b",4,5,1
3786,0,"b",4,4,0
1882,0,"w",4,5,1
503,0,"b",4,11,1
4311,0,"w",4,3,1
2986,0,"w",4,3,1
4376,0,"b",3,26,1
1722,0,"b",4,7,0
414,1,"w",4,20,0
3990,0,"b",3,6,1
1629,0,"w",4,6,1
438,0,"w",4,2,1
2471,0,"w",3,4,1
807,1,"w",4,10,1
3148,0,"b",4,18,1
863,0,"b",3,7,1
4238,0,"w",4,5,1
3368,0,"w",4,7,1
3090,0,"w",4,9,1
3764,0,"b",4,5,1
1807,0,"w",4,2,1
2492,1,"b",4,7,0
3992,0,"b",4,4,0
1604,0,"b",4,5,1
4792,0,"w",2,5,0
1733,0,"w",2,6,1
4213,0,"w",4,9,1
1683,0,"w",3,5,0
2981,0,"b",4,7,0
4458,0,"b",4,8,1
3489,0,"b",4,8,1
2365,0,"w",4,8,1
3991,0,"w",4,6,0
757,1,"w",4,5,1
4465,0,"b",4,6,1
280,0,"b",4,6,1
1236,0,"w",4,7,1
2890,0,"w",3,5,1
3614,0,"b",4,8,1
3686,0,"b",4,6,1
2362,0,"b",4,7,0
4564,0,"w",4,8,1
4697,0,"w",4,6,1
3783,0,"w",3,3,1
4795,0,"w",4,6,1
1000,0,"w",4,8,1
380,0,"b",4,7,0
2490,0,"b",3,7,1
1757,0,"b",4,5,0
2035,0,"w",3,9,1
1459,0,"b",4,5,1
1931,0,"w",3,13,1
706,0,"w",4,6,1
132,0,"b",4,9,1
4242,1,"b",4,2,1
3840,0,"w",4,8,1
4623,0,"w",4,2,1
634,0,"b",4,6,1
2300,0,"b",4,2,1
2420,0,"b",4,4,1
151,0,"w",4,6,1
4246,1,"w",4,4,1
4576,0,"w",4,20,0
3946,0,"w",3,6,1
2812,0,"w",3,12,1
1319,0,"w",4,4,1
1483,0,"w",4,9,0
1529,1,"b",4,2,1
1593,0,"w",4,8,1
915,0,"w",4,6,1
2222,1,"w",3,26,1
732,0,"w",4,8,1
3605,0,"w",4,2,1
466,0,"w",3,8,1
2073,0,"b",4,6,1
2686,0,"w",4,13,1
1403,0,"w",4,8,1
4406,0,"b",4,6,1
2839,0,"w",4,8,1
1244,0,"b",3,5,1
4451,0,"w",4,5,1
2435,0,"w",4,6,1
1859,0,"w",4,7,1
4536,0,"w",4,5,1
1356,0,"b",4,11,1
4402,1,"b",4,26,0
4583,0,"w",4,18,1
4168,0,"b",4,7,0
1691,0,"w",3,26,1
3943,0,"w",2,4,1
2589,0,"w",4,6,1
1638,0,"w",4,8,1
396,0,"w",3,2,0
4662,0,"w",1,4,1
