"...1","call","race","education","yearsexp","computerskills"
3688,0,"b",3,5,1
49,0,"w",4,4,1
2832,0,"w",0,4,1
4172,0,"b",4,26,0
4771,0,"w",3,6,1
451,0,"b",2,6,1
2091,0,"b",3,4,1
751,0,"b",4,4,1
4282,0,"b",3,5,1
506,0,"w",4,6,1
1904,0,"b",4,6,1
4809,0,"b",4,7,0
2998,0,"w",4,7,0
3795,0,"w",4,10,1
3653,0,"w",4,5,1
1356,0,"b",4,11,1
4168,0,"b",4,7,0
1221,0,"w",4,7,1
1010,0,"b",4,6,1
970,0,"w",4,4,1
4744,0,"b",4,3,1
2931,0,"w",3,12,1
1328,0,"b",2,10,1
3071,0,"w",2,19,0
859,0,"b",4,8,1
405,0,"w",4,9,1
3672,0,"w",4,5,1
2054,0,"b",4,4,1
3324,0,"w",4,4,1
1539,0,"w",4,2,1
3849,0,"w",4,7,0
4828,0,"b",4,8,1
147,0,"w",2,7,1
4063,0,"b",2,6,0
2506,0,"b",4,6,1
2495,0,"b",3,5,1
2528,0,"b",4,2,1
4003,0,"w",4,8,1
3198,1,"b",4,6,1
2058,0,"b",4,9,1
3742,0,"b",3,4,1
3824,0,"b",4,8,1
2611,0,"b",3,2,0
392,0,"b",4,14,1
1837,0,"w",4,5,1
4376,0,"b",3,26,1
2691,0,"b",3,13,1
1791,0,"b",4,4,1
1570,0,"w",3,4,1
3850,0,"b",4,6,1
2129,0,"b",4,5,1
407,0,"w",4,7,0
3341,1,"w",2,4,0
865,0,"w",4,9,1
2908,0,"b",4,6,0
1806,0,"w",4,7,1
1066,0,"b",4,8,1
4256,0,"b",2,5,0
1302,0,"w",3,5,0
3528,0,"b",4,4,0
3072,0,"w",3,4,1
4822,0,"b",4,6,1
472,0,"b",3,11,1
2264,0,"b",4,14,1
3608,0,"b",4,6,1
629,0,"b",4,7,1
4100,0,"w",4,2,1
762,0,"w",3,14,1
4553,0,"w",4,12,0
876,0,"b",3,5,0
781,0,"b",4,6,1
2387,0,"w",4,8,1
4678,1,"b",4,7,1
1810,0,"w",4,2,1
1859,0,"w",4,7,1
4250,0,"b",2,5,0
3709,0,"w",4,5,0
1371,1,"w",4,12,1
4420,0,"w",3,6,1
4827,1,"w",4,2,1
3996,0,"w",2,5,0
3210,0,"w",4,7,0
720,0,"b",4,7,0
2759,0,"w",4,14,1
4026,0,"w",4,5,1
822,0,"w",2,3,1
1778,0,"w",4,8,1
4303,0,"w",4,7,1
4793,0,"b",2,8,1
933,0,"w",4,25,1
1987,0,"w",4,8,1
1577,1,"w",4,7,0
51,0,"b",4,6,1
2163,0,"b",4,26,0
4506,0,"b",4,8,1
3460,0,"w",4,7,0
1248,0,"w",3,6,1
3150,0,"w",4,8,1
3232,0,"b",4,6,1
1486,0,"b",4,8,0
2570,0,"w",4,6,1
3432,0,"w",2,1,0
2880,0,"b",3,7,1
4425,0,"w",4,4,1
2900,0,"b",4,2,1
1368,0,"b",3,3,1
4639,0,"b",3,7,1
620,0,"w",3,11,1
1572,0,"w",4,9,1
4676,0,"b",4,8,1
1554,0,"b",4,14,1
2709,0,"b",2,8,0
1192,0,"w",4,9,1
344,0,"w",3,16,1
4549,0,"w",2,4,1
2029,0,"b",3,8,1
1840,0,"w",2,3,1
703,0,"w",4,10,1
3800,0,"b",4,13,1
3488,0,"b",4,6,1
3667,0,"w",3,7,1
2295,0,"w",4,8,0
3863,0,"w",4,10,1
1857,0,"b",4,5,0
4564,0,"w",4,8,1
4074,1,"b",3,11,1
1244,0,"b",3,5,1
638,0,"b",4,4,1
2643,0,"b",4,8,1
4194,1,"w",2,7,0
919,0,"w",3,9,1
3835,0,"w",4,8,1
116,0,"b",4,4,1
2537,0,"w",3,4,1
4851,0,"b",3,4,1
3450,0,"w",4,7,0
1173,0,"b",3,5,0
3140,0,"b",4,7,0
831,0,"w",4,2,1
1711,0,"b",3,5,0
126,0,"b",4,9,1
176,0,"w",4,7,0
1111,0,"b",4,3,1
2505,0,"b",4,7,1
2180,0,"w",4,8,1
311,0,"w",4,5,1
2494,0,"b",4,4,1
2496,0,"w",4,9,1
1286,0,"b",3,5,0
276,0,"w",4,6,1
3417,0,"b",3,6,1
2223,1,"b",3,1,1
1908,0,"b",4,6,1
4113,0,"b",4,8,1
4642,0,"w",3,5,1
1541,0,"w",4,6,1
19,0,"w",4,6,0
2127,0,"w",4,11,1
2674,0,"b",4,5,1
2757,0,"w",4,10,1
3386,1,"b",0,4,1
4058,0,"w",3,16,1
389,1,"w",4,20,0
880,0,"w",3,5,0
2215,0,"b",2,19,0
794,0,"w",4,6,1
4633,0,"b",3,26,1
1796,0,"w",4,4,1
4798,0,"w",4,2,1
652,0,"b",4,5,0
2249,0,"w",4,6,1
3108,0,"w",4,8,1
283,0,"w",4,2,1
3968,0,"b",4,8,1
1693,0,"b",3,4,1
3507,0,"b",4,14,1
469,0,"w",3,9,1
4301,0,"b",3,3,1
3943,0,"w",2,4,1
1337,0,"b",2,11,1
2646,0,"b",4,8,1
4458,0,"b",4,8,1
2577,0,"b",4,8,1
1104,0,"w",4,7,1
4735,0,"w",2,7,0
4383,0,"b",4,8,1
1832,0,"w",4,6,0
3036,0,"b",3,13,1
3041,0,"b",4,6,1
1067,0,"w",4,25,1
1513,0,"b",3,3,1
10,0,"b",4,6,0
4001,0,"w",4,6,1
2485,0,"b",3,7,1
3032,0,"w",3,16,1
1270,0,"w",4,13,1
4145,0,"w",4,7,0
2037,0,"w",4,11,1
4524,0,"b",4,5,0
2608,0,"b",4,5,1
1145,0,"w",4,26,0
723,0,"b",1,10,0
1705,0,"w",3,7,1
52,0,"w",4,6,1
3011,0,"w",4,8,0
1465,0,"w",3,5,1
3744,0,"w",3,5,1
2288,0,"b",4,8,0
1264,0,"b",4,2,1
3646,1,"b",4,11,1
2801,0,"b",4,5,1
2841,0,"w",4,4,0
3146,0,"b",4,14,1
3230,0,"b",4,8,1
3293,0,"w",4,6,1
1583,1,"w",2,8,0
3493,0,"b",2,15,0
4811,0,"w",4,2,1
543,0,"w",4,6,1
547,0,"w",4,2,1
495,0,"b",4,5,0
1758,0,"w",0,4,1
3691,0,"w",4,5,0
1888,1,"w",3,3,0
2666,0,"w",3,2,1
678,0,"w",4,4,1
1442,0,"b",4,7,0
335,0,"b",3,4,1
959,0,"w",4,6,1
3312,0,"w",3,6,1
277,0,"w",4,8,1
3234,0,"b",4,10,1
2045,0,"w",4,6,1
3194,0,"w",4,8,1
4623,0,"w",4,2,1
1450,0,"w",3,9,1
2659,0,"b",4,7,1
2201,0,"w",3,2,1
1372,0,"b",3,13,1
1995,0,"b",4,7,0
1934,0,"b",2,13,1
2222,1,"w",3,26,1
3258,1,"b",4,14,1
1003,0,"b",4,7,0
791,0,"w",4,9,1
2382,1,"b",4,14,1
1281,0,"w",3,13,1
4130,1,"b",4,8,1
2483,0,"w",3,4,1
