"...1","call","race","education","yearsexp","computerskills"
3363,0,"w",4,9,1
4676,0,"b",4,8,1
1831,0,"w",3,5,1
1030,0,"w",4,18,1
3927,0,"w",4,6,1
233,0,"w",4,6,1
2964,0,"b",4,2,1
1146,0,"b",4,14,1
1313,0,"w",3,7,1
4324,0,"w",4,11,1
1666,0,"b",4,8,0
1518,0,"b",4,6,1
4624,0,"b",4,7,0
3668,0,"w",4,7,0
2867,0,"w",4,11,1
3773,1,"w",4,6,0
3528,0,"b",4,4,0
1525,0,"w",4,2,1
660,0,"b",4,14,1
1720,0,"b",4,4,1
3916,0,"b",4,12,1
5,0,"w",3,22,1
1771,0,"b",4,5,1
83,0,"w",4,4,1
1566,1,"w",3,13,1
671,0,"w",3,2,1
3770,0,"b",3,3,1
906,0,"b",4,15,1
668,0,"b",3,21,1
4789,1,"w",4,12,1
135,0,"w",4,8,1
2607,0,"w",3,16,1
1319,0,"w",4,4,1
2285,0,"b",4,10,1
1865,0,"w",3,6,1
2493,0,"w",4,6,0
3061,0,"w",4,8,1
3667,0,"w",3,7,1
4119,0,"w",2,8,0
1025,0,"b",4,2,1
2608,0,"b",4,5,1
4091,0,"b",4,8,1
2915,0,"w",0,4,1
4839,0,"w",4,6,1
298,0,"w",4,7,1
4332,0,"b",3,21,1
346,0,"b",4,15,1
650,0,"w",4,11,1
345,0,"b",4,7,1
1642,0,"b",4,2,1
3930,0,"b",3,19,1
2161,0,"w",4,8,1
1274,0,"b",4,6,1
4248,0,"w",4,5,1
4634,0,"w",4,9,1
2616,1,"w",4,14,1
810,0,"w",3,16,1
1970,1,"b",4,6,1
1329,0,"w",2,11,0
4380,0,"w",4,8,1
4195,0,"w",4,7,1
2994,0,"w",4,11,1
4126,0,"w",4,7,0
4580,0,"b",4,5,1
1150,0,"b",2,8,0
424,0,"b",4,2,1
62,0,"w",3,5,1
831,0,"w",4,2,1
4011,0,"w",4,2,1
3089,0,"w",3,13,1
2541,1,"w",3,16,1
4798,0,"w",4,2,1
3971,0,"b",3,7,0
47,0,"w",0,4,1
2420,0,"b",4,4,1
4058,0,"w",3,16,1
4224,0,"w",4,4,1
555,0,"w",4,6,1
1432,0,"w",2,16,1
1437,0,"b",3,4,1
138,0,"b",2,4,0
4415,0,"w",1,4,1
4548,0,"b",2,20,1
1523,0,"w",4,6,1
3375,0,"b",1,4,1
127,1,"b",4,9,1
176,0,"w",4,7,0
2140,0,"b",4,2,1
4502,0,"w",4,2,1
1089,0,"b",4,5,1
4537,0,"b",3,4,1
4006,0,"w",4,4,0
4849,1,"b",4,8,1
2150,0,"w",2,3,1
3569,0,"b",4,2,1
3972,0,"w",4,6,0
888,0,"b",3,4,1
2080,0,"w",4,8,1
3266,0,"w",3,8,1
2035,0,"w",3,9,1
2748,0,"w",3,2,1
3769,0,"b",4,9,1
2274,0,"w",4,2,1
3953,0,"w",4,14,1
3670,0,"b",4,7,1
1837,0,"w",4,5,1
1222,0,"b",3,6,1
4534,0,"b",3,3,1
1463,0,"b",4,8,1
2615,1,"b",3,7,1
1669,0,"b",4,2,1
317,0,"w",4,6,1
2448,0,"b",4,7,0
1738,1,"w",4,11,1
2120,0,"b",3,9,1
2401,0,"b",3,5,0
1845,0,"b",4,5,1
3538,0,"w",4,8,1
2894,1,"w",4,4,0
2015,0,"b",4,8,1
4022,0,"b",4,5,1
1826,0,"b",1,4,1
904,0,"b",4,12,1
2470,1,"b",4,9,1
3535,0,"w",4,18,1
1012,0,"w",4,8,1
259,0,"w",4,12,1
2771,0,"w",4,6,1
4672,0,"w",3,8,1
3513,0,"b",1,10,0
1133,0,"w",3,11,1
3851,0,"w",4,10,1
508,0,"b",4,14,1
2431,0,"b",4,2,1
3836,0,"w",4,14,1
4337,0,"w",4,8,1
1668,0,"b",4,7,0
1585,0,"w",4,4,1
3949,0,"w",3,7,1
1049,1,"w",4,4,1
4820,0,"w",4,6,1
610,0,"b",3,12,1
2433,0,"w",4,8,1
2164,0,"b",4,10,1
3454,0,"b",4,8,1
2880,0,"b",3,7,1
4252,0,"w",4,4,0
2683,0,"b",3,16,1
3318,0,"w",4,21,1
1899,0,"b",4,2,1
4007,1,"w",4,3,1
572,0,"b",4,6,1
2845,1,"w",4,6,0
665,0,"w",4,3,1
1671,0,"w",4,10,1
2687,0,"w",3,4,1
2055,0,"w",3,3,1
1808,0,"b",2,6,0
1942,0,"b",4,15,1
2510,0,"b",4,5,1
1908,0,"b",4,6,1
2819,0,"b",1,5,1
4470,0,"b",4,5,1
19,0,"w",4,6,0
1144,0,"w",4,6,1
2828,0,"b",3,9,1
712,0,"b",4,8,1
3819,0,"b",4,2,1
3505,0,"w",4,8,0
2041,0,"w",4,11,1
2987,0,"w",4,6,1
2455,0,"b",4,8,1
4443,0,"w",3,8,1
3515,0,"b",4,7,0
4235,0,"b",4,6,1
2336,0,"b",4,4,1
