"...1","call","race","education","yearsexp","computerskills"
4590,0,"b",4,8,1
3626,1,"b",4,7,0
3113,0,"b",4,2,1
3200,0,"w",4,6,1
4505,0,"b",4,3,1
4065,0,"w",4,4,1
22,0,"w",4,3,1
4782,0,"b",4,2,0
2730,0,"b",4,6,1
1157,0,"w",4,2,1
4617,0,"w",4,5,1
4167,0,"w",4,8,1
3971,0,"b",3,7,0
4508,0,"b",3,4,1
696,0,"w",4,7,0
3649,0,"b",4,6,0
4376,0,"b",3,26,1
2303,1,"w",4,14,1
4176,0,"w",2,6,1
3616,0,"w",4,7,0
4137,0,"b",4,7,0
2176,0,"w",4,6,1
3306,0,"b",4,6,0
258,0,"w",4,4,1
46,0,"b",3,7,1
3300,1,"w",4,5,1
2571,0,"w",4,2,1
4115,0,"b",2,16,1
770,0,"b",3,6,1
3016,0,"w",4,8,0
3587,1,"b",4,7,0
2422,0,"w",4,4,1
306,0,"w",4,3,1
2647,0,"b",4,8,1
2287,0,"w",4,8,0
4015,0,"w",4,6,1
2664,0,"b",3,1,1
889,1,"w",4,14,1
4838,0,"b",4,7,0
2812,0,"w",3,12,1
4680,0,"w",4,21,1
4111,0,"w",4,8,1
3739,0,"w",4,10,1
1427,0,"w",3,13,1
3180,0,"w",4,26,0
847,0,"b",4,2,1
4131,0,"w",3,2,0
3507,0,"b",4,14,1
4816,0,"b",4,8,1
3504,0,"b",4,10,1
1292,0,"w",3,4,1
92,0,"w",4,4,1
1202,0,"b",4,5,1
245,0,"b",4,9,0
25,0,"w",4,3,1
2962,0,"b",4,18,1
772,0,"w",3,8,1
4571,0,"w",4,2,1
419,0,"w",2,18,0
296,0,"b",4,5,1
872,0,"b",4,7,1
2655,0,"w",4,7,0
1390,0,"w",4,7,0
4537,0,"b",3,4,1
4632,0,"w",3,7,1
1058,0,"w",3,6,1
2782,0,"b",4,4,1
4346,0,"b",4,7,0
2848,0,"b",4,2,1
3227,0,"w",4,8,0
1296,0,"b",4,11,1
1756,0,"w",4,5,0
3821,0,"w",4,2,1
2476,1,"w",4,7,0
377,0,"w",4,7,0
3603,0,"w",4,6,1
351,0,"w",3,8,1
1908,0,"b",4,6,1
3931,0,"w",3,7,1
1809,0,"w",4,6,1
4581,0,"b",4,8,1
2666,0,"w",3,2,1
1835,0,"b",4,4,0
1042,0,"b",3,13,1
4303,0,"w",4,7,1
3730,0,"b",4,6,0
3381,0,"w",4,5,1
1527,0,"w",4,14,1
4801,0,"b",4,8,1
1208,0,"w",3,8,1
3909,0,"b",4,10,1
3384,1,"b",3,5,1
91,0,"b",4,4,0
1504,0,"b",4,2,1
3442,0,"w",4,16,1
3288,0,"b",4,3,1
1432,0,"w",2,16,1
3149,0,"w",4,6,1
471,0,"w",4,11,1
3181,0,"w",4,14,1
4856,0,"w",4,7,0
876,0,"b",3,5,0
4373,0,"w",4,11,1
