"...1","call","race","education","yearsexp","computerskills"
3632,1,"b",4,4,1
3209,0,"w",4,6,1
3608,0,"b",4,6,1
3321,0,"b",4,5,1
4529,0,"w",3,3,1
3966,0,"b",4,6,1
189,0,"b",4,26,0
2307,0,"b",4,9,1
888,0,"b",3,4,1
4054,0,"b",4,4,1
298,0,"w",4,7,1
4305,0,"b",4,11,1
2970,0,"b",4,2,1
922,0,"b",4,8,1
4086,1,"b",4,8,1
4118,0,"b",3,5,0
3054,0,"w",4,8,1
3659,0,"w",4,2,1
1176,0,"w",4,8,1
1907,0,"b",4,6,1
4044,0,"w",2,5,1
2967,0,"w",4,6,1
1277,0,"w",4,7,0
1615,0,"w",4,7,1
4514,0,"w",2,4,0
830,0,"w",4,2,1
3243,0,"w",4,6,1
3852,0,"w",4,8,1
4640,0,"b",4,6,1
4716,0,"w",4,14,1
383,1,"w",4,5,1
2771,0,"w",4,6,1
1639,0,"b",4,12,1
4631,0,"b",4,11,1
1998,0,"b",4,13,1
906,0,"b",4,15,1
2515,0,"w",4,8,1
572,0,"b",4,6,1
10,0,"b",4,6,0
4586,0,"b",4,2,1
4761,0,"b",4,10,1
4389,0,"w",4,8,1
2209,0,"w",2,16,1
3131,0,"w",4,7,0
290,0,"w",4,12,1
4244,1,"w",3,6,1
2691,0,"b",3,13,1
4630,0,"w",4,13,1
3435,0,"b",4,11,1
2286,0,"w",4,8,1
2030,0,"w",4,8,1
4378,0,"b",4,6,1
1131,0,"b",2,9,1
4786,0,"w",4,15,1
4020,0,"b",2,5,0
1458,0,"w",4,6,1
202,1,"w",4,8,1
320,0,"b",3,6,1
1633,0,"w",4,6,1
2992,0,"b",4,6,1
2937,0,"w",4,15,1
4073,1,"b",3,8,0
2838,0,"b",4,8,1
3794,0,"w",3,7,0
2704,0,"b",4,6,1
494,0,"w",4,9,1
2948,0,"w",4,8,1
4683,0,"b",4,7,1
3742,0,"b",3,4,1
4331,0,"b",4,21,1
3200,0,"w",4,6,1
4075,0,"w",4,14,1
2386,0,"b",4,9,1
972,0,"b",4,8,1
4151,0,"w",3,13,1
3138,0,"b",4,8,1
2973,0,"b",4,26,0
3314,0,"b",4,6,0
1051,0,"w",4,6,1
1434,0,"b",3,5,0
952,0,"w",4,6,1
541,0,"b",3,12,1
380,0,"b",4,7,0
692,0,"b",4,7,1
324,0,"w",4,6,1
867,0,"w",3,4,1
697,0,"w",4,2,1
1686,0,"b",4,7,0
4822,0,"b",4,6,1
398,0,"b",3,1,1
2712,0,"w",4,6,1
3387,0,"w",3,5,1
3437,0,"b",4,10,1
4426,0,"b",2,4,1
84,0,"b",4,3,1
2243,0,"w",3,9,1
479,1,"b",2,4,1
2996,0,"w",4,14,1
3297,0,"w",3,9,1
4175,0,"b",3,6,1
1393,0,"b",4,7,0
3941,0,"b",4,6,1
2597,0,"w",4,2,1
176,0,"w",4,7,0
2612,0,"b",3,26,1
1649,0,"w",3,5,1
364,0,"w",4,2,1
3186,0,"b",4,6,1
749,0,"w",4,4,1
1653,0,"w",3,8,1
3962,0,"w",4,4,1
4439,0,"b",4,25,1
3218,0,"w",4,7,0
1891,1,"b",4,7,1
3775,0,"w",4,3,1
1357,0,"b",4,6,1
3150,0,"w",4,8,1
3279,0,"w",2,5,0
3376,0,"b",4,3,1
2088,0,"b",4,13,1
2828,0,"b",3,9,1
3384,1,"b",3,5,1
3511,0,"w",4,26,0
3250,0,"b",4,7,0
200,0,"b",1,10,0
2003,0,"b",4,7,0
4100,0,"w",4,2,1
328,0,"w",4,5,0
1788,0,"b",2,7,1
3470,0,"b",4,14,1
3373,0,"w",4,4,1
3466,0,"b",4,2,1
31,0,"w",2,6,1
4043,0,"b",3,4,1
3699,0,"w",3,4,1
3688,0,"b",3,5,1
2280,0,"w",4,26,0
1565,0,"b",3,7,1
1980,0,"b",3,3,1
1294,0,"w",4,5,1
2759,0,"w",4,14,1
1047,0,"w",4,6,1
