"...1","call","race","education","yearsexp","computerskills"
3842,0,"b",4,8,1
2686,0,"w",4,13,1
4272,0,"b",4,6,1
3689,0,"w",0,4,1
2311,0,"b",4,14,1
758,0,"b",3,3,1
2886,0,"w",3,7,1
3475,0,"w",4,16,0
4060,0,"w",3,8,1
3958,0,"w",3,9,1
919,0,"w",3,9,1
4687,0,"w",3,6,1
1882,0,"w",4,5,1
1800,0,"b",4,5,0
57,0,"w",4,21,1
4046,1,"w",3,16,1
2095,0,"w",3,26,1
3200,0,"w",4,6,1
405,0,"w",4,9,1
1221,0,"w",4,7,1
2448,0,"b",4,7,0
4644,0,"w",2,6,1
925,1,"w",4,21,1
2116,0,"b",3,8,1
68,0,"w",3,4,1
3841,0,"w",4,7,0
1601,0,"b",4,5,1
1597,0,"w",4,20,1
4835,0,"w",4,6,1
3142,0,"w",4,6,1
884,0,"b",4,7,1
561,0,"b",4,7,0
2258,0,"w",4,7,1
298,0,"w",4,7,1
4419,0,"w",4,15,1
3671,0,"b",3,7,1
76,0,"b",4,4,1
4151,0,"w",3,13,1
1715,0,"w",4,9,1
3474,0,"w",4,6,1
1566,1,"w",3,13,1
2752,0,"w",4,9,1
2658,0,"b",4,7,0
2161,0,"w",4,8,1
789,0,"w",4,7,0
4395,0,"b",4,14,1
4244,1,"w",3,6,1
4049,0,"w",4,11,1
2802,0,"w",4,5,1
632,0,"b",4,7,1
3150,0,"w",4,8,1
858,0,"b",4,6,1
288,0,"b",4,9,1
1452,0,"b",4,8,1
4339,0,"w",4,6,1
3902,0,"w",4,18,1
4018,0,"b",4,6,1
459,0,"b",3,23,1
423,0,"w",4,7,0
4406,0,"b",4,6,1
431,0,"w",4,6,1
3515,0,"b",4,7,0
3336,0,"w",0,2,1
208,0,"b",4,11,1
1627,0,"b",4,9,1
4209,0,"w",3,21,1
2168,0,"w",4,14,1
4432,0,"b",4,5,1
3029,0,"b",4,13,1
2525,0,"b",4,8,1
2905,0,"w",3,6,1
2144,0,"b",4,6,1
3324,0,"w",4,4,1
1634,0,"b",4,6,0
4761,0,"b",4,10,1
3088,0,"b",4,8,1
3580,1,"w",4,8,1
1581,1,"w",4,10,1
2580,0,"b",4,8,1
