"...1","call","race","education","yearsexp","computerskills"
766,1,"w",4,11,1
82,0,"w",4,4,1
861,0,"w",2,19,0
1751,0,"w",3,11,1
3197,0,"w",4,10,1
3860,0,"w",4,2,1
2338,0,"w",4,6,1
2828,0,"b",3,9,1
4493,0,"b",4,5,1
4725,0,"b",4,4,1
2729,0,"w",1,10,0
272,1,"b",4,6,1
2400,0,"b",3,16,1
3032,0,"w",3,16,1
78,0,"b",3,11,1
2038,0,"b",3,17,1
4067,1,"w",4,7,1
1492,0,"w",4,5,1
1887,0,"w",3,6,1
155,0,"b",4,5,1
4230,0,"w",4,5,0
3687,0,"w",0,2,1
3492,1,"w",4,26,0
2666,0,"w",3,2,1
2302,1,"w",3,2,0
636,0,"w",4,7,1
3180,0,"w",4,26,0
3495,0,"w",4,2,1
209,0,"b",3,3,1
3701,0,"b",3,8,1
3895,0,"w",4,2,1
765,1,"b",4,12,1
4491,0,"b",4,1,1
219,0,"b",2,4,0
1535,0,"b",4,8,1
2442,0,"w",4,18,1
1613,0,"w",3,6,1
1248,0,"w",3,6,1
1557,0,"b",3,5,0
4772,0,"b",2,3,1
2080,0,"w",4,8,1
3580,1,"w",4,8,1
714,0,"b",4,7,0
2263,0,"w",4,6,1
2321,0,"b",4,11,1
4608,0,"b",4,18,1
4766,0,"b",4,8,1
903,0,"w",3,14,1
3601,1,"w",3,8,1
1470,0,"b",4,16,1
1930,0,"w",3,8,1
1106,0,"b",4,6,1
3740,0,"b",2,2,1
262,0,"b",4,4,1
2617,0,"w",3,4,1
3847,0,"b",4,2,1
1425,0,"w",4,5,1
4681,0,"w",4,7,1
3211,0,"w",4,2,1
4154,0,"b",2,16,1
249,0,"b",4,9,1
2897,1,"w",4,22,1
4824,0,"b",3,7,1
542,0,"b",3,6,1
1371,1,"w",4,12,1
860,0,"b",4,2,1
2656,0,"w",4,7,0
2534,0,"b",4,7,0
1192,0,"w",4,9,1
1409,1,"w",3,4,1
854,0,"w",4,2,1
3955,0,"b",4,15,1
559,0,"b",4,8,1
749,0,"w",4,4,1
2213,0,"w",3,4,1
4501,0,"w",4,5,1
3213,0,"b",4,8,1
4183,0,"b",3,9,1
1009,1,"w",4,2,1
