"...1","call","race","education","yearsexp","computerskills"
2899,0,"w",4,8,1
999,0,"w",4,6,1
1697,1,"w",3,13,1
2980,0,"b",4,8,1
1070,0,"b",4,6,1
3969,0,"w",4,6,0
2622,1,"b",4,8,1
614,0,"b",3,7,1
3705,0,"b",4,7,1
4454,0,"b",4,5,0
626,0,"b",4,2,1
1455,0,"w",3,4,1
1506,0,"b",4,14,1
281,0,"b",4,3,1
1913,0,"w",4,8,1
3727,0,"w",4,4,1
4864,0,"w",2,16,1
4486,0,"b",4,5,1
2371,0,"w",4,9,1
1520,1,"w",4,21,1
3719,0,"w",4,6,1
3498,0,"w",4,2,1
1101,0,"w",4,6,1
2788,0,"w",1,4,1
4793,0,"b",2,8,1
231,0,"b",4,25,1
1059,0,"w",4,13,1
517,0,"w",2,3,1
3128,0,"w",4,6,1
185,0,"b",4,8,1
3715,0,"b",4,6,1
286,0,"b",4,6,0
2163,0,"b",4,26,0
1033,0,"b",4,2,1
2956,0,"b",4,8,1
2860,0,"b",4,14,1
2670,1,"w",3,4,1
3035,0,"w",4,11,1
3264,0,"b",4,8,1
3378,0,"b",4,2,1
486,0,"b",4,5,1
2939,0,"b",2,5,0
4834,0,"b",4,14,1
3172,1,"w",4,20,0
2849,1,"w",4,4,0
183,0,"w",4,18,1
4150,0,"w",4,8,1
4615,0,"w",4,13,1
4725,0,"b",4,4,1
3162,0,"b",4,2,1
1943,0,"w",4,13,1
2710,0,"w",4,8,1
69,0,"b",4,8,1
1215,0,"b",4,5,1
4161,0,"w",4,7,0
612,0,"w",4,11,1
3958,0,"w",3,9,1
1110,0,"w",4,4,1
1119,0,"b",4,6,1
4459,0,"w",4,5,0
3115,0,"b",4,8,1
4138,0,"w",4,2,1
471,0,"w",4,11,1
1746,0,"b",4,6,0
2687,0,"w",3,4,1
4818,0,"w",4,2,1
1959,0,"b",4,10,1
1724,0,"b",4,4,1
1134,0,"b",3,10,1
1347,0,"w",4,11,1
1673,0,"b",4,7,0
4047,0,"b",3,3,1
3685,0,"w",4,6,1
2766,0,"b",3,6,1
2867,0,"w",4,11,1
2601,0,"w",4,9,1
2723,0,"w",4,10,1
4062,0,"w",4,7,1
2366,0,"b",4,8,1
2434,0,"w",4,7,0
1113,1,"w",4,6,1
2900,0,"b",4,2,1
601,1,"w",4,13,0
128,1,"w",3,5,0
1845,0,"b",4,5,1
3022,0,"b",3,7,1
132,0,"b",4,9,1
1509,0,"w",3,4,1
1146,0,"b",4,14,1
2260,0,"w",4,2,1
1253,0,"b",4,8,0
1438,0,"b",2,16,1
2583,0,"w",4,8,0
445,0,"b",3,5,1
520,0,"b",3,6,1
3399,0,"b",4,4,1
1844,0,"w",4,6,0
2318,1,"b",3,7,1
1197,0,"b",3,6,1
2538,0,"b",3,4,1
1426,0,"b",3,4,1
2842,0,"b",4,4,1
2599,0,"b",4,6,1
1388,0,"b",4,8,1
2114,0,"b",3,9,1
2422,0,"w",4,4,1
4172,0,"b",4,26,0
1652,0,"b",3,7,1
1584,1,"b",4,6,1
2403,0,"w",2,19,0
972,0,"b",4,8,1
3113,0,"b",4,2,1
1263,1,"b",4,2,1
1924,0,"b",2,4,1
1049,1,"w",4,4,1
401,0,"b",4,7,0
2113,0,"w",4,8,1
3171,0,"w",1,10,0
3435,0,"b",4,11,1
3350,0,"w",4,2,1
687,0,"b",4,15,1
3481,0,"b",4,7,0
4500,0,"b",4,4,1
3954,1,"b",4,11,1
3614,0,"b",4,8,1
443,1,"w",4,6,1
3257,1,"w",4,18,1
739,0,"w",4,10,1
2735,0,"b",3,26,1
2680,0,"b",3,5,0
1519,0,"b",4,2,1
3525,0,"w",4,8,0
2629,0,"w",4,3,1
1778,0,"w",4,8,1
3228,0,"b",4,6,1
4410,1,"w",4,8,1
4727,0,"w",4,2,1
2522,0,"w",4,8,0
2841,0,"w",4,4,0
2672,0,"b",3,4,1
3632,1,"b",4,4,1
2609,0,"w",4,9,1
2858,0,"w",4,2,1
1874,0,"w",4,4,0
4147,0,"w",4,8,0
555,0,"w",4,6,1
3383,0,"w",4,5,1
3799,1,"w",3,21,1
490,0,"w",4,11,1
1619,0,"w",4,19,1
3301,1,"b",4,5,1
918,0,"w",3,3,1
180,0,"w",4,6,1
544,0,"w",3,9,1
1511,0,"b",4,6,1
274,0,"b",4,6,1
3331,0,"w",4,4,1
3567,0,"w",4,2,1
4248,0,"w",4,5,1
890,0,"b",4,11,1
3515,0,"b",4,7,0
3638,0,"b",4,4,1
698,0,"w",4,2,1
4753,0,"w",4,4,1
1797,0,"w",2,4,0
127,1,"b",4,9,1
4584,0,"w",4,6,1
4112,0,"b",4,7,0
1647,0,"b",2,3,1
3945,0,"b",4,5,1
2965,0,"b",4,10,1
500,0,"w",4,5,0
3942,0,"b",3,6,1
1299,0,"b",3,1,1
1282,0,"b",4,14,1
3166,0,"w",4,2,1
3023,0,"w",3,7,1
548,0,"w",4,2,1
2691,0,"b",3,13,1
751,0,"b",4,4,1
1256,0,"b",4,6,1
