"...1","call","race","education","yearsexp","computerskills"
3661,0,"w",2,6,1
3392,0,"b",2,5,0
1722,0,"b",4,7,0
3090,0,"w",4,9,1
2406,0,"w",4,4,1
1960,0,"b",2,7,1
1253,0,"b",4,8,0
2839,0,"w",4,8,1
449,0,"w",3,3,1
4586,0,"b",4,2,1
4243,0,"b",4,6,0
3673,0,"b",2,2,0
78,0,"b",3,11,1
122,0,"w",4,5,1
2432,0,"w",4,2,1
4308,0,"w",4,3,1
2703,0,"w",4,6,1
3282,0,"w",4,9,1
872,0,"b",4,7,1
2862,0,"w",4,6,1
4601,0,"b",4,10,1
546,0,"w",4,8,1
1272,0,"w",4,7,0
1873,0,"w",3,6,1
3728,0,"w",4,5,1
2924,0,"b",2,19,0
4767,0,"w",3,5,1
4201,0,"b",4,6,1
2313,0,"b",3,13,1
2361,0,"b",4,6,1
4561,0,"b",4,9,1
4598,0,"b",4,8,1
3229,0,"w",4,7,0
3179,1,"b",4,18,1
4450,0,"w",4,5,0
3613,1,"w",4,7,0
3885,0,"w",4,2,1
1357,0,"b",4,6,1
2984,0,"w",4,6,1
775,0,"w",4,5,1
1624,0,"b",2,3,1
3237,0,"b",4,18,1
18,0,"b",4,6,0
579,0,"b",3,4,1
1153,0,"w",4,10,1
1194,0,"w",3,14,1
2531,1,"b",4,6,1
2324,0,"w",4,5,1
2229,1,"w",4,13,1
2303,1,"w",4,14,1
3398,0,"w",3,7,1
4552,0,"w",4,6,1
2876,0,"b",2,6,1
4704,1,"w",4,4,1
1908,0,"b",4,6,1
4396,0,"b",4,26,0
3559,0,"w",4,18,1
2629,0,"w",4,3,1
436,0,"b",3,16,1
3603,0,"w",4,6,1
1716,1,"w",3,13,1
1274,0,"b",4,6,1
3846,0,"b",4,2,1
1697,1,"w",3,13,1
4234,0,"b",3,6,1
4560,0,"w",4,10,1
4698,0,"b",3,4,1
2340,0,"w",4,6,1
4134,0,"b",2,18,0
2075,0,"b",4,6,1
2759,0,"w",4,14,1
4525,0,"w",3,3,1
2213,0,"w",3,4,1
126,0,"b",4,9,1
3571,0,"b",4,6,1
4415,0,"w",1,4,1
461,0,"w",3,4,1
4280,0,"w",3,4,1
2440,0,"b",4,8,1
1545,0,"w",3,13,1
1884,0,"b",4,15,1
1465,0,"w",3,5,1
102,0,"w",4,7,1
4418,0,"b",4,4,1
2512,0,"b",4,10,1
827,0,"b",3,5,1
1090,0,"w",3,5,1
4577,0,"b",4,6,1
1571,0,"b",3,26,1
2735,0,"b",3,26,1
97,0,"b",2,5,0
4174,0,"b",4,10,1
3421,0,"b",1,4,1
3404,0,"b",4,9,1
3652,0,"b",3,7,1
297,0,"w",4,7,1
2780,0,"b",4,11,1
3289,0,"w",4,6,1
2654,0,"w",4,2,1
3500,0,"w",4,7,0
2790,0,"w",3,13,1
2661,0,"b",3,16,1
4558,0,"b",3,4,1
1406,0,"b",4,18,1
2492,1,"b",4,7,0
4370,1,"w",4,7,0
2334,0,"b",4,4,1
3160,0,"w",4,8,1
109,0,"b",4,6,0
4659,0,"b",4,5,0
4432,0,"b",4,5,1
1116,0,"b",4,6,1
906,0,"b",4,15,1
2894,1,"w",4,4,0
991,0,"w",3,4,1
4732,0,"w",4,15,1
3797,0,"b",4,11,1
2758,0,"b",4,10,1
2467,0,"b",3,4,1
2114,0,"b",3,9,1
3370,0,"b",4,5,1
589,0,"w",4,14,1
2070,0,"b",4,2,1
802,0,"w",4,7,1
4720,0,"w",4,3,0
4497,0,"b",4,3,1
44,0,"w",4,6,1
1082,0,"w",3,9,1
2539,0,"b",3,1,1
4722,0,"w",4,3,1
2359,0,"w",4,8,0
3957,0,"w",4,6,1
1029,0,"w",4,6,1
912,0,"b",3,13,1
16,0,"w",1,4,1
4607,0,"w",4,14,1
4533,0,"w",3,6,1
4783,1,"w",3,18,1
4115,0,"b",2,16,1
1848,0,"b",4,6,1
2861,0,"w",4,4,0
1970,1,"b",4,6,1
1564,1,"b",2,19,0
1559,1,"b",4,13,1
1867,0,"b",0,4,1
2543,0,"w",3,26,1
2901,0,"w",4,3,1
172,1,"b",3,11,1
2597,0,"w",4,2,1
3384,1,"b",3,5,1
1786,0,"w",3,8,1
4200,0,"b",2,3,0
952,0,"w",4,6,1
171,0,"b",2,6,1
3019,0,"w",3,13,1
4818,0,"w",4,2,1
4048,0,"w",4,6,1
1451,0,"w",3,6,1
845,0,"b",4,6,1
4651,0,"w",4,5,1
3097,0,"w",4,8,0
1964,0,"b",4,2,1
2104,0,"w",3,16,1
1336,0,"w",3,12,1
3858,0,"b",4,8,1
2476,1,"w",4,7,0
2638,0,"b",4,6,1
2978,0,"w",4,8,1
3195,0,"b",4,7,0
3128,0,"w",4,6,1
624,0,"b",4,6,1
1663,0,"w",4,6,1
2336,0,"b",4,4,1
4413,0,"b",2,3,1
1911,0,"b",4,2,1
2089,0,"w",3,13,1
4677,0,"w",4,13,1
4700,1,"w",4,6,1
3590,0,"b",4,8,1
4131,0,"w",3,2,0
943,0,"w",4,6,0
2717,0,"b",4,5,1
3596,0,"b",4,7,0
4252,0,"w",4,4,0
1747,0,"w",0,5,1
3816,0,"b",4,10,1
4640,0,"b",4,6,1
3856,0,"b",4,7,0
4371,0,"b",4,8,1
3769,0,"b",4,9,1
1140,0,"b",4,8,1
3428,0,"w",3,9,1
1828,0,"b",4,3,1
3364,0,"b",4,3,1
3532,0,"w",4,14,1
404,0,"b",4,8,1
1080,1,"w",3,8,1
3300,1,"w",4,5,1
4084,0,"b",2,3,1
4642,0,"w",3,5,1
961,0,"w",4,6,1
2772,0,"b",4,4,0
3737,0,"w",2,6,0
691,0,"w",2,6,1
495,0,"b",4,5,0
2076,0,"b",4,8,1
3196,0,"b",4,2,1
255,0,"b",3,4,1
3361,0,"b",4,5,1
3342,1,"b",4,5,0
4269,0,"w",4,6,1
702,0,"w",4,6,1
3091,0,"w",4,8,1
2674,0,"b",4,5,1
799,0,"b",4,5,1
3026,0,"b",4,14,1
817,0,"w",4,12,1
4358,0,"w",4,26,0
4650,0,"w",4,7,1
1585,0,"w",4,4,1
834,0,"w",4,2,1
3745,0,"w",2,5,0
3636,0,"b",2,3,0
1412,0,"w",3,4,1
23,0,"w",2,2,0
3166,0,"w",4,2,1
2225,0,"b",3,4,1
1698,0,"b",4,11,1
934,0,"b",3,10,1
753,0,"w",3,4,1
4141,0,"b",3,13,1
1392,0,"w",4,6,1
2165,1,"b",4,8,0
3764,0,"b",4,5,1
1534,0,"b",4,6,1
3835,0,"w",4,8,1
810,0,"w",3,16,1
1037,0,"b",4,7,0
2627,1,"b",3,13,1
2750,0,"b",4,9,1
707,0,"w",4,2,1
39,0,"b",3,4,1
1262,0,"w",4,8,1
3540,0,"b",4,8,1
1063,0,"b",4,8,1
1611,0,"b",2,9,1
4113,0,"b",4,8,1
187,0,"b",4,8,1
3659,0,"w",4,2,1
2618,0,"w",3,26,1
4727,0,"w",4,2,1
1614,0,"b",4,5,1
2522,0,"w",4,8,0
1137,0,"w",4,2,1
227,0,"b",3,6,1
1285,0,"w",4,7,0
4690,0,"b",0,4,1
1652,0,"b",3,7,1
1895,0,"b",4,8,1
2710,0,"w",4,8,1
739,0,"w",4,10,1
4508,0,"b",3,4,1
3304,0,"w",4,5,0
2125,0,"b",3,13,1
2883,1,"b",0,4,1
1877,0,"b",3,5,1
864,0,"b",4,9,1
4109,0,"w",4,6,1
2788,0,"w",1,4,1
48,0,"b",4,5,0
4597,0,"b",4,18,1
4505,0,"b",4,3,1
167,0,"b",4,10,0
137,0,"b",4,5,1
4766,0,"b",4,8,1
4217,0,"b",3,7,1
798,0,"w",4,4,1
347,0,"w",2,1,0
1943,0,"w",4,13,1
1481,0,"w",4,7,1
1226,0,"b",3,8,1
4438,0,"w",4,13,1
586,0,"w",2,8,0
2037,0,"w",4,11,1
3941,0,"b",4,6,1
