"...1","call","race","education","yearsexp","computerskills"
3525,0,"w",4,8,0
140,0,"w",3,4,1
23,0,"w",2,2,0
4228,0,"b",4,5,1
3850,0,"b",4,6,1
1023,0,"b",4,6,1
3079,0,"w",3,16,1
2759,0,"w",4,14,1
635,0,"b",4,8,1
3321,0,"b",4,5,1
3927,0,"w",4,6,1
1830,0,"b",3,2,1
2361,0,"b",4,6,1
4230,0,"w",4,5,0
4376,0,"b",3,26,1
1253,0,"b",4,8,0
2027,1,"w",4,16,1
3524,0,"b",4,8,0
2346,0,"w",4,18,1
4160,0,"w",4,2,1
4343,0,"w",4,6,1
3720,0,"b",4,11,1
1747,0,"w",0,5,1
362,0,"w",4,7,0
4089,0,"w",4,2,1
4366,0,"w",4,18,1
1893,1,"w",3,12,1
4156,0,"b",4,2,1
851,0,"w",4,6,1
3019,0,"w",3,13,1
1078,0,"w",3,12,1
4157,0,"w",4,8,1
4460,0,"w",4,10,1
2603,0,"b",3,26,1
1767,0,"b",4,5,1
3215,0,"w",4,2,1
4408,0,"b",4,4,1
2276,0,"b",4,6,1
1863,0,"b",2,6,1
345,0,"b",4,7,1
2313,0,"b",3,13,1
4590,0,"b",4,8,1
2409,0,"b",3,7,1
2583,0,"w",4,8,0
4251,0,"b",4,6,1
2916,0,"b",4,4,0
2884,1,"w",4,4,0
3329,0,"b",4,6,0
432,0,"b",4,7,0
3707,0,"w",0,2,1
710,0,"b",4,7,0
4410,1,"w",4,8,1
1062,0,"w",4,10,1
1901,0,"w",4,2,1
4557,0,"b",4,15,1
3614,0,"b",4,8,1
533,0,"b",3,4,1
3769,0,"b",4,9,1
662,0,"b",4,6,1
1828,0,"b",4,3,1
1567,1,"w",4,13,1
278,0,"w",0,4,1
4540,0,"w",4,4,1
3349,1,"w",4,6,1
4226,0,"b",4,5,1
898,1,"w",4,5,1
4198,0,"w",4,2,1
2479,0,"w",4,11,1
4612,1,"w",4,9,1
3392,0,"b",2,5,0
3827,0,"w",4,6,1
2850,0,"b",0,3,1
85,0,"b",2,4,0
2857,0,"b",4,5,0
2755,0,"w",4,14,1
77,0,"w",4,12,1
1248,0,"w",3,6,1
112,0,"b",4,4,0
1763,0,"w",4,5,1
915,0,"w",4,6,1
4783,1,"w",3,18,1
3037,0,"b",4,9,1
4426,0,"b",2,4,1
512,0,"b",4,3,1
3957,0,"w",4,6,1
4316,0,"w",3,3,1
417,0,"b",4,8,1
1684,0,"w",4,5,1
4121,0,"b",1,10,0
2356,0,"b",4,26,0
4111,0,"w",4,8,1
3367,0,"b",4,6,1
3476,0,"b",4,2,1
4047,0,"b",3,3,1
2101,0,"b",4,11,1
1316,0,"b",4,6,1
2614,1,"b",4,13,1
852,0,"w",4,8,1
3183,0,"w",4,11,1
1804,0,"b",4,5,0
947,0,"w",4,5,1
138,0,"b",2,4,0
1678,0,"b",4,7,0
3030,0,"b",3,7,1
3920,0,"w",3,7,1
1900,0,"b",4,2,1
627,0,"w",4,5,1
3443,0,"w",4,14,1
1718,1,"b",2,19,0
2962,0,"b",4,18,1
2551,0,"w",4,7,0
4690,0,"b",0,4,1
2389,0,"w",4,9,1
2796,0,"w",3,6,1
3742,0,"b",3,4,1
3217,0,"b",4,6,1
767,0,"w",4,11,1
4696,0,"b",4,6,1
4524,0,"b",4,5,0
3661,0,"w",2,6,1
3587,1,"b",4,7,0
3594,0,"b",4,18,1
3426,0,"b",3,4,1
2658,0,"b",4,7,0
2675,0,"w",3,13,1
1525,0,"w",4,2,1
4672,0,"w",3,8,1
527,0,"w",3,8,1
3353,0,"w",4,6,1
4041,0,"b",3,4,1
4480,0,"b",3,2,0
1160,0,"w",4,9,1
594,0,"b",3,4,1
937,0,"b",4,5,1
2072,0,"w",4,8,0
1641,0,"w",4,6,1
1377,0,"b",4,14,1
4313,0,"w",3,8,1
819,0,"w",3,21,1
3605,0,"w",4,2,1
4374,0,"b",3,7,1
4421,0,"b",4,5,1
829,0,"w",4,7,0
1579,0,"b",4,8,1
1839,0,"b",3,6,1
1275,0,"b",4,2,1
1988,0,"w",4,20,0
2536,0,"b",2,19,0
3277,1,"b",4,7,0
4806,0,"b",4,8,1
2681,0,"b",4,13,1
4044,0,"w",2,5,1
1345,0,"b",4,7,1
4191,1,"w",4,6,0
3110,0,"b",4,7,0
4031,0,"w",2,3,1
4270,0,"b",4,6,1
1254,1,"b",4,6,1
4468,0,"b",4,7,1
4008,1,"b",4,2,0
2601,0,"w",4,9,1
4691,0,"b",3,4,1
2670,1,"w",3,4,1
2968,0,"w",4,8,1
4578,0,"w",4,26,0
3125,0,"w",4,5,1
1842,0,"b",3,16,1
1012,0,"w",4,8,1
2176,0,"w",4,6,1
3823,0,"b",4,8,0
4695,0,"w",4,6,0
123,0,"w",4,5,0
1128,0,"w",4,6,1
4462,0,"b",4,21,1
1843,0,"w",3,8,1
1011,0,"b",4,14,1
1576,0,"b",3,26,1
4788,0,"b",4,5,1
1817,0,"b",0,4,1
2687,0,"w",3,4,1
3299,0,"w",3,6,1
731,0,"b",3,26,1
260,1,"b",4,3,1
3539,0,"b",4,18,1
768,0,"b",3,12,1
1180,0,"b",4,4,1
1949,0,"w",3,8,1
1998,0,"b",4,13,1
1100,0,"b",4,5,0
3546,0,"w",4,18,1
4241,0,"w",2,6,0
129,0,"b",4,6,0
105,0,"w",4,4,1
30,0,"b",4,2,1
3795,0,"w",4,10,1
2340,0,"w",4,6,1
1549,0,"b",3,16,1
1034,0,"b",4,8,1
2113,0,"w",4,8,1
1887,0,"w",3,6,1
2352,0,"b",4,8,1
4477,0,"w",3,1,1
4644,0,"w",2,6,1
146,0,"w",2,4,0
1961,1,"b",4,3,1
4320,0,"b",4,4,0
4571,0,"w",4,2,1
3647,1,"b",3,3,1
4574,0,"b",4,2,1
2912,0,"b",3,4,1
4805,0,"b",4,6,1
2,0,"w",3,6,1
280,0,"b",4,6,1
612,0,"w",4,11,1
2514,0,"w",4,8,1
3600,1,"w",4,8,1
1216,0,"w",3,5,1
3986,0,"b",4,5,1
1660,0,"w",4,8,1
2630,0,"b",4,6,1
3954,1,"b",4,11,1
3981,0,"w",0,5,1
372,0,"w",4,7,0
2150,0,"w",2,3,1
2441,0,"w",4,8,0
632,0,"b",4,7,1
1456,0,"b",4,4,1
3200,0,"w",4,6,1
4383,0,"b",4,8,1
3741,0,"w",4,8,1
1547,0,"b",4,7,0
3376,0,"b",4,3,1
4764,0,"b",4,5,1
4737,1,"w",4,5,1
3384,1,"b",3,5,1
4413,0,"b",2,3,1
567,0,"w",4,7,0
2085,0,"w",4,5,1
814,0,"w",3,3,1
3000,0,"b",4,8,1
2618,0,"w",3,26,1
817,0,"w",4,12,1
4177,0,"w",3,6,1
4503,0,"w",4,3,1
1866,0,"w",2,4,0
1324,0,"b",4,10,1
2290,0,"b",4,2,1
834,0,"w",4,2,1
2565,0,"b",4,6,1
3172,1,"w",4,20,0
3989,0,"w",1,4,1
1224,0,"w",4,6,1
270,1,"b",4,11,1
1065,0,"w",4,8,1
1293,0,"b",4,14,1
698,0,"w",4,2,1
3204,0,"b",4,2,1
1073,0,"w",2,4,1
1117,0,"w",4,11,1
1244,0,"b",3,5,1
1048,0,"b",4,8,1
177,0,"w",2,8,0
2547,0,"w",3,4,1
3907,0,"w",4,6,1
1195,0,"w",3,7,1
3732,0,"w",4,7,1
338,0,"b",2,4,1
4521,0,"b",4,7,1
2208,1,"w",4,11,1
1852,0,"b",2,5,0
1455,0,"w",3,4,1
4182,0,"b",4,12,1
4481,0,"w",4,8,1
1450,0,"w",3,9,1
4556,0,"b",3,10,0
4753,0,"w",4,4,1
