"...1","call","race","education","yearsexp","computerskills"
3525,0,"w",4,8,0
3407,0,"b",4,2,1
3191,0,"b",4,6,1
1319,0,"w",4,4,1
4389,0,"w",4,8,1
1598,0,"b",4,19,1
1994,0,"w",4,8,1
515,0,"w",4,7,1
4127,1,"w",4,10,1
1097,0,"b",4,6,1
2927,0,"b",3,8,1
2684,0,"w",4,7,0
1736,0,"b",3,6,1
1834,0,"b",4,4,1
1134,0,"b",3,10,1
3861,0,"w",4,7,0
1022,0,"b",4,26,0
3067,0,"w",2,19,0
2178,0,"w",4,8,0
4555,0,"w",4,5,1
813,0,"w",4,6,1
3223,0,"w",4,8,0
2611,0,"b",3,2,0
661,0,"w",4,6,1
3582,0,"b",4,2,1
1424,0,"w",3,1,1
1156,0,"w",4,7,0
1249,0,"w",4,18,1
1486,0,"b",4,8,0
2708,0,"w",4,6,1
4306,0,"b",3,5,1
2238,0,"w",4,5,1
4667,0,"b",3,22,1
3763,0,"w",3,3,1
2531,1,"b",4,6,1
4446,0,"b",3,12,1
3014,0,"b",4,2,1
854,0,"w",4,2,1
2623,0,"b",3,1,1
4529,0,"w",3,3,1
210,0,"w",2,6,1
1632,0,"b",4,5,0
2645,0,"w",4,7,0
4765,0,"w",4,5,1
3028,0,"w",3,13,1
2260,0,"w",4,2,1
2543,0,"w",3,26,1
1003,0,"b",4,7,0
457,0,"w",3,21,1
2046,0,"b",4,14,1
1951,1,"w",3,9,1
267,0,"w",4,6,1
2796,0,"w",3,6,1
3635,0,"b",3,6,1
1100,0,"b",4,5,0
3015,0,"w",4,7,0
1094,0,"w",4,11,1
2255,0,"b",4,10,1
3618,0,"b",4,8,1
189,0,"b",4,26,0
4268,0,"b",4,7,1
3462,0,"w",4,10,1
1120,0,"w",4,14,1
4775,0,"b",4,8,1
4723,0,"b",4,3,0
1454,0,"w",4,4,1
3786,0,"b",4,4,0
3435,0,"b",4,11,1
3157,1,"w",4,4,1
2495,0,"b",3,5,1
149,0,"b",4,7,1
2480,0,"b",3,13,1
375,0,"b",4,2,1
3405,0,"w",4,7,1
1145,0,"w",4,26,0
4780,0,"w",4,25,1
280,0,"b",4,6,1
1764,0,"w",4,5,0
4074,1,"b",3,11,1
4815,0,"w",4,8,1
4712,0,"w",2,7,1
4855,0,"w",4,8,1
4534,0,"b",3,3,1
567,0,"w",4,7,0
2841,0,"w",4,4,0
1864,0,"b",4,5,0
2355,0,"b",4,7,0
4455,0,"b",4,3,1
1099,0,"w",4,7,1
1526,0,"b",4,2,1
169,1,"w",4,6,1
2625,0,"w",3,7,1
4807,0,"b",4,6,1
941,0,"b",4,4,1
1114,0,"b",4,6,1
4528,0,"b",4,5,1
4288,0,"w",4,3,1
3045,0,"w",4,6,1
401,0,"b",4,7,0
1334,1,"b",4,7,1
4769,0,"b",4,2,1
2738,1,"w",4,5,1
3586,0,"b",4,8,1
1211,0,"w",2,19,1
4028,0,"b",3,5,1
172,1,"b",3,11,1
4279,0,"w",2,2,1
4579,0,"w",4,26,0
904,0,"b",4,12,1
2204,1,"w",2,16,1
3310,0,"w",4,11,1
3325,0,"b",4,4,1
3612,0,"b",4,6,1
1077,0,"b",4,11,1
174,0,"w",4,8,1
2198,0,"b",3,4,1
2378,0,"w",3,7,1
3104,0,"w",4,2,1
4471,0,"w",4,6,1
3263,0,"w",4,8,1
3274,0,"b",3,4,1
712,0,"b",4,8,1
772,0,"w",3,8,1
4121,0,"b",1,10,0
4484,0,"w",4,5,1
4083,0,"w",4,7,1
3382,1,"w",4,4,0
4549,0,"w",2,4,1
3512,0,"w",4,18,1
2425,0,"b",4,6,1
3155,0,"b",4,7,1
2476,1,"w",4,7,0
52,0,"w",4,6,1
3953,0,"w",4,14,1
1155,0,"w",4,6,1
3836,0,"w",4,14,1
3992,0,"b",4,4,0
205,0,"w",4,12,1
4177,0,"w",3,6,1
2281,0,"b",4,7,0
1079,0,"b",4,7,1
4707,0,"w",2,5,0
3731,0,"w",2,6,0
433,0,"w",3,13,1
1514,0,"w",4,14,1
3121,0,"b",4,7,0
1758,0,"w",0,4,1
2729,0,"w",1,10,0
1977,0,"w",4,4,1
1922,0,"b",3,5,1
4482,0,"w",4,4,0
399,0,"w",4,8,1
2276,0,"b",4,6,1
2556,0,"b",4,2,1
2590,0,"w",4,6,1
2155,0,"w",4,7,0
4023,0,"w",2,3,1
919,0,"w",3,9,1
1726,0,"b",3,5,1
4313,0,"w",3,8,1
1626,0,"b",4,11,1
798,0,"w",4,4,1
180,0,"w",4,6,1
1721,0,"w",4,6,0
1521,0,"w",4,2,1
1507,0,"w",4,12,1
2696,1,"b",4,6,0
3007,0,"b",4,26,0
4463,0,"b",3,7,1
2787,0,"w",4,16,1
3510,0,"w",4,8,1
3450,0,"w",4,7,0
2035,0,"w",3,9,1
2312,0,"b",3,4,1
1988,0,"w",4,20,0
1332,1,"b",4,8,1
3826,0,"b",4,7,0
3133,0,"w",4,26,0
3734,0,"b",4,6,1
1819,0,"b",4,7,1
4164,0,"b",4,6,1
2754,0,"b",3,4,1
3153,0,"b",4,8,1
903,0,"w",3,14,1
493,0,"w",4,5,1
1927,0,"b",4,6,1
4115,0,"b",2,16,1
1756,0,"w",4,5,0
2507,0,"w",4,4,1
795,0,"b",4,5,1
1801,0,"w",4,4,0
1768,0,"b",0,5,1
3410,0,"b",4,4,1
1246,0,"b",4,5,1
2957,0,"w",4,7,0
353,0,"b",4,8,0
1502,0,"w",4,3,1
3713,0,"w",3,26,1
374,0,"w",4,8,1
63,0,"w",0,5,1
4246,1,"w",4,4,1
4397,0,"b",4,9,1
3842,0,"b",4,8,1
1497,0,"b",4,11,1
1002,0,"w",4,18,1
2183,0,"w",4,2,1
2397,0,"w",4,7,1
93,0,"b",4,4,1
2343,0,"w",4,2,1
2034,0,"b",4,7,1
4437,0,"b",4,7,1
3262,0,"b",4,14,1
1896,0,"w",4,13,1
2784,0,"b",4,6,0
342,0,"b",2,6,1
4779,0,"w",4,2,1
3358,0,"w",4,4,0
