"...1","call","race","education","yearsexp","computerskills"
1292,0,"w",3,4,1
91,0,"b",4,4,0
3464,0,"b",4,10,1
4075,0,"w",4,14,1
257,0,"b",4,5,1
4583,0,"w",4,18,1
3732,0,"w",4,7,1
3949,0,"w",3,7,1
2182,0,"w",4,8,1
3855,0,"w",4,6,1
816,0,"b",4,4,1
3331,0,"w",4,4,1
2109,1,"w",4,20,0
1791,0,"b",4,4,1
557,0,"b",4,2,1
3995,0,"w",4,6,1
1437,0,"b",3,4,1
1598,0,"b",4,19,1
2332,0,"w",3,9,1
2247,0,"b",4,6,1
268,1,"w",4,4,0
2749,1,"w",3,7,1
714,0,"b",4,7,0
330,0,"b",2,5,0
3122,0,"b",4,10,1
1163,0,"b",3,13,1
1308,0,"b",3,4,1
3163,0,"w",4,7,0
2117,0,"b",4,6,1
1779,0,"b",0,4,1
3789,0,"w",3,3,1
1886,0,"w",4,4,1
2846,1,"w",2,13,0
1075,0,"b",4,11,1
3932,0,"b",4,3,1
1683,0,"w",3,5,0
2810,0,"w",4,12,1
4725,0,"b",4,4,1
1271,0,"b",4,2,1
2201,0,"w",3,2,1
1263,1,"b",4,2,1
3486,0,"b",4,8,1
1382,0,"w",4,5,1
1503,0,"w",4,14,1
1104,0,"w",4,7,1
1272,0,"w",4,7,0
742,0,"b",4,26,0
2347,0,"w",4,8,0
481,0,"w",4,4,1
1380,0,"w",4,8,1
3296,0,"w",4,5,0
4818,0,"w",4,2,1
1818,0,"w",4,4,0
3567,0,"w",4,2,1
3157,1,"w",4,4,1
1536,0,"w",4,8,1
3890,0,"b",4,6,1
86,1,"w",2,7,1
1484,0,"b",4,8,1
551,0,"w",4,2,1
2137,0,"b",4,7,1
3750,0,"w",4,6,0
380,0,"b",4,7,0
4371,0,"b",4,8,1
3488,0,"b",4,6,1
2197,0,"w",3,1,1
2845,1,"w",4,6,0
1371,1,"w",4,12,1
1412,0,"w",3,4,1
3707,0,"w",0,2,1
4523,0,"w",3,6,0
3719,0,"w",4,6,1
4762,0,"w",3,3,1
760,0,"b",4,11,1
599,0,"b",4,9,1
2212,0,"w",3,5,0
3158,0,"b",4,3,1
3757,1,"b",3,21,1
2519,0,"w",4,2,1
3082,0,"b",3,13,1
2482,0,"b",4,13,1
3698,0,"w",4,12,1
4514,0,"w",2,4,0
4152,0,"b",4,11,1
2439,0,"b",4,8,1
443,1,"w",4,6,1
427,1,"b",4,11,1
1573,0,"w",3,4,0
1413,0,"b",3,4,1
1209,0,"w",4,7,1
1943,0,"w",4,13,1
4441,0,"b",4,8,1
2005,0,"w",3,13,1
2503,0,"w",4,6,1
4480,0,"b",3,2,0
3981,0,"w",0,5,1
3878,0,"w",4,8,1
3371,1,"w",2,4,0
3041,0,"b",4,6,1
2167,0,"b",4,2,1
1565,0,"b",3,7,1
2740,0,"b",3,4,1
2631,0,"w",4,10,1
716,0,"b",4,2,1
4526,0,"b",4,6,1
4116,0,"w",3,1,1
4740,1,"w",4,6,1
2447,0,"w",4,2,1
2433,0,"w",4,8,1
3844,0,"b",4,6,1
3840,0,"w",4,8,1
2621,1,"w",4,9,1
1669,0,"b",4,2,1
572,0,"b",4,6,1
117,0,"w",3,5,1
3339,0,"w",4,3,1
542,0,"b",3,6,1
3384,1,"b",3,5,1
3057,0,"w",4,6,1
902,0,"b",4,7,1
1063,0,"b",4,8,1
1602,0,"w",4,5,1
4357,0,"b",4,2,1
3252,0,"b",4,8,1
76,0,"b",4,4,1
3894,0,"b",4,7,0
4097,0,"b",4,26,0
4085,1,"b",3,8,0
4016,0,"b",4,6,1
2905,0,"w",3,6,1
2196,0,"b",4,5,1
2178,0,"w",4,8,0
3989,0,"w",1,4,1
457,0,"w",3,21,1
1680,0,"b",4,8,1
4799,0,"w",4,2,1
734,0,"w",4,11,1
1395,0,"b",4,6,1
2985,0,"b",4,5,1
518,0,"b",3,5,1
1618,0,"w",4,21,1
874,0,"b",4,9,1
3036,0,"b",3,13,1
2248,0,"w",3,6,1
1774,0,"w",4,6,1
3247,0,"b",4,7,0
4191,1,"w",4,6,0
2499,0,"w",4,5,1
679,0,"w",4,4,1
2580,0,"b",4,8,1
862,0,"w",3,13,1
3031,0,"w",3,4,1
1716,1,"w",3,13,1
587,0,"w",4,10,1
4059,0,"b",4,4,1
2192,0,"b",4,7,0
2728,0,"w",4,8,0
534,0,"w",2,7,1
3648,0,"w",4,5,1
1495,1,"w",4,10,1
2146,0,"w",4,6,1
1686,0,"b",4,7,0
1983,0,"b",3,8,1
3452,0,"b",4,26,0
4671,0,"b",4,8,1
1899,0,"b",4,2,1
736,1,"b",3,13,1
1070,0,"b",4,6,1
3681,0,"w",4,11,1
1527,0,"w",4,14,1
2134,0,"w",4,4,1
741,0,"w",4,18,0
3690,0,"b",4,5,0
