"...1","call","race","education","yearsexp","computerskills"
2889,0,"w",4,1,1
3928,0,"w",4,6,1
4691,0,"b",3,4,1
1235,0,"b",4,7,1
2259,0,"b",4,3,1
3878,0,"w",4,8,1
66,0,"b",4,6,1
1015,0,"b",4,7,0
1882,0,"w",4,5,1
1684,0,"w",4,5,1
258,0,"w",4,4,1
4614,0,"b",3,13,1
4050,0,"w",4,7,1
1966,0,"b",4,5,1
45,0,"b",4,5,1
4179,0,"w",4,11,1
1829,0,"w",3,4,1
3647,1,"b",3,3,1
950,0,"b",4,6,1
1662,0,"w",4,6,1
2611,0,"b",3,2,0
1868,0,"w",4,4,0
582,0,"b",4,2,1
3054,0,"w",4,8,1
4743,0,"w",4,5,1
1973,0,"w",4,6,1
990,0,"w",4,15,1
3619,0,"b",4,6,1
1710,0,"b",4,9,1
1241,0,"w",4,21,1
1127,0,"b",2,6,1
3797,0,"b",4,11,1
774,0,"b",3,17,1
2863,0,"w",4,6,1
2997,0,"w",4,8,1
2253,0,"w",4,11,1
3246,0,"w",4,8,1
2077,0,"b",4,8,0
336,0,"b",3,6,1
1157,0,"w",4,2,1
4723,0,"b",4,3,0
2822,0,"w",4,10,1
669,0,"w",3,3,1
161,0,"w",2,1,0
1116,0,"b",4,6,1
331,0,"w",2,4,0
730,0,"b",3,13,1
2807,0,"w",4,4,1
2957,0,"w",4,7,0
2668,0,"w",3,5,0
148,0,"w",3,9,1
1895,0,"b",4,8,1
4613,0,"b",2,19,0
4857,0,"b",4,6,1
372,0,"w",4,7,0
2098,1,"w",3,4,1
474,0,"b",4,19,1
966,0,"w",4,7,1
570,0,"b",2,8,0
755,0,"b",4,4,1
2047,0,"w",4,6,1
2870,0,"w",4,4,0
1550,0,"w",4,14,1
1869,0,"w",3,2,1
683,0,"w",3,16,1
1145,0,"w",4,26,0
3930,0,"b",3,19,1
4325,0,"b",3,6,1
1553,0,"w",3,4,1
1632,0,"b",4,5,0
1760,0,"b",4,11,1
3717,0,"b",0,4,1
2389,0,"w",4,9,1
3409,0,"w",3,5,1
2471,0,"w",3,4,1
1331,1,"w",3,7,1
