"...1","call","race","education","yearsexp","computerskills"
902,0,"b",4,7,1
3501,0,"w",4,8,1
3505,0,"w",4,8,0
1424,0,"w",3,1,1
1749,0,"w",2,10,1
2001,0,"b",4,2,1
3706,0,"w",4,9,1
360,0,"b",4,2,1
2696,1,"b",4,6,0
4010,0,"w",4,5,1
3107,0,"w",4,8,1
337,0,"w",3,6,1
3006,0,"b",4,18,1
60,0,"b",4,5,1
710,0,"b",4,7,0
1541,0,"w",4,6,1
4504,0,"w",4,4,1
2291,0,"b",4,8,1
1560,0,"w",2,16,1
2493,0,"w",4,6,0
4067,1,"w",4,7,1
1326,0,"w",3,13,1
2509,0,"w",4,5,1
1145,0,"w",4,26,0
3595,0,"b",4,8,1
2523,0,"b",4,6,1
3933,0,"w",4,5,1
1083,0,"b",4,5,1
33,0,"w",3,9,1
2650,0,"w",4,2,1
4196,0,"w",4,5,0
3472,0,"b",4,8,1
3809,0,"w",4,7,0
3092,0,"b",4,9,1
1606,0,"b",3,3,1
128,1,"w",3,5,0
4049,0,"w",4,11,1
2937,0,"w",4,15,1
2161,0,"w",4,8,1
1072,0,"w",3,3,1
953,1,"w",4,6,1
79,0,"b",4,9,1
1986,1,"w",4,2,1
840,0,"b",4,8,1
165,0,"w",4,7,1
2926,0,"b",3,21,1
656,0,"w",4,11,1
1758,0,"w",0,4,1
1152,0,"b",4,8,1
3264,0,"b",4,8,1
3145,0,"b",4,8,1
290,0,"w",4,12,1
1419,0,"w",3,26,1
974,0,"b",2,3,1
3155,0,"b",4,7,1
342,0,"b",2,6,1
650,0,"w",4,11,1
1091,0,"w",3,3,1
3300,1,"w",4,5,1
2931,0,"w",3,12,1
3274,0,"b",3,4,1
2580,0,"b",4,8,1
4812,0,"w",4,2,1
1810,0,"w",4,2,1
382,0,"w",3,4,1
445,0,"b",3,5,1
1880,0,"b",4,20,1
4864,0,"w",2,16,1
4405,0,"w",4,7,0
2525,0,"b",4,8,1
4345,0,"b",4,14,1
2620,0,"b",2,19,0
2126,0,"w",4,11,1
4561,0,"b",4,9,1
3831,0,"b",4,6,1
4115,0,"b",2,16,1
3087,0,"b",3,4,1
1607,0,"b",3,4,1
1949,0,"w",3,8,1
1748,0,"b",4,5,0
3606,0,"w",4,2,1
3169,1,"b",4,13,1
3076,0,"w",4,11,1
3560,0,"w",4,7,0
2559,0,"w",4,20,1
3742,0,"b",3,4,1
1776,0,"b",3,18,1
3963,0,"w",3,8,1
2540,1,"w",3,2,1
3893,0,"w",4,6,1
4640,0,"b",4,6,1
2857,0,"b",4,5,0
292,0,"w",4,4,1
2686,0,"w",4,13,1
65,0,"b",4,6,0
2053,0,"w",4,4,1
1460,0,"b",3,7,1
2832,0,"w",0,4,1
1172,1,"w",2,18,0
1010,0,"b",4,6,1
3116,0,"w",4,6,1
1505,0,"b",4,9,1
1373,0,"w",3,12,1
1327,0,"w",4,12,1
1207,0,"b",4,8,1
1339,0,"w",4,5,1
821,1,"w",3,16,1
3356,0,"b",1,4,1
1336,0,"w",3,12,1
1881,0,"w",3,17,1
1194,0,"w",3,14,1
2988,0,"w",4,11,1
931,0,"b",3,11,1
4443,0,"w",3,8,1
607,0,"w",2,6,1
3265,0,"b",3,12,1
75,0,"w",3,3,1
4167,0,"w",4,8,1
3271,0,"b",3,8,1
3923,0,"b",3,10,1
121,0,"b",4,5,0
