"...1","call","race","education","yearsexp","computerskills"
3339,0,"w",4,3,1
986,0,"b",4,11,1
728,0,"b",4,14,1
725,0,"b",4,8,1
2646,0,"b",4,8,1
2046,0,"b",4,14,1
3955,0,"b",4,15,1
3685,0,"w",4,6,1
2774,0,"w",3,4,1
1311,1,"b",4,6,0
2018,0,"b",4,6,1
3786,0,"b",4,4,0
3787,0,"w",4,11,1
3417,0,"b",3,6,1
3449,0,"w",4,8,1
3450,0,"w",4,7,0
3882,0,"w",4,18,1
435,0,"b",4,7,0
4786,0,"w",4,15,1
2010,1,"b",4,13,1
474,0,"b",4,19,1
2862,0,"w",4,6,1
1460,0,"b",3,7,1
3815,0,"b",4,2,1
665,0,"w",4,3,1
1780,0,"b",4,14,1
1520,1,"w",4,21,1
2258,0,"w",4,7,1
2116,0,"b",3,8,1
3049,0,"w",4,6,1
978,0,"b",4,4,1
311,0,"w",4,5,1
1282,0,"b",4,14,1
1464,0,"b",4,7,1
733,0,"b",3,13,1
1022,0,"b",4,26,0
318,0,"w",4,6,1
3462,0,"w",4,10,1
1643,0,"b",4,4,1
3728,0,"w",4,5,1
2803,0,"w",3,8,1
746,0,"b",3,4,1
1659,0,"b",4,7,0
4771,0,"w",3,6,1
2515,0,"w",4,8,1
1125,0,"b",4,5,1
1223,0,"w",4,7,1
3992,0,"b",4,4,0
2961,0,"w",4,14,1
4269,0,"w",4,6,1
2034,0,"b",4,7,1
3769,0,"b",4,9,1
1327,0,"w",4,12,1
1565,0,"b",3,7,1
967,0,"w",4,4,1
1432,0,"w",2,16,1
644,0,"b",4,7,1
2480,0,"b",3,13,1
692,0,"b",4,7,1
3309,0,"b",4,10,1
208,0,"b",4,11,1
754,0,"w",4,4,1
3088,0,"b",4,8,1
4291,0,"b",4,4,1
286,0,"b",4,6,0
2292,0,"b",4,8,1
2136,0,"b",4,2,1
3586,0,"b",4,8,1
880,0,"w",3,5,0
183,0,"w",4,18,1
3600,1,"w",4,8,1
1765,0,"b",4,5,1
3253,0,"w",4,6,1
1349,0,"b",4,10,1
2855,0,"b",4,4,1
3280,1,"b",2,7,0
2941,0,"w",2,9,1
2131,0,"w",4,4,1
1630,0,"b",4,6,1
1896,0,"w",4,13,1
1258,0,"w",4,7,0
598,0,"w",4,14,1
2676,0,"b",4,9,1
2597,0,"w",4,2,1
555,0,"w",4,6,1
2035,0,"w",3,9,1
3275,1,"w",4,5,0
525,0,"w",4,7,1
4311,0,"w",4,3,1
1801,0,"w",4,4,0
4080,0,"w",4,5,1
831,0,"w",4,2,1
2889,0,"w",4,1,1
2652,0,"b",4,8,1
3919,0,"w",2,6,1
3560,0,"w",4,7,0
793,0,"b",4,15,1
3836,0,"w",4,14,1
3896,0,"b",4,7,0
4474,0,"b",4,2,1
3013,0,"w",4,18,1
1887,0,"w",3,6,1
1817,0,"b",0,4,1
233,0,"w",4,6,1
3777,0,"w",4,4,1
4713,0,"b",4,6,0
571,0,"w",4,6,1
3203,0,"b",4,2,1
3230,0,"b",4,8,1
4194,1,"w",2,7,0
2484,0,"w",2,19,0
4858,0,"b",4,2,1
696,0,"w",4,7,0
2991,0,"w",4,14,1
1695,1,"w",3,4,1
4226,0,"b",4,5,1
3023,0,"w",3,7,1
2127,0,"w",4,11,1
1740,0,"b",4,11,1
4138,0,"w",4,2,1
3840,0,"w",4,8,1
3046,0,"b",4,6,1
4847,1,"w",4,2,1
2528,0,"b",4,2,1
1581,1,"w",4,10,1
28,0,"w",3,6,1
3190,0,"b",4,6,1
1063,0,"b",4,8,1
2017,0,"w",4,4,1
3914,0,"w",4,4,1
991,0,"w",3,4,1
1303,0,"b",2,19,0
4001,0,"w",4,6,1
3950,0,"b",4,4,1
1961,1,"b",4,3,1
57,0,"w",4,21,1
2036,0,"w",3,8,1
334,0,"w",2,6,1
4608,0,"b",4,18,1
2633,0,"b",4,11,1
2327,1,"b",4,6,1
312,0,"w",4,5,1
2678,0,"b",4,11,1
830,0,"w",4,2,1
4258,0,"b",3,5,1
2832,0,"w",0,4,1
1269,0,"w",4,8,1
3157,1,"w",4,4,1
3232,0,"b",4,6,1
4527,0,"w",4,6,1
1321,0,"w",4,7,1
3067,0,"w",2,19,0
4719,0,"b",4,3,1
4208,0,"b",4,6,1
3407,0,"b",4,2,1
3618,0,"b",4,8,1
2101,0,"b",4,11,1
845,0,"b",4,6,1
3208,0,"w",4,7,0
1530,0,"w",4,7,0
219,0,"b",2,4,0
3712,0,"b",4,7,0
4096,0,"b",4,7,0
127,1,"b",4,9,1
997,0,"w",2,1,1
1916,1,"b",2,8,0
465,0,"b",4,6,1
2851,0,"b",4,3,1
3889,0,"w",4,7,0
1564,1,"b",2,19,0
4202,0,"b",4,6,0
888,0,"b",3,4,1
1446,0,"b",4,8,1
3838,0,"w",4,26,0
826,0,"w",4,5,1
3011,0,"w",4,8,0
1936,1,"w",4,5,1
1517,0,"b",4,7,0
2367,0,"b",4,18,1
1602,0,"w",4,5,1
1996,0,"b",4,6,1
2429,0,"w",4,5,1
3127,0,"w",4,6,1
1505,0,"b",4,9,1
3175,0,"b",4,5,1
4857,0,"b",4,6,1
1761,0,"w",4,11,1
3415,0,"w",2,9,0
1975,0,"w",4,14,1
484,0,"w",4,4,1
949,0,"b",0,2,1
1422,0,"b",3,4,1
2457,0,"w",4,2,1
3580,1,"w",4,8,1
3946,0,"w",3,6,1
3510,0,"w",4,8,1
2076,0,"b",4,8,1
512,0,"b",4,3,1
3624,0,"b",4,8,1
486,0,"b",4,5,1
393,0,"w",3,4,1
2849,1,"w",4,4,0
4014,0,"b",4,7,1
27,0,"b",1,4,1
3120,0,"w",4,6,1
2196,0,"b",4,5,1
1016,0,"b",4,2,1
3468,0,"w",4,9,1
698,0,"w",4,2,1
3470,0,"b",4,14,1
4153,0,"w",3,13,1
2347,0,"w",4,8,0
645,0,"w",4,4,1
587,0,"w",4,10,1
438,0,"w",4,2,1
249,0,"b",4,9,1
1051,0,"w",4,6,1
2016,0,"w",3,4,1
4566,0,"w",4,14,1
242,0,"w",4,4,1
2790,0,"w",3,13,1
211,1,"w",4,4,1
599,0,"b",4,9,1
407,0,"w",4,7,0
562,0,"b",4,7,0
560,0,"b",4,2,1
1336,0,"w",3,12,1
1678,0,"b",4,7,0
2894,1,"w",4,4,0
4004,0,"b",4,6,1
3073,0,"b",4,14,1
3737,0,"w",2,6,0
2645,0,"w",4,7,0
4116,0,"w",3,1,1
4521,0,"b",4,7,1
1210,0,"b",4,21,1
3651,0,"w",4,5,0
167,0,"b",4,10,0
1358,0,"w",4,6,1
4826,0,"b",2,16,1
4293,0,"w",4,4,0
2674,0,"b",4,5,1
1842,0,"b",3,16,1
3471,0,"b",4,7,0
1684,0,"w",4,5,1
4642,0,"w",3,5,1
1669,0,"b",4,2,1
2841,0,"w",4,4,0
83,0,"w",4,4,1
1430,0,"b",4,9,1
138,0,"b",2,4,0
1177,0,"w",3,8,1
3748,0,"b",4,5,1
2873,0,"w",4,6,1
