"...1","call","race","education","yearsexp","computerskills"
2569,0,"w",4,7,0
545,0,"b",4,8,1
346,0,"b",4,15,1
1619,0,"w",4,19,1
3456,0,"w",4,14,1
2760,0,"w",4,20,0
4433,0,"w",3,13,1
2892,0,"b",4,7,1
390,0,"b",4,13,1
4748,0,"w",3,5,1
4653,0,"w",4,4,1
66,0,"b",4,6,1
797,0,"w",4,3,1
42,0,"b",4,5,0
4361,0,"w",3,4,1
2879,0,"w",4,7,1
3843,0,"b",4,14,1
1220,0,"w",4,5,1
2719,0,"w",4,7,0
1414,0,"b",4,5,1
178,0,"w",4,26,0
3575,0,"w",4,8,1
3130,0,"b",4,11,1
2781,0,"w",1,4,1
3921,0,"b",0,5,1
2962,0,"b",4,18,1
988,1,"w",3,5,1
4,0,"b",3,6,1
1390,0,"w",4,7,0
892,0,"w",4,6,1
3619,0,"b",4,6,1
1095,0,"w",4,9,1
2264,0,"b",4,14,1
4470,0,"b",4,5,1
4531,0,"b",4,6,1
128,1,"w",3,5,0
366,0,"w",4,6,1
1099,0,"w",4,7,1
710,0,"b",4,7,0
1006,0,"w",4,2,1
2640,0,"b",4,6,1
4127,1,"w",4,10,1
4727,0,"w",4,2,1
4785,0,"w",4,6,1
926,1,"b",4,7,1
1527,0,"w",4,14,1
723,0,"b",1,10,0
2357,0,"b",4,7,0
3930,0,"b",3,19,1
686,0,"w",2,3,1
2157,0,"b",4,8,1
1627,0,"b",4,9,1
2811,0,"b",4,11,1
4136,0,"b",4,8,1
3864,0,"b",4,8,1
434,0,"w",4,5,1
4799,0,"w",4,2,1
3912,0,"b",4,6,0
4186,0,"w",3,4,1
1805,0,"b",4,44,1
37,0,"b",4,4,1
919,0,"w",3,9,1
1244,0,"b",3,5,1
3604,0,"b",4,8,1
1334,1,"b",4,7,1
2461,0,"b",4,6,1
4814,0,"w",4,7,0
2045,0,"w",4,6,1
3026,0,"b",4,14,1
3062,0,"b",4,14,1
2795,0,"b",3,8,1
3507,0,"b",4,14,1
4206,0,"b",3,13,1
4326,0,"b",4,9,1
1677,0,"w",4,6,1
3153,0,"b",4,8,1
3011,0,"w",4,8,0
3191,0,"b",4,6,1
3807,0,"b",4,6,1
2557,1,"w",4,13,1
4290,0,"w",4,4,1
4518,0,"w",3,5,1
4717,0,"b",4,11,1
3519,0,"b",4,8,1
4496,0,"w",4,4,1
300,0,"b",4,7,1
3203,0,"b",4,2,1
1478,0,"b",4,5,1
3446,0,"b",4,23,1
4632,0,"w",3,7,1
4552,0,"w",4,6,1
1892,0,"b",4,6,1
1888,1,"w",3,3,0
2229,1,"w",4,13,1
3521,0,"w",4,2,1
3465,0,"b",4,6,1
4234,0,"b",3,6,1
3561,0,"w",4,26,0
1267,0,"b",4,7,0
3553,0,"b",4,14,1
20,0,"b",2,8,0
4238,0,"w",4,5,1
3740,0,"b",2,2,1
412,0,"b",3,16,1
2394,0,"b",3,13,1
886,1,"w",4,4,1
1998,0,"b",4,13,1
1415,0,"w",4,8,1
3790,0,"b",3,6,1
4194,1,"w",2,7,0
4156,0,"b",4,2,1
4279,0,"w",2,2,1
962,0,"w",4,14,1
466,0,"w",3,8,1
5,0,"w",3,22,1
3193,0,"b",4,8,0
3123,0,"w",4,8,0
1306,0,"w",3,26,1
1895,0,"b",4,8,1
4553,0,"w",4,12,0
4122,0,"b",4,6,1
3288,0,"b",4,3,1
3639,0,"w",4,2,1
1610,0,"b",3,6,1
2751,1,"b",3,2,1
1280,0,"b",3,4,1
1422,0,"b",3,4,1
1412,0,"w",3,4,1
4364,0,"b",2,18,1
2314,0,"w",4,13,1
1686,0,"b",4,7,0
1696,1,"b",3,26,1
3374,0,"w",4,3,1
3264,0,"b",4,8,1
518,0,"b",3,5,1
602,0,"w",4,23,1
4696,0,"b",4,6,1
3664,0,"w",4,13,1
3080,0,"b",4,5,1
2506,0,"b",4,6,1
4671,0,"b",4,8,1
2523,0,"b",4,6,1
2301,0,"b",3,7,1
154,0,"b",2,6,1
3294,0,"b",4,6,0
4546,0,"b",4,7,1
4064,0,"w",4,2,1
2775,0,"w",4,4,1
2877,0,"w",4,6,1
12,0,"w",4,8,1
122,0,"w",4,5,1
3591,0,"w",4,2,1
2886,0,"w",3,7,1
3945,0,"b",4,5,1
174,0,"w",4,8,1
423,0,"w",4,7,0
2460,0,"w",4,6,1
2050,0,"b",4,5,1
3780,0,"w",3,2,1
1943,0,"w",4,13,1
4501,0,"w",4,5,1
1205,0,"w",3,7,1
2504,0,"w",4,4,1
2103,0,"b",2,16,1
4682,0,"w",3,9,1
4578,0,"w",4,26,0
99,0,"b",4,3,1
1995,0,"b",4,7,0
2953,0,"w",4,26,0
