"...1","call","race","education","yearsexp","computerskills"
3606,0,"w",4,2,1
4019,1,"w",3,6,1
3147,0,"w",4,18,1
731,0,"b",3,26,1
3207,0,"b",4,6,1
1091,0,"w",3,3,1
174,0,"w",4,8,1
1791,0,"b",4,4,1
3906,0,"w",4,8,0
90,0,"w",4,4,1
1712,1,"w",2,19,0
4662,0,"w",1,4,1
4307,0,"b",4,15,1
3257,1,"w",4,18,1
747,0,"w",4,4,1
2331,0,"b",3,8,1
422,0,"b",4,6,1
811,0,"w",3,6,1
2188,0,"b",4,2,1
2162,0,"b",4,2,1
4387,0,"b",4,6,1
3101,0,"b",4,6,1
1389,0,"b",4,8,0
389,1,"w",4,20,0
1429,0,"w",4,14,1
3989,0,"w",1,4,1
55,0,"w",2,5,0
4030,0,"b",4,4,0
956,0,"b",4,4,1
907,0,"w",3,11,1
4085,1,"b",3,8,0
2388,0,"w",4,11,1
2148,0,"b",4,6,1
3097,0,"w",4,8,0
1385,0,"b",4,2,1
1661,0,"w",4,8,1
3440,0,"w",3,8,1
1283,0,"b",3,7,1
1590,1,"b",3,4,1
2514,0,"w",4,8,1
3308,0,"b",4,11,1
3151,0,"w",4,2,1
3086,0,"b",3,13,1
4603,0,"w",4,14,1
3870,0,"w",4,8,1
4862,1,"w",4,7,0
3184,0,"b",4,6,1
143,0,"b",3,5,1
1888,1,"w",3,3,0
1087,0,"w",4,5,1
1121,0,"b",4,6,1
4166,0,"b",4,2,1
931,0,"b",3,11,1
3800,0,"b",4,13,1
937,0,"b",4,5,1
4145,0,"w",4,7,0
911,1,"w",4,12,1
3143,0,"w",4,6,1
3881,0,"w",4,26,0
1610,0,"b",3,6,1
154,0,"b",2,6,1
3617,0,"w",4,6,1
1910,0,"b",4,7,0
9,0,"b",4,3,1
750,0,"b",3,21,1
1158,0,"b",4,6,1
1554,0,"b",4,14,1
4679,1,"b",4,19,1
1114,0,"b",4,6,1
124,0,"w",4,8,1
3688,0,"b",3,5,1
19,0,"w",4,6,0
3026,0,"b",4,14,1
2766,0,"b",3,6,1
1996,0,"b",4,6,1
1706,0,"b",4,9,1
1853,0,"w",2,4,0
1218,0,"b",3,6,1
4091,0,"b",4,8,1
4129,1,"b",4,8,0
1731,0,"w",2,3,1
819,0,"w",3,21,1
1771,0,"b",4,5,1
3495,0,"w",4,2,1
1689,0,"w",3,16,1
1383,0,"w",4,14,1
3866,0,"b",4,8,0
1662,0,"w",4,6,1
533,0,"b",3,4,1
2034,0,"b",4,7,1
103,0,"b",4,4,0
4495,0,"b",4,4,1
836,0,"w",4,8,1
1398,0,"w",4,13,1
3342,1,"b",4,5,0
4830,1,"w",4,7,0
1937,0,"w",3,7,1
2336,0,"b",4,4,1
2577,0,"b",4,8,1
2347,0,"w",4,8,0
1229,0,"w",2,6,1
2592,0,"b",4,7,0
3482,0,"w",4,6,1
2235,0,"b",4,10,1
946,0,"b",4,4,1
4355,0,"w",4,8,1
3919,0,"w",2,6,1
2529,0,"w",4,2,1
1155,0,"w",4,6,1
3277,1,"b",4,7,0
3006,0,"b",4,18,1
87,0,"w",1,3,1
1875,0,"w",3,5,1
856,0,"b",4,7,0
854,0,"w",4,2,1
1796,0,"w",4,4,1
1667,0,"b",4,8,1
644,0,"b",4,7,1
58,0,"b",2,5,0
2107,1,"w",3,4,1
2390,0,"b",4,8,1
768,0,"b",3,12,1
1122,0,"w",4,6,1
883,0,"b",4,7,0
532,0,"b",3,8,1
1176,0,"w",4,8,1
266,0,"b",4,2,1
1725,0,"w",4,4,1
497,0,"b",4,2,1
4067,1,"w",4,7,1
4525,0,"w",3,3,1
509,0,"b",4,7,1
4048,0,"w",4,6,1
3449,0,"w",4,8,1
4502,0,"w",4,2,1
4657,0,"w",4,5,1
365,0,"b",4,6,1
2937,0,"w",4,15,1
3419,0,"w",2,6,1
3077,0,"b",4,14,1
2254,0,"w",3,3,1
4479,0,"w",4,9,1
4304,0,"w",3,6,1
1439,0,"w",3,4,1
444,0,"b",2,8,0
1497,0,"b",4,11,1
4063,0,"b",2,6,0
3042,0,"b",4,6,1
965,0,"b",4,5,1
699,0,"w",4,8,1
3749,0,"w",3,10,1
4718,0,"b",3,14,1
1085,0,"w",4,5,1
1188,0,"b",4,6,1
3527,0,"w",4,9,1
1857,0,"b",4,5,0
4656,0,"b",4,4,1
436,0,"b",3,16,1
4777,0,"w",3,8,1
2364,0,"w",4,2,1
3579,0,"b",4,6,1
4552,0,"w",4,6,1
2875,0,"w",2,4,1
451,0,"b",2,6,1
3455,0,"w",4,11,0
2819,0,"b",1,5,1
512,0,"b",4,3,1
4659,0,"b",4,5,0
2833,0,"b",4,5,0
1268,0,"w",4,7,0
1792,0,"b",4,5,1
3947,0,"w",4,5,1
3729,0,"w",4,4,1
3320,0,"b",4,8,1
2207,0,"b",4,5,1
3023,0,"w",3,7,1
4617,0,"w",4,5,1
1205,0,"w",3,7,1
503,0,"b",4,11,1
928,0,"w",3,6,1
4134,0,"b",2,18,0
1533,1,"b",4,7,1
209,0,"b",3,3,1
1524,1,"w",4,6,1
2993,0,"b",4,6,1
2139,0,"w",4,3,1
940,0,"b",4,4,1
2740,0,"b",3,4,1
815,0,"b",4,5,1
2415,0,"b",2,4,1
4175,0,"b",3,6,1
999,0,"w",4,6,1
2521,0,"w",4,6,1
4409,1,"b",4,8,1
272,1,"b",4,6,1
1881,0,"w",3,17,1
2387,0,"w",4,8,1
4093,0,"w",4,18,1
2109,1,"w",4,20,0
2947,0,"w",4,10,1
1780,0,"b",4,14,1
402,0,"b",4,2,1
379,0,"w",2,16,1
4448,0,"w",4,10,1
320,0,"b",3,6,1
779,0,"b",4,6,1
450,0,"w",4,11,1
963,0,"b",4,6,1
4097,0,"b",4,26,0
2215,0,"b",2,19,0
3098,0,"b",4,13,1
2491,1,"w",4,6,1
502,0,"w",4,6,1
4195,0,"w",4,7,1
1175,0,"b",4,7,0
4039,0,"b",4,8,1
2123,0,"w",3,6,1
696,0,"w",4,7,0
288,0,"b",4,9,1
1603,0,"w",3,4,1
4824,0,"b",3,7,1
1656,0,"w",4,6,1
3551,0,"b",4,8,1
