"...1","call","race","education","yearsexp","computerskills"
436,0,"b",3,16,1
25,0,"w",4,3,1
399,0,"w",4,8,1
4183,0,"b",3,9,1
1423,0,"b",3,2,0
4068,0,"w",4,13,1
1515,0,"b",2,11,1
2460,0,"w",4,6,1
42,0,"b",4,5,0
2129,0,"b",4,5,1
1488,0,"b",4,6,1
2278,0,"w",4,7,0
1808,0,"b",2,6,0
764,0,"b",4,12,1
3348,0,"b",4,5,0
1013,0,"w",4,7,0
2877,0,"w",4,6,1
778,0,"b",4,9,1
1001,0,"w",4,6,1
2173,0,"b",4,7,0
3042,0,"b",4,6,1
2829,0,"b",0,4,1
2873,0,"w",4,6,1
1471,0,"b",4,14,1
2621,1,"w",4,9,1
4481,0,"w",4,8,1
4235,0,"b",4,6,1
3262,0,"b",4,14,1
1817,0,"b",0,4,1
1156,0,"w",4,7,0
2537,0,"w",3,4,1
432,0,"b",4,7,0
2123,0,"w",3,6,1
567,0,"w",4,7,0
3845,0,"w",4,18,1
4563,0,"w",4,26,0
600,0,"b",3,13,1
4449,0,"b",3,6,1
645,0,"w",4,4,1
1183,0,"b",3,7,1
3459,0,"b",4,18,1
4600,0,"w",4,8,0
1998,0,"b",4,13,1
4313,0,"w",3,8,1
2153,0,"w",4,7,0
1380,0,"w",4,8,1
3241,0,"w",4,8,1
11,0,"b",4,8,1
901,0,"w",4,21,1
1776,0,"b",3,18,1
2865,0,"w",4,10,1
3156,0,"w",4,3,1
1277,0,"w",4,7,0
383,1,"w",4,5,1
2046,0,"b",4,14,1
2026,0,"w",3,16,1
3335,0,"b",4,5,1
163,0,"w",4,21,1
2926,0,"b",3,21,1
4783,1,"w",3,18,1
237,0,"b",3,9,1
1535,0,"b",4,8,1
1789,0,"w",4,3,1
3607,0,"b",4,8,1
826,0,"w",4,5,1
2613,1,"w",3,13,1
499,0,"b",4,5,1
1767,0,"b",4,5,1
4237,0,"b",4,5,1
1786,0,"w",3,8,1
1805,0,"b",4,44,1
946,0,"b",4,4,1
3196,0,"b",4,2,1
2711,0,"w",4,8,1
3980,0,"b",4,7,1
2351,0,"w",4,8,1
2307,0,"b",4,9,1
3804,0,"b",4,10,1
4145,0,"w",4,7,0
951,0,"b",4,6,1
4147,0,"w",4,8,0
1298,0,"w",4,9,1
985,0,"w",3,6,1
3613,1,"w",4,7,0
2122,0,"w",4,7,1
2326,1,"w",4,10,1
179,0,"w",4,18,1
3696,1,"w",3,8,1
4074,1,"b",3,11,1
4087,0,"b",4,14,1
3176,0,"w",4,8,1
1152,0,"b",4,8,1
3669,0,"w",4,2,0
2070,0,"b",4,2,1
1813,0,"b",4,6,1
3642,0,"w",3,8,1
2596,0,"w",4,7,0
1391,0,"w",4,7,0
3862,0,"b",4,8,1
3125,0,"w",4,5,1
3264,0,"b",4,8,1
312,0,"w",4,5,1
1707,0,"w",3,4,1
1939,0,"w",3,5,1
4489,0,"w",4,3,1
447,0,"b",4,6,1
1822,0,"w",0,5,1
770,0,"b",3,6,1
1176,0,"w",4,8,1
4577,0,"b",4,6,1
2341,0,"w",4,8,1
867,0,"w",3,4,1
3490,0,"b",4,23,1
4043,0,"b",3,4,1
876,0,"b",3,5,0
559,0,"b",4,8,1
1142,0,"b",4,7,0
3073,0,"b",4,14,1
1755,0,"b",4,21,1
2885,0,"b",4,3,1
2158,0,"w",4,8,1
4232,0,"b",0,5,1
991,0,"w",3,4,1
4315,0,"b",4,4,1
1798,0,"b",4,4,1
4609,0,"b",4,26,0
1800,0,"b",4,5,0
4429,0,"w",4,6,0
831,0,"w",4,2,1
887,1,"w",3,4,1
3463,0,"b",4,6,1
582,0,"b",4,2,1
308,0,"w",3,2,1
3556,0,"w",4,6,1
1257,0,"w",4,6,1
3956,0,"w",4,14,1
889,1,"w",4,14,1
1657,0,"w",4,2,1
1969,0,"b",4,5,1
727,0,"w",4,9,1
4621,0,"b",4,9,1
3307,0,"w",3,13,1
1389,0,"b",4,8,0
785,0,"w",2,4,1
27,0,"b",1,4,1
1721,0,"w",4,6,0
3532,0,"w",4,14,1
500,0,"w",4,5,0
2785,0,"w",2,2,0
4523,0,"w",3,6,0
1365,0,"b",4,6,1
2768,0,"b",4,6,1
343,0,"w",4,12,1
4057,0,"b",3,3,1
646,0,"w",4,5,1
2717,0,"b",4,5,1
408,0,"b",4,6,1
4555,0,"w",4,5,1
2188,0,"b",4,2,1
2576,0,"w",4,13,1
437,0,"w",4,7,0
4343,0,"w",4,6,1
2223,1,"b",3,1,1
563,0,"b",4,10,1
3883,0,"b",4,8,1
