"...1","call","race","education","yearsexp","computerskills"
1770,0,"w",4,4,1
3488,0,"b",4,6,1
1269,0,"w",4,8,1
3021,1,"b",4,13,1
2815,0,"b",2,10,1
3648,0,"w",4,5,1
1938,1,"b",4,6,0
1092,0,"b",4,5,1
1393,0,"b",4,7,0
592,0,"b",3,13,1
4166,0,"b",4,2,1
3661,0,"w",2,6,1
2223,1,"b",3,1,1
1793,0,"w",4,5,1
4031,0,"w",2,3,1
2486,0,"b",3,16,1
2189,0,"w",4,8,1
466,0,"w",3,8,1
2736,0,"b",3,2,0
1646,0,"b",4,5,1
1173,0,"b",3,5,0
3716,1,"w",4,4,0
3826,0,"b",4,7,0
1634,0,"b",4,6,0
3837,0,"b",4,26,0
546,0,"w",4,8,1
1105,0,"b",4,5,0
1929,0,"b",4,8,1
3014,0,"b",4,2,1
1002,0,"w",4,18,1
4423,0,"w",3,7,1
4758,1,"b",4,5,0
619,0,"b",3,12,1
4694,0,"w",4,7,1
4747,0,"b",2,3,1
1137,0,"w",4,2,1
4441,0,"b",4,8,1
59,0,"w",4,4,1
1734,0,"w",3,6,1
1862,0,"b",3,4,1
3784,0,"w",4,6,0
2345,0,"w",4,6,1
4182,0,"b",4,12,1
237,0,"b",3,9,1
1501,0,"w",4,4,1
1458,0,"w",4,6,1
2390,0,"b",4,8,1
1566,1,"w",3,13,1
4279,0,"w",2,2,1
3521,0,"w",4,2,1
2310,0,"w",3,16,1
2606,0,"b",3,4,1
4767,0,"w",3,5,1
918,0,"w",3,3,1
414,1,"w",4,20,0
3195,0,"b",4,7,0
334,0,"w",2,6,1
4674,0,"w",3,9,1
149,0,"b",4,7,1
1225,0,"b",4,8,1
3580,1,"w",4,8,1
2171,0,"b",4,18,1
2840,0,"b",4,7,1
4377,0,"b",4,2,1
3735,0,"w",4,8,1
4681,0,"w",4,7,1
4690,0,"b",0,4,1
2290,0,"b",4,2,1
4529,0,"w",3,3,1
181,0,"b",4,6,1
3083,0,"w",3,4,1
4271,0,"b",4,2,1
1916,1,"b",2,8,0
2680,0,"b",3,5,0
1263,1,"b",4,2,1
2333,0,"w",4,5,1
1968,0,"w",3,5,1
3409,0,"w",3,5,1
4427,0,"w",2,6,0
4517,0,"w",2,3,1
2353,0,"b",4,8,1
1386,0,"w",4,2,1
4763,0,"w",4,9,1
4457,0,"w",3,8,1
1610,0,"b",3,6,1
2296,0,"w",4,10,1
1197,0,"b",3,6,1
4205,0,"b",2,11,1
993,0,"w",3,4,1
4455,0,"b",4,3,1
643,0,"b",4,5,0
4118,0,"b",3,5,0
1425,0,"w",4,5,1
3466,0,"b",4,2,1
710,0,"b",4,7,0
2173,0,"b",4,7,0
2298,0,"b",4,8,1
1925,0,"w",3,6,1
830,0,"w",4,2,1
3870,0,"w",4,8,1
520,0,"b",3,6,1
1090,0,"w",3,5,1
845,0,"b",4,6,1
1183,0,"b",3,7,1
1129,0,"b",4,5,1
4064,0,"w",4,2,1
4436,0,"b",4,15,1
3104,0,"w",4,2,1
4412,1,"w",4,4,1
2994,0,"w",4,11,1
2905,0,"w",3,6,1
4246,1,"w",4,4,1
1510,0,"b",4,5,1
3723,0,"b",4,5,0
431,0,"w",4,6,1
1331,1,"w",3,7,1
688,0,"w",4,3,1
3507,0,"b",4,14,1
3484,0,"w",4,8,1
2637,0,"b",4,14,1
69,0,"b",4,8,1
668,0,"b",3,21,1
4742,0,"w",3,21,1
3607,0,"b",4,8,1
2968,0,"w",4,8,1
1248,0,"w",3,6,1
3615,0,"w",4,8,1
3400,0,"w",4,5,1
2874,0,"b",4,6,1
2691,0,"b",3,13,1
2473,0,"b",4,7,1
904,0,"b",4,12,1
4297,1,"w",4,10,1
715,0,"b",4,8,1
3777,0,"w",4,4,1
2062,0,"w",4,26,0
3123,0,"w",4,8,0
4499,0,"b",4,7,1
3003,0,"b",4,14,1
3865,0,"w",4,8,0
3980,0,"b",4,7,1
2211,1,"b",2,19,0
24,0,"w",4,7,1
1195,0,"w",3,7,1
2268,0,"w",4,6,1
3593,0,"w",4,14,1
2085,0,"w",4,5,1
18,0,"b",4,6,0
1898,0,"w",4,20,0
1803,0,"w",4,5,0
411,0,"w",3,26,1
1963,0,"w",4,3,1
1368,0,"b",3,3,1
2411,0,"b",4,9,1
359,0,"w",4,8,1
1969,0,"b",4,5,1
2175,0,"b",4,8,1
1230,0,"b",4,6,1
2926,0,"b",3,21,1
2398,0,"b",3,2,1
4789,1,"w",4,12,1
4587,0,"w",4,7,0
1172,1,"w",2,18,0
3802,0,"w",4,20,1
660,0,"b",4,14,1
3610,0,"b",4,7,0
1555,0,"b",3,13,1
2628,1,"b",3,16,1
1924,0,"b",2,4,1
3115,0,"b",4,8,1
2496,0,"w",4,9,1
4608,0,"b",4,18,1
4421,0,"b",4,5,1
166,1,"w",4,10,1
1140,0,"b",4,8,1
3063,0,"w",2,16,1
3017,0,"b",4,8,1
2608,0,"b",4,5,1
2201,0,"w",3,2,1
4296,0,"b",2,14,0
853,0,"w",4,6,1
3559,0,"w",4,18,1
921,0,"b",4,6,1
2833,0,"b",4,5,0
4243,0,"b",4,6,0
