"...1","call","race","education","yearsexp","computerskills"
2962,0,"b",4,18,1
291,0,"b",4,6,0
846,0,"b",4,8,1
336,0,"b",3,6,1
90,0,"w",4,4,1
1457,0,"w",4,7,1
3303,0,"w",3,7,1
2148,0,"b",4,6,1
185,0,"b",4,8,1
2225,0,"b",3,4,1
3982,0,"b",4,7,1
4502,0,"w",4,2,1
4381,0,"w",4,2,1
2940,0,"w",4,5,1
2775,0,"w",4,4,1
1300,0,"b",4,14,1
2990,0,"b",4,10,1
2416,0,"w",3,4,1
498,0,"b",4,8,1
327,0,"b",4,11,1
3642,0,"w",3,8,1
3622,0,"b",4,2,1
2064,0,"b",4,7,0
540,0,"b",3,5,1
3256,0,"w",4,2,1
1842,0,"b",3,16,1
4675,0,"w",3,8,1
3216,0,"b",4,2,1
3719,0,"w",4,6,1
58,0,"b",2,5,0
962,0,"w",4,14,1
3527,0,"w",4,9,1
1601,0,"b",4,5,1
1900,0,"b",4,2,1
4426,0,"b",2,4,1
1369,0,"w",4,5,1
3740,0,"b",2,2,1
3990,0,"b",3,6,1
2453,0,"b",4,7,0
1313,0,"w",3,7,1
2662,0,"w",3,4,1
341,0,"w",3,4,1
2084,0,"b",4,8,1
3418,0,"w",3,5,1
577,1,"b",3,26,1
4306,0,"b",3,5,1
1294,0,"w",4,5,1
873,0,"w",3,13,1
3723,0,"b",4,5,0
861,0,"w",2,19,0
3362,0,"w",2,6,0
4624,0,"b",4,7,0
1022,0,"b",4,26,0
2054,0,"b",4,4,1
481,0,"w",4,4,1
4338,0,"w",4,2,1
3400,0,"w",4,5,1
3726,0,"b",4,5,1
2908,0,"b",4,6,0
2492,1,"b",4,7,0
4250,0,"b",2,5,0
3812,0,"w",4,7,0
4160,0,"w",4,2,1
918,0,"w",3,3,1
3980,0,"b",4,7,1
2109,1,"w",4,20,0
1549,0,"b",3,16,1
4228,0,"b",4,5,1
1970,1,"b",4,6,1
1625,0,"w",4,23,1
3300,1,"w",4,5,1
1376,0,"b",4,8,0
513,0,"w",4,4,1
4375,0,"w",3,16,1
4072,1,"w",4,6,1
2637,0,"b",4,14,1
4752,0,"b",4,7,1
902,0,"b",4,7,1
4211,0,"w",3,8,1
3529,0,"w",4,2,0
1442,0,"b",4,7,0
2854,0,"w",4,5,1
759,1,"w",2,6,1
78,0,"b",3,11,1
4121,0,"b",1,10,0
4864,0,"w",2,16,1
3847,0,"b",4,2,1
2328,0,"b",1,10,0
1540,0,"w",4,8,1
3640,0,"w",4,4,0
1668,0,"b",4,7,0
907,0,"w",3,11,1
2103,0,"b",2,16,1
1279,1,"w",4,9,1
4348,0,"b",4,8,1
3873,0,"b",4,2,1
3096,1,"b",4,5,1
3959,0,"b",2,5,1
4706,1,"b",4,5,1
2701,0,"w",4,6,1
2720,0,"w",4,20,0
108,1,"b",4,6,0
2744,0,"b",4,9,1
2552,0,"b",4,6,0
692,0,"b",4,7,1
2305,0,"b",3,5,0
2503,0,"w",4,6,1
3012,0,"w",4,7,0
4554,0,"w",3,9,1
566,0,"w",4,7,0
446,0,"w",3,7,1
3599,1,"b",4,8,0
1807,0,"w",4,2,1
1069,0,"b",3,6,1
4294,0,"b",4,11,1
2901,0,"w",4,3,1
604,0,"b",0,18,1
3359,1,"b",4,6,1
122,0,"w",4,5,1
4789,1,"w",4,12,1
4343,0,"w",4,6,1
989,1,"b",4,3,1
1401,0,"b",4,26,0
3907,0,"w",4,6,1
555,0,"w",4,6,1
3071,0,"w",2,19,0
4790,0,"b",4,14,0
4402,1,"b",4,26,0
3623,0,"w",4,6,1
2773,0,"b",3,4,1
101,0,"b",4,7,1
3800,0,"b",4,13,1
2660,0,"w",2,19,0
3971,0,"b",3,7,0
2115,0,"w",4,6,1
1103,0,"w",4,6,1
2104,0,"w",3,16,1
4185,0,"w",4,4,1
352,0,"w",4,6,1
3279,0,"w",2,5,0
4848,1,"w",4,7,0
801,0,"w",4,12,1
3852,0,"w",4,8,1
2389,0,"w",4,9,1
1554,0,"b",4,14,1
779,0,"b",4,6,1
1144,0,"w",4,6,1
1929,0,"b",4,8,1
2125,0,"b",3,13,1
990,0,"w",4,15,1
3195,0,"b",4,7,0
4246,1,"w",4,4,1
1473,0,"w",4,7,1
160,0,"b",3,3,0
952,0,"w",4,6,1
1165,1,"w",3,7,1
3789,0,"w",3,3,1
2578,0,"w",4,20,0
4751,0,"w",4,12,1
3188,0,"w",4,8,1
2158,0,"w",4,8,1
2016,0,"w",3,4,1
