"...1","call","race","education","yearsexp","computerskills"
2655,0,"w",4,7,0
3173,1,"w",4,8,0
4348,0,"b",4,8,1
1974,0,"b",4,6,1
4009,0,"b",4,6,0
1354,0,"b",3,4,1
931,0,"b",3,11,1
1149,0,"w",4,18,1
3060,0,"b",4,18,1
3052,0,"w",4,14,1
1303,0,"b",2,19,0
4313,0,"w",3,8,1
2616,1,"w",4,14,1
1681,0,"b",4,8,0
111,0,"w",4,6,0
968,0,"b",4,6,1
1448,1,"b",4,13,0
1810,0,"w",4,2,1
3978,0,"b",4,3,1
3426,0,"b",3,4,1
4292,0,"w",3,3,1
907,0,"w",3,11,1
1454,0,"w",4,4,1
3354,0,"w",4,4,0
190,0,"b",4,8,1
4116,0,"w",3,1,1
134,0,"b",4,10,1
1279,1,"w",4,9,1
3014,0,"b",4,2,1
4328,0,"b",2,1,0
479,1,"b",2,4,1
2480,0,"b",3,13,1
4194,1,"w",2,7,0
4291,0,"b",4,4,1
96,1,"w",2,4,0
4806,0,"b",4,8,1
2639,0,"w",4,6,1
895,0,"w",4,4,1
2653,0,"b",4,6,1
871,0,"w",3,18,1
4244,1,"w",3,6,1
4147,0,"w",4,8,0
2092,0,"b",4,11,1
2247,0,"b",4,6,1
4708,0,"w",4,10,1
1443,1,"w",4,9,1
635,0,"b",4,8,1
1984,0,"w",4,15,1
1950,0,"b",4,6,1
4513,0,"b",4,5,1
1949,0,"w",3,8,1
181,0,"b",4,6,1
2511,0,"b",4,7,0
701,0,"w",4,6,1
1270,0,"w",4,13,1
3514,0,"b",4,6,1
2297,0,"b",4,8,0
2217,0,"w",2,16,1
1345,0,"b",4,7,1
4862,1,"w",4,7,0
2957,0,"w",4,7,0
1781,0,"w",4,11,1
1569,0,"b",3,1,1
4709,0,"b",2,6,1
1820,0,"w",4,7,1
4379,0,"w",4,7,0
682,0,"b",4,7,1
3543,0,"b",4,7,0
4747,0,"b",2,3,1
3520,0,"b",4,2,1
2822,0,"w",4,10,1
4437,0,"b",4,7,1
458,0,"w",4,19,1
2487,0,"w",3,13,1
4715,0,"w",3,4,1
3092,0,"b",4,9,1
2827,0,"w",4,5,1
2290,0,"b",4,2,1
3168,0,"b",4,6,1
3886,0,"b",4,8,1
1459,0,"b",4,5,1
1018,0,"b",4,8,1
1006,0,"w",4,2,1
2434,0,"w",4,7,0
890,0,"b",4,11,1
1105,0,"b",4,5,0
3882,0,"w",4,18,1
4270,0,"b",4,6,1
1245,0,"w",3,5,1
4581,0,"b",4,8,1
2993,0,"b",4,6,1
2663,0,"w",3,16,1
265,0,"w",4,6,1
4644,0,"w",2,6,1
3400,0,"w",4,5,1
3216,0,"b",4,2,1
1935,1,"b",4,7,1
128,1,"w",3,5,0
2001,0,"b",4,2,1
4188,0,"b",3,4,1
549,0,"w",4,6,1
535,0,"b",3,3,1
2034,0,"b",4,7,1
1655,0,"w",4,2,1
1277,0,"w",4,7,0
4489,0,"w",4,3,1
1566,1,"w",3,13,1
235,0,"b",3,4,1
946,0,"b",4,4,1
679,0,"w",4,4,1
1288,0,"b",3,4,1
1076,0,"w",3,13,1
3989,0,"w",1,4,1
835,0,"w",4,8,1
1246,0,"b",4,5,1
3231,0,"b",4,2,1
424,0,"b",4,2,1
2076,0,"b",4,8,1
196,0,"w",4,2,1
1678,0,"b",4,7,0
4711,0,"b",3,6,1
2669,0,"b",4,7,0
462,0,"w",4,4,1
1176,0,"w",4,8,1
315,0,"w",3,5,1
413,0,"b",4,5,1
3753,0,"b",4,3,1
1793,0,"w",4,5,1
2252,0,"b",4,10,1
320,0,"b",3,6,1
3057,0,"w",4,6,1
3943,0,"w",2,4,1
1004,0,"b",4,2,1
4310,0,"b",4,3,1
1992,0,"w",4,7,0
56,0,"b",4,7,1
191,0,"b",4,14,1
1335,0,"w",4,13,1
4587,0,"w",4,7,0
4623,0,"w",4,2,1
4327,0,"b",4,19,1
3723,0,"b",4,5,0
185,0,"b",4,8,1
4539,0,"b",4,4,1
1206,0,"b",4,6,1
608,0,"b",3,6,1
2492,1,"b",4,7,0
4563,0,"w",4,26,0
2472,0,"b",4,5,1
3223,0,"w",4,8,0
3263,0,"w",4,8,1
1090,0,"w",3,5,1
1071,0,"b",4,4,1
3328,0,"w",4,5,1
3490,0,"b",4,23,1
439,0,"b",4,8,1
122,0,"w",4,5,1
966,0,"w",4,7,1
1977,0,"w",4,4,1
151,0,"w",4,6,1
3086,0,"b",3,13,1
957,0,"w",4,11,1
239,0,"w",3,5,1
2022,0,"b",4,4,1
720,0,"b",4,7,0
1494,0,"b",4,4,1
2172,0,"b",4,18,1
838,0,"b",4,7,0
2722,0,"b",4,6,1
1667,0,"b",4,8,1
2373,0,"b",4,11,1
1440,0,"b",4,9,1
3963,0,"w",3,8,1
3332,0,"b",4,4,1
1242,0,"w",4,12,1
4056,0,"w",4,6,0
4278,0,"b",4,3,1
3091,0,"w",4,8,1
2887,0,"b",4,3,1
916,0,"b",3,6,1
4341,0,"b",4,7,0
3226,0,"b",4,2,1
2857,0,"b",4,5,0
2130,0,"w",3,9,1
127,1,"b",4,9,1
4043,0,"b",3,4,1
3430,0,"b",3,12,1
2137,0,"b",4,7,1
539,0,"w",3,3,1
1549,0,"b",3,16,1
4445,0,"w",4,14,1
3373,0,"w",4,4,1
253,0,"w",4,11,1
3743,0,"b",3,5,1
4153,0,"w",3,13,1
3547,0,"w",4,8,0
279,0,"b",4,8,1
525,0,"w",4,7,1
4760,0,"b",4,12,1
2106,0,"w",2,19,0
1428,0,"b",3,7,1
3166,0,"w",4,2,1
2648,0,"b",4,6,1
294,0,"w",4,7,1
2071,0,"w",4,7,0
3690,0,"b",4,5,0
