"...1","call","race","education","yearsexp","computerskills"
3124,0,"b",4,13,1
4297,1,"w",4,10,1
624,0,"b",4,6,1
2222,1,"w",3,26,1
4096,0,"b",4,7,0
1005,0,"w",4,8,1
2521,0,"w",4,6,1
473,1,"w",4,21,1
3832,0,"w",4,26,0
3405,0,"w",4,7,1
851,0,"w",4,6,1
2102,0,"w",3,4,1
3678,0,"b",4,4,1
2159,0,"w",4,26,0
2535,0,"w",2,16,1
2659,0,"b",4,7,1
4355,0,"w",4,8,1
2076,0,"b",4,8,1
4529,0,"w",3,3,1
2952,0,"w",4,6,1
373,0,"w",4,2,1
296,0,"b",4,5,1
3118,0,"b",4,2,1
1944,0,"b",3,22,1
2422,0,"w",4,4,1
2003,0,"b",4,7,0
2279,0,"w",4,8,1
3907,0,"w",4,6,1
310,0,"b",3,21,1
2508,0,"b",4,4,1
4155,0,"w",4,7,0
822,0,"w",2,3,1
4073,1,"b",3,8,0
2240,0,"b",4,7,1
438,0,"w",4,2,1
2882,0,"b",4,23,1
4821,0,"b",4,2,1
2552,0,"b",4,6,0
2503,0,"w",4,6,1
802,0,"w",4,7,1
4109,0,"w",4,6,1
724,0,"b",4,2,1
155,0,"b",4,5,1
220,0,"w",2,7,0
2692,0,"w",3,1,1
1329,0,"w",2,11,0
4261,0,"w",4,6,1
1579,0,"b",4,8,1
2059,0,"b",4,15,1
1231,0,"w",4,7,1
2875,0,"w",2,4,1
2619,0,"b",3,13,1
152,0,"b",4,9,1
3411,0,"w",4,3,1
549,0,"w",4,6,1
3460,0,"w",4,7,0
4166,0,"b",4,2,1
1117,0,"w",4,11,1
1389,0,"b",4,8,0
559,0,"b",4,8,1
4317,0,"w",4,7,1
3129,0,"b",4,14,1
1676,0,"w",4,2,1
171,0,"b",2,6,1
404,0,"b",4,8,1
2029,0,"b",3,8,1
4013,0,"b",4,3,1
4659,0,"b",4,5,0
3595,0,"b",4,8,1
382,0,"w",3,4,1
1824,0,"w",4,1,1
300,0,"b",4,7,1
302,0,"w",3,3,1
951,0,"b",4,6,1
2595,0,"b",4,5,1
2559,0,"w",4,20,1
3025,0,"w",4,13,1
1128,0,"w",4,6,1
2890,0,"w",3,5,1
3562,0,"b",4,8,1
1992,0,"w",4,7,0
4688,0,"w",4,7,1
4311,0,"w",4,3,1
180,0,"w",4,6,1
2090,0,"w",4,5,1
3049,0,"w",4,6,1
1773,0,"w",4,5,0
4201,0,"b",4,6,1
3768,0,"w",3,21,1
556,0,"b",4,7,0
2195,1,"w",4,7,1
3060,0,"b",4,18,1
1094,0,"w",4,11,1
2196,0,"b",4,5,1
2118,0,"w",4,8,1
2360,0,"w",4,6,1
3864,0,"b",4,8,1
2325,1,"w",2,8,0
2186,0,"b",4,8,1
1107,0,"w",4,11,1
3925,0,"b",4,4,1
1267,0,"b",4,7,0
3806,0,"b",4,9,1
3006,0,"b",4,18,1
4763,0,"w",4,9,1
2220,0,"b",3,1,1
4754,0,"b",3,5,1
1974,0,"b",4,6,1
2985,0,"b",4,5,1
4138,0,"w",4,2,1
2168,0,"w",4,14,1
684,0,"b",3,5,1
2570,0,"w",4,6,1
3858,0,"b",4,8,1
2831,0,"w",4,5,1
4128,1,"w",4,8,0
807,1,"w",4,10,1
985,0,"w",3,6,1
2628,1,"b",3,16,1
408,0,"b",4,6,1
2653,0,"b",4,6,1
4557,0,"b",4,15,1
3141,0,"b",4,7,0
3568,0,"w",4,8,1
1570,0,"w",3,4,1
4834,0,"b",4,14,1
3822,0,"b",4,8,1
2916,0,"b",4,4,0
91,0,"b",4,4,0
2842,0,"b",4,4,1
2671,0,"w",3,4,1
380,0,"b",4,7,0
1239,0,"w",4,6,1
2285,0,"b",4,10,1
3926,0,"w",4,4,1
1729,0,"b",0,4,1
1753,0,"w",4,7,1
4622,0,"b",3,5,0
3787,0,"w",4,11,1
3708,0,"b",4,2,0
3503,0,"b",4,8,0
192,0,"w",4,18,1
444,0,"b",2,8,0
1777,0,"b",4,5,0
2906,1,"b",4,6,1
3265,0,"b",3,12,1
2740,0,"b",3,4,1
4715,0,"w",3,4,1
3834,0,"b",4,14,1
421,0,"w",4,8,1
607,0,"w",2,6,1
2152,0,"b",3,6,1
3368,0,"w",4,7,1
2620,0,"b",2,19,0
3719,0,"w",4,6,1
83,0,"w",4,4,1
1849,0,"w",3,6,1
621,0,"b",4,5,1
2459,0,"w",4,8,0
3880,0,"b",4,14,1
4086,1,"b",4,8,1
2434,0,"w",4,7,0
2809,0,"b",3,13,1
3784,0,"w",4,6,0
980,0,"b",4,5,1
419,0,"w",2,18,0
3298,0,"b",4,8,1
1731,0,"w",2,3,1
428,1,"b",4,9,1
1961,1,"b",4,3,1
4795,0,"w",4,6,1
4868,0,"w",4,8,1
1527,0,"w",4,14,1
4246,1,"w",4,4,1
1176,0,"w",4,8,1
