"...1","call","race","education","yearsexp","computerskills"
235,0,"b",3,4,1
1986,1,"w",4,2,1
1507,0,"w",4,12,1
116,0,"b",4,4,1
2335,0,"w",3,9,1
4513,0,"b",4,5,1
256,0,"w",4,4,1
2549,0,"w",3,1,1
290,0,"w",4,12,1
3170,0,"w",4,6,1
3367,0,"b",4,6,1
3622,0,"b",4,2,1
3996,0,"w",2,5,0
71,0,"w",4,5,0
3772,0,"b",4,3,1
2578,0,"w",4,20,0
2179,0,"w",4,6,1
1242,0,"w",4,12,1
1802,0,"b",0,4,1
3812,0,"w",4,7,0
1674,0,"b",4,7,0
147,0,"w",2,7,1
4642,0,"w",3,5,1
2646,0,"b",4,8,1
1108,0,"b",4,10,1
1613,0,"w",3,6,1
3971,0,"b",3,7,0
2329,0,"b",4,9,1
4036,0,"b",4,6,0
1044,0,"b",3,1,1
2696,1,"b",4,6,0
762,0,"w",3,14,1
3029,0,"b",4,13,1
1021,0,"w",4,8,1
4327,0,"b",4,19,1
1746,0,"b",4,6,0
2709,0,"b",2,8,0
3872,0,"b",4,14,1
869,0,"w",3,1,1
2269,0,"b",4,8,1
3613,1,"w",4,7,0
1766,0,"w",4,6,1
4713,0,"b",4,6,0
2203,0,"b",3,4,1
3487,0,"b",4,2,1
4237,0,"b",4,5,1
2764,0,"b",2,6,1
1378,0,"w",4,2,1
2506,0,"b",4,6,1
4747,0,"b",2,3,1
688,0,"w",4,3,1
1518,0,"b",4,6,1
2295,0,"w",4,8,0
2598,0,"w",4,2,1
492,0,"b",4,10,1
3507,0,"b",4,14,1
1330,0,"b",4,11,0
1865,0,"w",3,6,1
1031,0,"w",4,8,1
72,0,"b",1,5,1
969,0,"w",4,3,1
3965,0,"w",4,7,0
1659,0,"b",4,7,0
120,0,"w",2,1,0
1735,0,"b",3,6,1
2445,0,"w",4,14,1
2006,0,"b",4,14,1
4390,0,"b",4,18,1
4051,0,"w",4,6,0
2880,0,"b",3,7,1
4216,0,"w",4,5,1
1106,0,"b",4,6,1
1122,0,"w",4,6,1
2868,0,"b",4,7,1
1311,1,"b",4,6,0
3406,0,"w",4,6,0
102,0,"w",4,7,1
1700,0,"w",3,1,1
359,0,"w",4,8,1
4029,0,"w",0,4,1
4416,0,"b",4,2,1
148,0,"w",3,9,1
1919,0,"w",4,7,1
4147,0,"w",4,8,0
212,0,"b",4,5,1
2564,0,"w",4,4,1
2144,0,"b",4,6,1
522,0,"b",4,6,1
132,0,"b",4,9,1
1332,1,"b",4,8,1
399,0,"w",4,8,1
2957,0,"w",4,7,0
338,0,"b",2,4,1
4436,0,"b",4,15,1
2779,0,"b",4,11,1
205,0,"w",4,12,1
922,0,"b",4,8,1
1847,0,"b",4,2,1
2086,0,"w",4,11,1
277,0,"w",4,8,1
4569,0,"b",4,18,1
3792,0,"w",4,6,1
2574,0,"w",4,2,1
2783,0,"w",4,5,0
4140,0,"b",3,13,1
3576,0,"b",4,7,0
2078,0,"w",4,7,0
1744,1,"w",4,6,0
2433,0,"w",4,8,1
4300,0,"w",2,5,1
3405,0,"w",4,7,1
4384,0,"w",4,7,0
1962,0,"w",4,7,1
