"...1","call","race","education","yearsexp","computerskills"
3467,0,"w",4,26,0
4328,0,"b",2,1,0
3687,0,"w",0,2,1
4066,0,"b",3,4,1
3972,0,"w",4,6,0
3100,0,"w",4,6,1
4656,0,"b",4,4,1
87,0,"w",1,3,1
2450,0,"b",4,8,1
3099,0,"w",4,6,1
2870,0,"w",4,4,0
3791,1,"w",3,8,1
4059,0,"b",4,4,1
3564,0,"w",4,2,1
852,0,"w",4,8,1
609,0,"w",4,11,1
4595,0,"w",4,14,1
2533,0,"b",4,2,1
282,0,"w",4,7,0
3191,0,"b",4,6,1
2337,0,"b",4,14,1
4231,0,"b",4,4,1
1586,0,"b",4,5,1
4340,0,"b",4,7,0
4508,0,"b",3,4,1
2849,1,"w",4,4,0
1627,0,"b",4,9,1
2439,0,"b",4,8,1
4583,0,"w",4,18,1
369,0,"b",4,6,1
3211,0,"w",4,2,1
3123,0,"w",4,8,0
2110,0,"b",4,26,0
3197,0,"w",4,10,1
563,0,"b",4,10,1
4402,1,"b",4,26,0
4806,0,"b",4,8,1
2910,0,"w",4,4,1
1411,1,"w",2,16,1
3415,0,"w",2,9,0
4400,0,"b",3,13,1
3722,0,"w",2,4,0
530,0,"b",4,12,1
729,0,"w",3,7,1
141,0,"w",2,6,1
4698,0,"b",3,4,1
1374,0,"b",3,11,1
4141,0,"b",3,13,1
3352,0,"w",4,6,1
2729,0,"w",1,10,0
1118,0,"b",4,14,1
3622,0,"b",4,2,1
3839,0,"b",4,18,1
3562,0,"b",4,8,1
1552,0,"b",3,7,1
2685,0,"b",3,13,1
4272,0,"b",4,6,1
2075,0,"b",4,6,1
1504,0,"b",4,2,1
1195,0,"w",3,7,1
3283,0,"w",2,3,0
1439,0,"w",3,4,1
3633,0,"w",4,7,1
3808,1,"b",4,2,1
4268,0,"b",4,7,1
354,0,"b",3,5,0
342,0,"b",2,6,1
3446,0,"b",4,23,1
780,0,"w",4,8,1
1464,0,"b",4,7,1
1895,0,"b",4,8,1
2503,0,"w",4,6,1
3295,0,"b",3,8,1
568,0,"b",4,2,1
1019,0,"b",4,7,0
4241,0,"w",2,6,0
1060,0,"b",4,7,1
3183,0,"w",4,11,1
3689,0,"w",0,4,1
1548,1,"w",3,26,1
486,0,"b",4,5,1
756,0,"b",3,4,1
3886,0,"b",4,8,1
120,0,"w",2,1,0
2178,0,"w",4,8,0
623,0,"w",4,6,1
3500,0,"w",4,7,0
3210,0,"w",4,7,0
4037,0,"w",3,16,1
1142,0,"b",4,7,0
604,0,"b",0,18,1
3130,0,"b",4,11,1
4356,0,"w",4,8,0
362,0,"w",4,7,0
793,0,"b",4,15,1
4209,0,"w",3,21,1
1742,0,"b",4,6,0
2937,0,"w",4,15,1
3228,0,"b",4,6,1
4339,0,"w",4,6,1
1877,0,"b",3,5,1
2511,0,"b",4,7,0
3630,1,"b",4,4,1
1450,0,"w",3,9,1
4174,0,"b",4,10,1
