"...1","call","race","education","yearsexp","computerskills"
145,0,"b",2,6,0
1285,0,"w",4,7,0
3015,0,"w",4,7,0
944,0,"w",4,5,1
2587,0,"w",4,10,1
3422,0,"w",3,4,1
4092,0,"w",4,6,1
3949,0,"w",3,7,1
174,0,"w",4,8,1
2763,0,"w",3,6,1
3980,0,"b",4,7,1
2726,0,"b",4,2,1
2920,0,"b",3,8,1
3893,0,"w",4,6,1
499,0,"b",4,5,1
3886,0,"b",4,8,1
4805,0,"b",4,6,1
4606,0,"b",4,18,1
4567,0,"w",4,8,1
4735,0,"w",2,7,0
3598,0,"w",4,2,1
2895,0,"b",3,6,0
96,1,"w",2,4,0
3316,0,"w",4,5,0
4374,0,"b",3,7,1
2515,0,"w",4,8,1
2283,0,"b",4,6,1
3724,0,"w",4,6,0
1781,0,"w",4,11,1
3986,0,"b",4,5,1
2487,0,"w",3,13,1
4508,0,"b",3,4,1
2217,0,"w",2,16,1
4739,0,"b",3,6,1
2035,0,"w",3,9,1
3652,0,"b",3,7,1
862,0,"w",3,13,1
1610,0,"b",3,6,1
767,0,"w",4,11,1
2606,0,"b",3,4,1
641,0,"w",4,6,1
1079,0,"b",4,7,1
355,0,"b",4,6,1
2447,0,"w",4,2,1
626,0,"b",4,2,1
288,0,"b",4,9,1
860,0,"b",4,2,1
2419,0,"w",4,3,1
886,1,"w",4,4,1
813,0,"w",4,6,1
1738,1,"w",4,11,1
3879,0,"w",4,7,0
1452,0,"b",4,8,1
544,0,"w",3,9,1
686,0,"w",2,3,1
4330,0,"w",4,5,1
1033,0,"b",4,2,1
238,0,"w",4,4,1
2714,0,"b",4,6,1
1900,0,"b",4,2,1
3808,1,"b",4,2,1
1462,0,"w",3,16,1
4692,0,"w",4,23,1
2278,0,"w",4,7,0
4731,0,"b",4,7,1
478,1,"w",3,5,1
2124,0,"b",4,6,1
1815,1,"w",4,5,1
2072,0,"w",4,8,0
1728,0,"b",3,6,1
4187,0,"b",4,4,1
2131,0,"w",4,4,1
1714,0,"b",3,26,1
4542,0,"b",4,9,1
1416,0,"b",3,16,1
3689,0,"w",0,4,1
667,0,"w",4,6,1
3307,0,"w",3,13,1
2157,0,"b",4,8,1
1933,0,"b",3,12,1
3890,0,"b",4,6,1
1322,0,"b",4,4,1
1045,0,"w",3,4,1
3242,0,"b",4,2,1
1760,0,"b",4,11,1
280,0,"b",4,6,1
2945,0,"w",2,6,1
847,0,"b",4,2,1
1498,1,"w",4,3,1
3534,0,"w",4,7,0
4087,0,"b",4,14,1
951,0,"b",4,6,1
3776,0,"b",4,6,0
3312,0,"w",3,6,1
2924,0,"b",2,19,0
3579,0,"b",4,6,1
176,0,"w",4,7,0
1277,0,"w",4,7,0
109,0,"b",4,6,0
3292,0,"b",3,7,1
3294,0,"b",4,6,0
1225,0,"b",4,8,1
792,0,"b",4,7,1
1310,1,"b",4,8,1
2943,0,"b",4,11,0
1139,0,"b",4,7,0
1871,0,"w",4,11,1
730,0,"b",3,13,1
4181,0,"w",3,10,1
3745,0,"w",2,5,0
806,0,"w",4,11,1
4267,0,"w",4,5,1
4237,0,"b",4,5,1
4167,0,"w",4,8,1
4394,0,"w",4,8,1
4184,0,"b",4,5,0
198,0,"b",4,14,1
4525,0,"w",3,3,1
1603,0,"w",3,4,1
3946,0,"w",3,6,1
3718,0,"w",4,11,1
2615,1,"b",3,7,1
119,0,"b",3,5,1
406,0,"b",3,4,1
1486,0,"b",4,8,0
1657,0,"w",4,2,1
3969,0,"w",4,6,0
4811,0,"w",4,2,1
723,0,"b",1,10,0
4214,0,"b",4,15,1
1643,0,"b",4,4,1
3431,0,"b",4,5,1
3916,0,"b",4,12,1
1823,0,"b",4,2,1
3172,1,"w",4,20,0
1709,0,"w",2,16,1
4137,0,"b",4,7,0
676,0,"b",3,3,1
4174,0,"b",4,10,1
237,0,"b",3,9,1
2974,0,"b",4,6,1
4361,0,"w",3,4,1
1363,0,"w",4,14,1
2247,0,"b",4,6,1
3244,0,"b",4,7,0
3039,0,"w",4,2,1
2346,0,"w",4,18,1
1295,0,"w",3,13,1
4585,0,"b",4,6,1
984,0,"b",2,4,1
3900,0,"w",4,26,0
774,0,"b",3,17,1
1809,0,"w",4,6,1
2439,0,"b",4,8,1
3475,0,"w",4,16,0
4501,0,"w",4,5,1
552,0,"b",4,6,1
4778,0,"b",3,8,1
2010,1,"b",4,13,1
3144,0,"b",4,7,0
3289,0,"w",4,6,1
1149,0,"w",4,18,1
2654,0,"w",4,2,1
447,0,"b",4,6,1
3111,0,"b",4,8,1
3622,0,"b",4,2,1
738,0,"b",2,19,0
4820,0,"w",4,6,1
3352,0,"w",4,6,1
875,0,"w",2,19,0
959,0,"w",4,6,1
2928,0,"w",4,12,1
4788,0,"b",4,5,1
1467,0,"b",4,6,1
1639,0,"b",4,12,1
2142,0,"w",4,6,1
965,0,"b",4,5,1
3992,0,"b",4,4,0
4010,0,"w",4,5,1
3554,0,"w",4,2,1
743,0,"b",4,4,1
3939,0,"w",0,5,1
689,0,"w",4,6,1
2855,0,"b",4,4,1
4677,0,"w",4,13,1
1551,0,"w",3,13,1
1440,0,"b",4,9,1
4675,0,"w",3,8,1
142,0,"b",0,4,1
2798,0,"w",4,5,0
681,0,"w",3,21,1
822,0,"w",2,3,1
181,0,"b",4,6,1
4479,0,"w",4,9,1
3991,0,"w",4,6,0
3095,0,"w",4,20,0
2186,0,"b",4,8,1
1784,0,"b",4,13,1
606,0,"w",3,6,1
607,0,"w",2,6,1
4249,1,"b",4,4,1
3700,0,"b",4,5,0
259,0,"w",4,12,1
1124,0,"w",3,5,1
4750,0,"b",3,3,1
9,0,"b",4,3,1
143,0,"b",3,5,1
158,0,"w",4,12,1
4148,0,"b",4,8,0
4275,0,"b",4,4,1
4613,0,"b",2,19,0
301,0,"w",2,3,1
4597,0,"b",4,18,1
980,0,"b",4,5,1
2102,0,"w",3,4,1
393,0,"w",3,4,1
540,0,"b",3,5,1
4443,0,"w",3,8,1
1587,0,"w",3,5,1
1122,0,"w",4,6,1
4326,0,"b",4,9,1
2732,0,"b",4,7,0
766,1,"w",4,11,1
4657,0,"w",4,5,1
3167,0,"b",4,6,1
1524,1,"w",4,6,1
4286,1,"b",4,2,1
4190,0,"b",4,8,1
3103,0,"b",4,6,1
3931,0,"w",3,7,1
3985,0,"w",2,19,1
3685,0,"w",4,6,1
3659,0,"w",4,2,1
3918,1,"w",4,5,1
4238,0,"w",4,5,1
4319,0,"w",4,5,0
2538,0,"b",3,4,1
2215,0,"b",2,19,0
1247,0,"b",4,9,1
