"...1","call","race","education","yearsexp","computerskills"
588,0,"b",4,6,1
781,0,"b",4,6,1
3786,0,"b",4,4,0
6,0,"w",4,6,0
2290,0,"b",4,2,1
3859,0,"b",4,6,1
4770,0,"b",4,5,1
2628,1,"b",3,16,1
4567,0,"w",4,8,1
1540,0,"w",4,8,1
3351,0,"b",4,6,1
734,0,"w",4,11,1
4221,0,"b",4,21,1
4379,0,"w",4,7,0
3872,0,"b",4,14,1
936,0,"w",4,4,1
4155,0,"w",4,7,0
4577,0,"b",4,6,1
2288,0,"b",4,8,0
4230,0,"w",4,5,0
1118,0,"b",4,14,1
1770,0,"w",4,4,1
2170,0,"b",4,2,1
2320,1,"b",4,9,1
1729,0,"b",0,4,1
2851,0,"b",4,3,1
3685,0,"w",4,6,1
3446,0,"b",4,23,1
1126,0,"b",3,6,1
2166,0,"b",4,6,1
3291,0,"w",3,7,1
3577,0,"b",4,6,1
3691,0,"w",4,5,0
1551,0,"w",3,13,1
970,0,"w",4,4,1
1172,1,"w",2,18,0
1429,0,"w",4,14,1
2149,0,"w",3,5,1
3269,0,"b",0,4,1
4033,0,"w",3,5,1
1068,0,"w",4,21,1
2975,0,"b",4,6,1
2500,0,"w",0,6,1
2934,0,"w",3,12,0
976,0,"b",3,16,1
1966,0,"b",4,5,1
3094,0,"b",4,11,1
895,0,"w",4,4,1
3780,0,"w",3,2,1
1381,0,"w",4,8,1
3631,1,"w",4,4,1
2770,0,"b",4,6,1
1284,1,"w",3,4,1
2719,0,"w",4,7,0
4532,0,"w",3,21,1
1802,0,"b",0,4,1
3325,0,"b",4,4,1
2604,0,"b",3,13,1
1162,0,"b",4,11,1
2047,0,"w",4,6,1
1166,1,"b",4,14,1
900,0,"w",4,13,1
1224,0,"w",4,6,1
3042,0,"b",4,6,1
1040,0,"w",3,7,1
2190,0,"w",4,8,1
4754,0,"b",3,5,1
987,0,"b",4,7,1
4805,0,"b",4,6,1
695,0,"b",4,6,1
2430,0,"b",4,4,1
1630,0,"b",4,6,1
4488,0,"w",4,4,1
3551,0,"b",4,8,1
4546,0,"b",4,7,1
3155,0,"b",4,7,1
1728,0,"b",3,6,1
2245,0,"b",4,4,1
1749,0,"w",2,10,1
4409,1,"b",4,8,1
2081,0,"b",4,10,1
4720,0,"w",4,3,0
4055,0,"b",4,2,1
938,0,"w",4,4,1
3488,0,"b",4,6,1
141,0,"w",2,6,1
4058,0,"w",3,16,1
3492,1,"w",4,26,0
4283,0,"w",3,20,1
4655,0,"w",3,4,1
97,0,"b",2,5,0
148,0,"w",3,9,1
3165,0,"b",4,2,1
2005,0,"w",3,13,1
487,0,"w",4,5,1
3595,0,"b",4,8,1
50,0,"b",4,5,1
2695,1,"w",4,6,1
331,0,"w",2,4,0
1420,0,"w",3,2,1
4370,1,"w",4,7,0
7,0,"w",4,5,1
323,0,"b",3,6,1
1188,0,"b",4,6,1
1651,0,"w",3,9,1
2070,0,"b",4,2,1
4358,0,"w",4,26,0
2250,0,"w",4,11,1
4068,0,"w",4,13,1
1469,0,"w",3,16,1
4059,0,"b",4,4,1
2073,0,"b",4,6,1
3153,0,"b",4,8,1
887,1,"w",3,4,1
3369,0,"w",4,4,1
2697,1,"w",4,7,0
2522,0,"w",4,8,0
2703,0,"w",4,6,1
4611,0,"w",3,5,0
989,1,"b",4,3,1
1988,0,"w",4,20,0
3376,0,"b",4,3,1
3557,0,"b",4,10,1
2065,0,"w",4,6,1
4007,1,"w",4,3,1
491,0,"b",3,11,1
4228,0,"b",4,5,1
4589,0,"b",4,7,0
3756,0,"w",4,22,1
712,0,"b",4,8,1
3734,0,"b",4,6,1
803,0,"b",4,9,1
179,0,"w",4,18,1
3668,0,"w",4,7,0
2191,0,"w",4,8,1
2678,0,"b",4,11,1
4558,0,"b",3,4,1
4254,0,"w",4,6,1
2932,0,"b",4,11,1
1662,0,"w",4,6,1
1778,0,"w",4,8,1
2969,0,"b",4,13,0
307,0,"b",4,6,1
1305,0,"b",2,16,1
3998,0,"b",2,6,1
2090,0,"w",4,5,1
1525,0,"w",4,2,1
