"...1","call","race","education","yearsexp","computerskills"
3939,0,"w",0,5,1
2790,0,"w",3,13,1
2383,1,"b",3,2,0
3236,0,"w",4,8,1
4588,0,"w",4,2,1
3613,1,"w",4,7,0
457,0,"w",3,21,1
1555,0,"b",3,13,1
2195,1,"w",4,7,1
2866,0,"b",4,10,1
220,0,"w",2,7,0
3836,0,"w",4,14,1
1817,0,"b",0,4,1
3379,0,"w",4,7,1
3943,0,"w",2,4,1
3508,0,"w",4,7,0
4303,0,"w",4,7,1
216,0,"w",4,3,1
3898,0,"w",4,6,1
3275,1,"w",4,5,0
4414,0,"w",3,5,1
3126,0,"b",4,20,0
1224,0,"w",4,6,1
3168,0,"b",4,6,1
426,0,"w",4,14,1
2310,0,"w",3,16,1
4442,0,"w",4,8,1
292,0,"w",4,4,1
2329,0,"b",4,9,1
2422,0,"w",4,4,1
3009,1,"b",4,8,1
4603,0,"w",4,14,1
4336,1,"b",4,8,1
824,0,"b",3,5,1
1153,0,"w",4,10,1
630,0,"w",4,6,1
2092,0,"b",4,11,1
3838,0,"w",4,26,0
3377,0,"w",4,1,1
804,0,"b",4,15,1
2676,0,"b",4,9,1
2309,0,"w",3,7,1
1710,0,"b",4,9,1
3310,0,"w",4,11,1
2500,0,"w",0,6,1
4681,0,"w",4,7,1
271,1,"w",4,6,1
500,0,"w",4,5,0
2431,0,"b",4,2,1
396,0,"w",3,2,0
4745,0,"w",3,16,1
3146,0,"b",4,14,1
1821,0,"b",4,5,0
3365,1,"w",4,5,1
1026,0,"w",4,7,0
1339,0,"w",4,5,1
3303,0,"w",3,7,1
1715,0,"w",4,9,1
767,0,"w",4,11,1
130,0,"w",3,8,1
1271,0,"b",4,2,1
1,0,"w",4,6,1
2847,1,"b",4,6,0
2615,1,"b",3,7,1
2056,0,"b",3,3,1
1353,0,"b",4,6,0
3953,0,"w",4,14,1
737,0,"w",3,4,1
595,0,"b",4,14,1
2210,0,"b",3,2,1
4565,0,"w",4,18,1
3073,0,"b",4,14,1
759,1,"w",2,6,1
2817,0,"w",4,4,1
1801,0,"w",4,4,0
2777,0,"w",4,11,1
1350,0,"w",4,9,1
904,0,"b",4,12,1
1671,0,"w",4,10,1
2429,0,"w",4,5,1
4074,1,"b",3,11,1
3533,0,"b",4,6,1
399,0,"w",4,8,1
1455,0,"w",3,4,1
3755,0,"w",4,5,0
3201,0,"w",4,8,1
388,0,"b",4,5,1
2997,0,"w",4,8,1
3857,0,"w",4,2,1
4255,0,"b",4,6,1
1863,0,"b",2,6,1
2599,0,"b",4,6,1
284,0,"w",4,6,0
4088,0,"w",4,26,0
4001,0,"w",4,6,1
4824,0,"b",3,7,1
4703,0,"b",4,6,1
833,0,"w",4,6,1
1209,0,"w",4,7,1
3464,0,"b",4,10,1
4404,1,"b",4,18,1
2813,0,"w",4,22,1
2236,0,"b",4,26,0
2547,0,"w",3,4,1
3958,0,"w",3,9,1
4234,0,"b",3,6,1
3547,0,"w",4,8,0
2536,0,"b",2,19,0
1479,0,"b",3,6,1
255,0,"b",3,4,1
4812,0,"w",4,2,1
4495,0,"b",4,4,1
1808,0,"b",2,6,0
2867,0,"w",4,11,1
4033,0,"w",3,5,1
2873,0,"w",4,6,1
2485,0,"b",3,7,1
2221,0,"b",4,14,1
3427,0,"b",4,15,1
469,0,"w",3,9,1
317,0,"w",4,6,1
3239,0,"b",4,7,0
2186,0,"b",4,8,1
2484,0,"w",2,19,0
4795,0,"w",4,6,1
2983,0,"b",4,4,1
4631,0,"b",4,11,1
4118,0,"b",3,5,0
412,0,"b",3,16,1
3520,0,"b",4,2,1
3662,0,"b",2,2,0
4,0,"b",3,6,1
1794,0,"b",4,6,1
4618,0,"b",4,20,0
2114,0,"b",3,9,1
17,0,"w",4,5,0
1393,0,"b",4,7,0
4276,0,"w",4,4,1
3622,0,"b",4,2,1
2022,0,"b",4,4,1
3450,0,"w",4,7,0
2283,0,"b",4,6,1
3244,0,"b",4,7,0
2020,0,"b",4,6,1
2735,0,"b",3,26,1
4837,0,"w",4,2,1
2420,0,"b",4,4,1
3286,0,"b",3,4,1
4704,1,"w",4,4,1
2214,0,"w",3,26,1
4648,0,"b",3,8,1
1416,0,"b",3,16,1
2913,0,"w",4,6,0
4548,0,"b",2,20,1
749,0,"w",4,4,1
