"...1","call","race","education","yearsexp","computerskills"
2652,0,"b",4,8,1
967,0,"w",4,4,1
1568,0,"b",3,16,1
64,0,"w",4,6,0
2053,0,"w",4,4,1
1979,0,"w",4,5,1
3721,0,"b",4,2,1
106,1,"w",4,6,0
4401,1,"w",4,8,1
3310,0,"w",4,11,1
2544,0,"w",3,5,0
3879,0,"w",4,7,0
3165,0,"b",4,2,1
4121,0,"b",1,10,0
3391,0,"w",3,6,1
920,0,"w",3,8,1
2125,0,"b",3,13,1
4811,0,"w",4,2,1
1164,1,"w",4,9,1
4043,0,"b",3,4,1
1970,1,"b",4,6,1
2706,0,"b",4,6,1
3289,0,"w",4,6,1
979,0,"w",3,5,1
526,0,"b",4,5,1
4862,1,"w",4,7,0
4286,1,"b",4,2,1
1773,0,"w",4,5,0
1042,0,"b",3,13,1
3923,0,"b",3,10,1
4843,0,"b",3,16,1
1920,0,"b",4,4,1
3155,0,"b",4,7,1
3248,1,"b",4,8,1
4000,0,"b",4,6,1
642,0,"w",4,6,0
1247,0,"b",4,9,1
4585,0,"b",4,6,1
2448,0,"b",4,7,0
549,0,"w",4,6,1
2525,0,"b",4,8,1
3812,0,"w",4,7,0
4833,0,"b",3,5,0
4351,0,"b",4,10,1
4175,0,"b",3,6,1
2041,0,"w",4,11,1
1847,0,"b",4,2,1
4647,0,"w",4,3,1
4221,0,"b",4,21,1
3723,0,"b",4,5,0
1681,0,"b",4,8,0
2527,0,"b",4,8,1
4113,0,"b",4,8,1
632,0,"b",4,7,1
3284,0,"b",4,12,1
2586,0,"b",4,2,1
1627,0,"b",4,9,1
2811,0,"b",4,11,1
16,0,"w",1,4,1
2577,0,"b",4,8,1
2386,0,"b",4,9,1
3327,0,"b",3,7,1
2006,0,"b",4,14,1
2090,0,"w",4,5,1
164,0,"w",4,2,1
2300,0,"b",4,2,1
3579,0,"b",4,6,1
4611,0,"w",3,5,0
4544,0,"w",4,4,1
2927,0,"b",3,8,1
1715,0,"w",4,9,1
1497,0,"b",4,11,1
3492,1,"w",4,26,0
95,0,"b",4,10,1
176,0,"w",4,7,0
4165,0,"w",4,7,0
683,0,"w",3,16,1
3618,0,"b",4,8,1
1331,1,"w",3,7,1
1048,0,"b",4,8,1
3169,1,"b",4,13,1
1300,0,"b",4,14,1
1768,0,"b",0,5,1
582,0,"b",4,2,1
2835,0,"b",4,7,1
4426,0,"b",2,4,1
4548,0,"b",2,20,1
4445,0,"w",4,14,1
2978,0,"w",4,8,1
2180,0,"w",4,8,1
4109,0,"w",4,6,1
4793,0,"b",2,8,1
2579,0,"b",4,8,0
1723,0,"w",4,3,1
1310,1,"b",4,8,1
3779,0,"b",4,7,1
4637,0,"b",4,7,0
4045,0,"b",3,6,1
593,1,"w",4,9,1
1782,0,"w",4,5,0
4400,0,"b",3,13,1
1657,0,"w",4,2,1
1169,0,"w",3,16,1
1982,0,"w",4,5,1
3685,0,"w",4,6,1
691,0,"w",2,6,1
1198,0,"w",4,5,1
345,0,"b",4,7,1
4227,0,"w",4,4,1
1269,0,"w",4,8,1
4571,0,"w",4,2,1
972,0,"b",4,8,1
1245,0,"w",3,5,1
2702,0,"b",4,6,1
2619,0,"b",3,13,1
1012,0,"w",4,8,1
3108,0,"w",4,8,1
4355,0,"w",4,8,1
98,0,"w",4,11,1
4454,0,"b",4,5,0
1923,0,"w",3,4,1
552,0,"b",4,6,1
746,0,"b",3,4,1
1912,1,"w",1,10,0
200,0,"b",1,10,0
1817,0,"b",0,4,1
4180,0,"w",4,5,0
1434,0,"b",3,5,0
3014,0,"b",4,2,1
1099,0,"w",4,7,1
196,0,"w",4,2,1
1908,0,"b",4,6,1
1852,0,"b",2,5,0
3193,0,"b",4,8,0
1347,0,"w",4,11,1
2035,0,"w",3,9,1
4210,0,"b",4,7,1
3098,0,"b",4,13,1
782,0,"w",4,6,1
3626,1,"b",4,7,0
511,0,"w",4,4,1
3805,0,"w",3,11,1
2339,0,"b",4,6,1
4714,0,"w",1,4,1
3595,0,"b",4,8,1
576,0,"w",4,8,1
3158,0,"b",4,3,1
1914,0,"w",4,8,1
2049,0,"w",4,5,1
1230,0,"b",4,6,1
4233,0,"w",4,6,1
947,0,"w",4,5,1
2812,0,"w",3,12,1
1435,1,"w",3,2,0
1622,0,"b",4,5,1
3991,0,"w",4,6,0
4403,0,"w",4,14,1
3654,0,"b",4,3,1
3392,0,"b",2,5,0
2712,0,"w",4,6,1
3361,0,"b",4,5,1
1666,0,"b",4,8,0
3838,0,"w",4,26,0
4287,1,"w",4,6,0
77,0,"w",4,12,1
2726,0,"b",4,2,1
507,0,"w",4,6,1
4543,0,"w",3,2,1
266,0,"b",4,2,1
741,0,"w",4,18,0
204,0,"b",3,9,1
169,1,"w",4,6,1
52,0,"w",4,6,1
2431,0,"b",4,2,1
3403,0,"w",4,4,1
4290,0,"w",4,4,1
1362,0,"b",4,6,1
2859,0,"b",2,5,0
864,0,"b",4,9,1
4226,0,"b",4,5,1
1045,0,"w",3,4,1
952,0,"w",4,6,1
2038,0,"b",3,17,1
401,0,"b",4,7,0
4266,0,"b",4,4,1
4532,0,"w",3,21,1
297,0,"w",4,7,1
425,0,"w",3,5,0
998,0,"w",4,6,1
2399,0,"w",3,4,1
3551,0,"b",4,8,1
3078,0,"b",3,2,0
789,0,"w",4,7,0
1556,0,"w",3,1,1
3679,0,"w",4,5,0
1258,0,"w",4,7,0
4593,0,"b",4,14,1
1655,0,"w",4,2,1
2324,0,"w",4,5,1
3122,0,"b",4,10,1
1851,0,"b",3,3,1
2594,0,"b",4,7,0
296,0,"b",4,5,1
3660,0,"b",4,6,1
734,0,"w",4,11,1
2317,1,"w",3,13,1
2752,0,"w",4,9,1
1958,0,"w",3,9,1
3507,0,"b",4,14,1
