"...1","call","race","education","yearsexp","computerskills"
4540,0,"w",4,4,1
1336,0,"w",3,12,1
3018,0,"b",4,10,1
4594,0,"b",4,8,1
209,0,"b",3,3,1
2983,0,"b",4,4,1
4818,0,"w",4,2,1
2018,0,"b",4,6,1
4012,0,"w",4,6,0
3785,0,"b",3,5,1
3001,0,"w",4,26,0
4712,0,"w",2,7,1
3417,0,"b",3,6,1
922,0,"b",4,8,1
3588,0,"b",4,7,0
384,1,"b",4,13,1
601,1,"w",4,13,0
461,0,"w",3,4,1
2888,0,"w",4,3,1
2179,0,"w",4,6,1
627,0,"w",4,5,1
1227,0,"w",4,7,1
1377,0,"b",4,14,1
1702,1,"b",2,16,1
154,0,"b",2,6,1
964,0,"b",4,6,1
3386,1,"b",0,4,1
4101,0,"b",4,7,0
4808,0,"b",4,6,1
3577,0,"b",4,6,1
3832,0,"w",4,26,0
1950,0,"b",4,6,1
4397,0,"b",4,9,1
1768,0,"b",0,5,1
949,0,"b",0,2,1
4780,0,"w",4,25,1
3120,0,"w",4,6,1
2268,0,"w",4,6,1
3172,1,"w",4,20,0
3942,0,"b",3,6,1
3690,0,"b",4,5,0
2327,1,"b",4,6,1
3885,0,"w",4,2,1
1796,0,"w",4,4,1
3051,0,"b",4,7,0
2162,0,"b",4,2,1
3387,0,"w",3,5,1
3422,0,"w",3,4,1
1390,0,"w",4,7,0
3071,0,"w",2,19,0
583,1,"w",4,8,1
4381,0,"w",4,2,1
3615,0,"w",4,8,1
72,0,"b",1,5,1
1806,0,"w",4,7,1
978,0,"b",4,4,1
123,0,"w",4,5,0
3402,0,"b",3,3,1
368,0,"b",4,8,0
570,0,"b",2,8,0
4137,0,"b",4,7,0
2143,0,"b",4,14,1
2324,0,"w",4,5,1
2584,0,"b",4,8,1
3283,0,"w",2,3,0
2168,0,"w",4,14,1
2772,0,"b",4,4,0
1329,0,"w",2,11,0
136,0,"w",2,6,1
3791,1,"w",3,8,1
2819,0,"b",1,5,1
337,0,"w",3,6,1
2450,0,"b",4,8,1
1323,0,"w",4,12,1
3994,0,"b",4,3,1
4221,0,"b",4,21,1
329,0,"b",3,2,1
211,1,"w",4,4,1
3352,0,"w",4,6,1
4378,0,"b",4,6,1
1547,0,"b",4,7,0
996,0,"b",3,5,1
1516,0,"w",4,11,1
328,0,"w",4,5,0
4087,0,"b",4,14,1
924,0,"b",4,19,1
4477,0,"w",3,1,1
3478,0,"w",4,18,1
1226,0,"b",3,8,1
2326,1,"w",4,10,1
2543,0,"w",3,26,1
1056,0,"b",4,15,1
542,0,"b",3,6,1
4661,0,"w",4,3,1
4729,1,"b",4,5,1
3757,1,"b",3,21,1
4724,0,"b",4,7,1
303,0,"b",4,5,1
200,0,"b",1,10,0
4278,0,"b",4,3,1
1990,0,"w",4,6,1
1882,0,"w",4,5,1
950,0,"b",4,6,1
3092,0,"b",4,9,1
3520,0,"b",4,2,1
1649,0,"w",3,5,1
4077,0,"w",2,6,1
724,0,"b",4,2,1
3423,0,"w",4,3,1
2749,1,"w",3,7,1
2300,0,"b",4,2,1
4817,0,"w",4,7,0
2995,0,"w",4,8,1
3587,1,"b",4,7,0
4782,0,"b",4,2,0
2035,0,"w",3,9,1
1249,0,"w",4,18,1
1890,0,"b",3,6,0
4492,0,"b",4,7,1
4523,0,"w",3,6,0
3916,0,"b",4,12,1
283,0,"w",4,2,1
3074,0,"b",3,5,0
3830,0,"b",4,6,1
4261,0,"w",4,6,1
1264,0,"b",4,2,1
860,0,"b",4,2,1
1454,0,"w",4,4,1
2202,1,"b",3,26,1
1149,0,"w",4,18,1
4566,0,"w",4,14,1
3637,1,"b",4,9,1
4360,0,"b",4,8,1
2786,0,"b",3,16,1
4144,1,"b",4,6,1
1780,0,"b",4,14,1
1927,0,"b",4,6,1
33,0,"w",3,9,1
2308,0,"w",3,13,1
4284,0,"b",3,2,1
4678,1,"b",4,7,1
1366,0,"b",4,6,1
3446,0,"b",4,23,1
1494,0,"b",4,4,1
2612,0,"b",3,26,1
2963,0,"b",4,18,1
2473,0,"b",4,7,1
1099,0,"w",4,7,1
4388,0,"b",4,8,1
2597,0,"w",4,2,1
3101,0,"b",4,6,1
2882,0,"b",4,23,1
1452,0,"b",4,8,1
4720,0,"w",4,3,0
2531,1,"b",4,6,1
1613,0,"w",3,6,1
2922,0,"w",4,4,1
1483,0,"w",4,9,0
2602,0,"w",4,7,1
3371,1,"w",2,4,0
1653,0,"w",3,8,1
646,0,"w",4,5,1
2092,0,"b",4,11,1
307,0,"b",4,6,1
3521,0,"w",4,2,1
9,0,"b",4,3,1
1513,0,"b",3,3,1
841,0,"b",4,2,1
640,0,"w",4,4,1
530,0,"b",4,12,1
698,0,"w",4,2,1
4604,1,"b",4,26,0
3174,0,"w",4,7,0
347,0,"w",2,1,0
3599,1,"b",4,8,0
2866,0,"b",4,10,1
4363,1,"b",3,2,1
4860,1,"b",4,6,1
1601,0,"b",4,5,1
2074,0,"w",4,2,1
4756,0,"w",4,3,1
3822,0,"b",4,8,1
2411,0,"b",4,9,1
53,0,"w",4,13,1
3246,0,"w",4,8,1
4110,0,"b",4,7,0
4534,0,"b",3,3,1
1697,1,"w",3,13,1
4202,0,"b",4,6,0
4620,0,"w",4,14,1
2862,0,"w",4,6,1
127,1,"b",4,9,1
444,0,"b",2,8,0
1757,0,"b",4,5,0
3404,0,"b",4,9,1
2709,0,"b",2,8,0
4384,0,"w",4,7,0
4615,0,"w",4,13,1
184,0,"w",4,18,1
2659,0,"b",4,7,1
494,0,"w",4,9,1
3106,0,"w",4,8,0
748,0,"b",4,4,1
3782,0,"b",4,4,1
4102,0,"b",4,8,1
1319,0,"w",4,4,1
2579,0,"b",4,8,0
