"...1","call","race","education","yearsexp","computerskills"
1282,0,"b",4,14,1
4641,0,"w",4,11,1
3550,0,"b",4,7,0
3613,1,"w",4,7,0
2439,0,"b",4,8,1
3105,0,"w",4,6,1
3745,0,"w",2,5,0
4371,0,"b",4,8,1
304,0,"b",4,4,1
2968,0,"w",4,8,1
3521,0,"w",4,2,1
4825,0,"w",4,11,1
2733,1,"w",2,16,1
3201,0,"w",4,8,1
4045,0,"b",3,6,1
1512,0,"w",3,3,1
4669,0,"b",4,7,1
772,0,"w",3,8,1
209,0,"b",3,3,1
4248,0,"w",4,5,1
3462,0,"w",4,10,1
1422,0,"b",3,4,1
4408,0,"b",4,4,1
4475,1,"w",4,11,1
3629,1,"w",4,7,1
3699,0,"w",3,4,1
4501,0,"w",4,5,1
3972,0,"w",4,6,0
954,0,"b",4,6,1
3724,0,"w",4,6,0
3098,0,"b",4,13,1
3863,0,"w",4,10,1
2170,0,"b",4,2,1
1542,0,"b",4,18,1
3123,0,"w",4,8,0
1892,0,"b",4,6,1
687,0,"b",4,15,1
202,1,"w",4,8,1
2926,0,"b",3,21,1
4689,0,"b",4,5,1
1536,0,"w",4,8,1
3712,0,"b",4,7,0
666,0,"b",4,3,1
654,0,"b",4,11,1
1758,0,"w",0,4,1
2071,0,"w",4,7,0
4835,0,"w",4,6,1
2136,0,"b",4,2,1
4709,0,"b",2,6,1
513,0,"w",4,4,1
2895,0,"b",3,6,0
1305,0,"b",2,16,1
4865,0,"b",3,26,1
4584,0,"w",4,6,1
3568,0,"w",4,8,1
1076,0,"w",3,13,1
3607,0,"b",4,8,1
4321,0,"b",3,4,1
2196,0,"b",4,5,1
4050,0,"w",4,7,1
633,0,"w",4,8,1
1627,0,"b",4,9,1
4182,0,"b",4,12,1
217,0,"b",4,3,1
1054,0,"w",4,7,1
316,0,"b",4,5,0
582,0,"b",4,2,1
1191,0,"b",3,11,1
3248,1,"b",4,8,1
4812,0,"w",4,2,1
453,0,"b",4,6,1
1936,1,"w",4,5,1
2372,0,"b",2,16,1
3378,0,"b",4,2,1
3948,0,"b",3,5,1
1840,0,"w",2,3,1
1980,0,"b",3,3,1
1968,0,"w",3,5,1
1463,0,"b",4,8,1
2731,0,"w",4,7,0
3992,0,"b",4,4,0
2117,0,"b",4,6,1
4677,0,"w",4,13,1
3064,0,"b",3,4,1
2026,0,"w",3,16,1
430,0,"b",4,8,1
4619,0,"w",3,4,1
2903,0,"w",4,4,0
2629,0,"w",4,3,1
4349,0,"b",4,7,0
1825,0,"w",2,4,0
2564,0,"w",4,4,1
2442,0,"w",4,18,1
447,0,"b",4,6,1
1387,0,"b",4,6,1
241,0,"b",4,4,1
3349,1,"w",4,6,1
664,0,"b",4,8,1
4362,0,"w",4,14,1
1591,0,"w",4,3,1
3917,0,"b",2,1,1
3883,0,"b",4,8,1
4778,0,"b",3,8,1
315,0,"w",3,5,1
3642,0,"w",3,8,1
1360,0,"b",4,11,1
924,0,"b",4,19,1
3729,0,"w",4,4,1
3980,0,"b",4,7,1
3485,1,"w",4,13,1
845,0,"b",4,6,1
2299,0,"b",4,2,1
1734,0,"w",3,6,1
2728,0,"w",4,8,0
2175,0,"b",4,8,1
4581,0,"b",4,8,1
1486,0,"b",4,8,0
1132,0,"w",4,9,1
1506,0,"b",4,14,1
689,0,"w",4,6,1
3107,0,"w",4,8,1
3532,0,"w",4,14,1
3675,0,"w",4,4,1
3360,1,"b",2,4,1
13,0,"b",4,4,1
2948,0,"w",4,8,1
1852,0,"b",2,5,0
2259,0,"b",4,3,1
4843,0,"b",3,16,1
2228,1,"w",4,5,1
51,0,"b",4,6,1
2824,0,"w",4,8,1
3165,0,"b",4,2,1
1799,0,"b",4,5,0
4728,0,"w",4,2,1
3904,0,"b",4,10,1
140,0,"w",3,4,1
4217,0,"b",3,7,1
3887,0,"b",4,8,1
1629,0,"w",4,6,1
3130,0,"b",4,11,1
4790,0,"b",4,14,0
3212,0,"b",4,7,0
860,0,"b",4,2,1
2298,0,"b",4,8,1
112,0,"b",4,4,0
2585,0,"b",4,2,1
913,0,"w",4,11,1
2827,0,"w",4,5,1
3531,0,"w",4,26,0
3756,0,"w",4,22,1
2871,0,"w",4,10,1
4120,0,"w",4,10,1
2965,0,"b",4,10,1
1837,0,"w",4,5,1
3877,0,"b",4,18,1
1413,0,"b",3,4,1
102,0,"w",4,7,1
1583,1,"w",2,8,0
2620,0,"b",2,19,0
225,0,"b",4,5,1
1159,0,"w",3,13,1
1493,0,"b",4,7,1
2592,0,"b",4,7,0
3496,0,"w",4,7,0
2050,0,"b",4,5,1
1084,0,"w",4,4,1
3525,0,"w",4,8,0
3266,0,"w",3,8,1
2772,0,"b",4,4,0
4237,0,"b",4,5,1
85,0,"b",2,4,0
3200,0,"w",4,6,1
1794,0,"b",4,6,1
2836,0,"b",4,6,1
2204,1,"w",2,16,1
2915,0,"w",0,4,1
1459,0,"b",4,5,1
2779,0,"b",4,11,1
4708,0,"w",4,10,1
599,0,"b",4,9,1
4551,0,"b",4,5,1
4103,0,"b",4,8,1
692,0,"b",4,7,1
2632,0,"w",4,6,0
2222,1,"w",3,26,1
755,0,"b",4,4,1
3032,0,"w",3,16,1
3715,0,"b",4,6,1
2841,0,"w",4,4,0
2695,1,"w",4,6,1
981,0,"w",4,6,1
2721,0,"b",4,2,1
2384,1,"w",3,4,1
3826,0,"b",4,7,0
802,0,"w",4,7,1
55,0,"w",2,5,0
739,0,"w",4,10,1
3937,0,"w",3,4,1
1192,0,"w",4,9,1
726,0,"b",4,7,0
1185,0,"w",3,1,1
4378,0,"b",4,6,1
1317,0,"w",4,4,1
4422,0,"b",4,7,1
1441,0,"w",4,5,1
2874,0,"b",4,6,1
2180,0,"w",4,8,1
1165,1,"w",3,7,1
4801,0,"b",4,8,1
2460,0,"w",4,6,1
4596,0,"w",4,26,0
9,0,"b",4,3,1
706,0,"w",4,6,1
341,0,"w",3,4,1
2689,0,"b",2,16,1
2244,0,"b",3,6,1
3764,0,"b",4,5,1
525,0,"w",4,7,1
2058,0,"b",4,9,1
4469,0,"w",4,5,1
1643,0,"b",4,4,1
1966,0,"b",4,5,1
883,0,"b",4,7,0
737,0,"w",3,4,1
3458,0,"b",4,2,1
4202,0,"b",4,6,0
3540,0,"b",4,8,1
2078,0,"w",4,7,0
3719,0,"w",4,6,1
2375,0,"w",4,7,0
2816,0,"b",3,21,1
536,0,"w",4,4,1
3763,0,"w",3,3,1
2282,0,"w",4,7,0
3578,0,"b",4,2,1
440,0,"b",4,6,1
2740,0,"b",3,4,1
1134,0,"b",3,10,1
4463,0,"b",3,7,1
2392,0,"b",4,11,1
207,0,"w",4,5,1
1861,0,"w",3,5,1
1666,0,"b",4,8,0
916,0,"b",3,6,1
1071,0,"b",4,4,1
1532,0,"b",4,8,1
4457,0,"w",3,8,1
3120,0,"w",4,6,1
3773,1,"w",4,6,0
1078,0,"w",3,12,1
2327,1,"b",4,6,1
2000,0,"w",4,6,1
3691,0,"w",4,5,0
1268,0,"w",4,7,0
3654,0,"b",4,3,1
987,0,"b",4,7,1
3814,0,"w",4,18,1
2773,0,"b",3,4,1
2640,0,"b",4,6,1
1717,0,"b",3,13,1
572,0,"b",4,6,1
149,0,"b",4,7,1
4592,0,"b",4,8,1
1490,0,"w",4,4,1
3554,0,"w",4,2,1
418,0,"w",3,5,0
605,0,"b",3,6,1
1150,0,"b",2,8,0
547,0,"w",4,2,1
1444,0,"b",3,13,1
2586,0,"b",4,2,1
2681,0,"b",4,13,1
193,0,"w",4,8,1
2236,0,"b",4,26,0
4465,0,"b",4,6,1
4511,0,"w",3,20,1
2940,0,"w",4,5,1
1962,0,"w",4,7,1
1043,0,"w",2,16,1
4768,0,"w",2,6,0
4020,0,"b",2,5,0
4802,0,"b",4,7,0
1790,0,"w",4,4,1
199,0,"b",4,8,1
1201,0,"w",3,4,1
1811,0,"b",4,5,0
1814,0,"b",4,6,1
2217,0,"w",2,16,1
328,0,"w",4,5,0
4233,0,"w",4,6,1
3787,0,"w",4,11,1
3504,0,"b",4,10,1
2454,0,"b",4,8,1
4792,0,"w",2,5,0
4544,0,"w",4,4,1
1751,0,"w",3,11,1
2408,0,"w",4,6,1
906,0,"b",4,15,1
2873,0,"w",4,6,1
3125,0,"w",4,5,1
3252,0,"b",4,8,1
1990,0,"w",4,6,1
972,0,"b",4,8,1
835,0,"w",4,8,1
1489,0,"b",4,7,1
2359,0,"w",4,8,0
2499,0,"w",4,5,1
4335,1,"w",3,10,1
869,0,"w",3,1,1
1970,1,"b",4,6,1
3394,0,"b",3,5,1
1104,0,"w",4,7,1
2872,0,"b",4,11,1
4815,0,"w",4,8,1
4079,0,"b",4,7,1
893,0,"b",3,7,1
1745,0,"w",4,5,0
4585,0,"b",4,6,1
4538,0,"b",4,5,0
1677,0,"w",4,6,1
125,0,"b",2,4,0
583,1,"w",4,8,1
990,0,"w",4,15,1
4724,0,"b",4,7,1
436,0,"b",3,16,1
4690,0,"b",0,4,1
4776,0,"w",3,8,1
3229,0,"w",4,7,0
684,0,"b",3,5,1
242,0,"w",4,4,1
3031,0,"w",3,4,1
2118,0,"w",4,8,1
3045,0,"w",4,6,1
1041,0,"b",2,16,1
1232,0,"b",4,3,1
1689,0,"w",3,16,1
4636,0,"b",4,7,1
3343,0,"w",4,6,1
4012,0,"w",4,6,0
3755,0,"w",4,5,0
4536,0,"w",4,5,1
3060,0,"b",4,18,1
1857,0,"b",4,5,0
387,0,"w",4,8,0
3143,0,"w",4,6,1
2457,0,"w",4,2,1
3293,0,"w",4,6,1
2826,0,"b",3,21,1
1163,0,"b",3,13,1
1410,1,"b",3,4,1
4701,0,"b",2,6,1
2101,0,"b",4,11,1
3902,0,"w",4,18,1
1868,0,"w",4,4,0
3809,0,"w",4,7,0
3794,0,"w",3,7,0
2748,0,"w",3,2,1
1044,0,"b",3,1,1
1521,0,"w",4,2,1
4083,0,"w",4,7,1
1690,0,"b",4,7,0
