"...1","call","race","education","yearsexp","computerskills"
2010,1,"b",4,13,1
564,0,"b",4,8,1
2626,0,"w",4,9,1
1943,0,"w",4,13,1
4430,0,"b",1,4,1
1808,0,"b",2,6,0
1613,0,"w",3,6,1
3538,0,"w",4,8,1
3487,0,"b",4,2,1
3924,0,"w",4,5,0
1846,1,"w",4,7,1
350,0,"b",3,3,1
2230,0,"b",3,13,1
3712,0,"b",4,7,0
35,0,"w",2,4,0
4811,0,"w",4,2,1
3511,0,"w",4,26,0
1473,0,"w",4,7,1
338,0,"b",2,4,1
2256,1,"b",4,2,1
3459,0,"b",4,18,1
282,0,"w",4,7,0
1538,0,"w",4,7,0
3377,0,"w",4,1,1
408,0,"b",4,6,1
2865,0,"w",4,10,1
4233,0,"w",4,6,1
1688,0,"b",3,4,1
1697,1,"w",3,13,1
1535,0,"b",4,8,1
2140,0,"b",4,2,1
2560,0,"b",3,15,1
2928,0,"w",4,12,1
2374,0,"w",4,5,1
3803,0,"b",3,10,1
370,0,"b",4,10,1
1870,0,"b",4,4,1
3264,0,"b",4,8,1
2666,0,"w",3,2,1
4242,1,"b",4,2,1
3922,0,"b",2,6,1
3114,0,"b",4,7,0
496,0,"w",2,4,0
438,0,"w",4,2,1
1667,0,"b",4,8,1
1291,0,"b",4,5,1
4035,0,"w",4,5,0
4736,1,"b",4,6,1
4550,0,"b",4,7,1
613,0,"w",3,7,1
101,0,"b",4,7,1
3927,0,"w",4,6,1
4663,0,"w",4,5,1
4517,0,"w",2,3,1
4172,0,"b",4,26,0
4547,0,"w",3,4,1
3337,0,"w",4,4,1
4776,0,"w",3,8,1
2632,0,"w",4,6,0
1654,0,"b",4,4,1
639,0,"w",4,4,1
1022,0,"b",4,26,0
4091,0,"b",4,8,1
2647,0,"b",4,8,1
1988,0,"w",4,20,0
447,0,"b",4,6,1
316,0,"b",4,5,0
2525,0,"b",4,8,1
443,1,"w",4,6,1
2837,0,"w",4,8,1
615,0,"b",4,7,1
4866,0,"b",3,1,1
1447,1,"w",4,20,0
845,0,"b",4,6,1
1021,0,"w",4,8,1
940,0,"b",4,4,1
303,0,"b",4,5,1
3332,0,"b",4,4,1
1835,0,"b",4,4,0
1346,0,"w",3,5,1
3771,0,"w",4,11,1
171,0,"b",2,6,1
4370,1,"w",4,7,0
420,0,"b",3,7,1
4284,0,"b",3,2,1
2446,0,"b",4,8,1
1803,0,"w",4,5,0
68,0,"w",3,4,1
1320,0,"b",3,4,1
1891,1,"b",4,7,1
1442,0,"b",4,7,0
2384,1,"w",3,4,1
2884,1,"w",4,4,0
3213,0,"b",4,8,1
2893,0,"w",4,7,1
1728,0,"b",3,6,1
4253,0,"w",4,5,0
1091,0,"w",3,3,1
1069,0,"b",3,6,1
241,0,"b",4,4,1
3907,0,"w",4,6,1
3329,0,"b",4,6,0
1475,0,"w",4,7,1
1030,0,"w",4,18,1
