"...1","call","race","education","yearsexp","computerskills"
629,0,"b",4,7,1
3572,0,"w",4,7,1
178,0,"w",4,26,0
3439,1,"w",4,18,1
2484,0,"w",2,19,0
4267,0,"w",4,5,1
595,0,"b",4,14,1
1514,0,"w",4,14,1
3363,0,"w",4,9,1
2598,0,"w",4,2,1
3155,0,"b",4,7,1
3563,0,"b",4,8,1
3561,0,"w",4,26,0
2889,0,"w",4,1,1
4801,0,"b",4,8,1
2720,0,"w",4,20,0
4292,0,"w",3,3,1
4106,0,"w",4,18,1
2024,0,"b",3,10,1
3142,0,"w",4,6,1
911,1,"w",4,12,1
4828,0,"b",4,8,1
833,0,"w",4,6,1
1981,0,"b",4,9,1
740,0,"b",4,10,1
995,0,"b",2,2,1
4406,0,"b",4,6,1
3241,0,"w",4,8,1
208,0,"b",4,11,1
2097,1,"w",3,5,0
2313,0,"b",3,13,1
3535,0,"w",4,18,1
3107,0,"w",4,8,1
653,0,"w",4,6,1
3119,0,"b",4,8,0
2712,0,"w",4,6,1
839,0,"b",4,6,1
1844,0,"w",4,6,0
1884,0,"b",4,15,1
2641,0,"b",4,6,1
661,0,"w",4,6,1
2523,0,"b",4,6,1
1699,0,"b",3,13,1
1218,0,"b",3,6,1
4176,0,"w",2,6,1
2381,1,"w",3,5,0
4626,0,"b",4,8,1
1194,0,"w",3,14,1
4054,0,"b",4,4,1
2723,0,"w",4,10,1
3878,0,"w",4,8,1
4136,0,"b",4,8,1
4005,0,"b",4,8,1
737,0,"w",3,4,1
1709,0,"w",2,16,1
3565,0,"b",4,14,1
1028,0,"w",4,26,0
1412,0,"w",3,4,1
819,0,"w",3,21,1
1242,0,"w",4,12,1
4421,0,"b",4,5,1
1587,0,"w",3,5,1
2868,0,"b",4,7,1
4096,0,"b",4,7,0
650,0,"w",4,11,1
511,0,"w",4,4,1
3305,0,"b",4,4,1
1189,0,"b",4,6,1
77,0,"w",4,12,1
4375,0,"w",3,16,1
1682,0,"b",4,8,1
2912,0,"b",3,4,1
2683,0,"b",3,16,1
3986,0,"b",4,5,1
4504,0,"w",4,4,1
3567,0,"w",4,2,1
4095,0,"w",4,2,1
2854,0,"w",4,5,1
2801,0,"b",4,5,1
1094,0,"w",4,11,1
1937,0,"w",3,7,1
4603,0,"w",4,14,1
3309,0,"b",4,10,1
2026,0,"w",3,16,1
321,0,"b",3,3,1
3462,0,"w",4,10,1
2950,1,"w",4,2,1
109,0,"b",4,6,0
422,0,"b",4,6,1
1476,0,"b",4,7,1
4153,0,"w",3,13,1
1005,0,"w",4,8,1
3706,0,"w",4,9,1
3414,0,"w",2,6,1
808,0,"b",4,10,1
1526,0,"b",4,2,1
1311,1,"b",4,6,0
3051,0,"b",4,7,0
3636,0,"b",2,3,0
1454,0,"w",4,4,1
3816,0,"b",4,10,1
3688,0,"b",3,5,1
779,0,"b",4,6,1
2540,1,"w",3,2,1
4104,0,"b",4,2,1
4510,0,"b",3,5,1
1895,0,"b",4,8,1
2308,0,"w",3,13,1
2167,0,"b",4,2,1
2964,0,"b",4,2,1
2494,0,"b",4,4,1
4002,0,"b",3,6,0
2394,0,"b",3,13,1
2393,1,"w",4,5,1
2086,0,"w",4,11,1
1695,1,"w",3,4,1
4699,0,"b",3,5,1
401,0,"b",4,7,0
1616,0,"b",3,7,1
115,0,"w",3,4,1
502,0,"w",4,6,1
3943,0,"w",2,4,1
2719,0,"w",4,7,0
1708,0,"b",3,1,1
3346,0,"b",4,6,1
1343,0,"w",2,3,1
2825,0,"w",3,8,1
3883,0,"b",4,8,1
1734,0,"w",3,6,1
1962,0,"w",4,7,1
1611,0,"b",2,9,1
3493,0,"b",2,15,0
2108,0,"b",3,16,1
4321,0,"b",3,4,1
2736,0,"b",3,2,0
128,1,"w",3,5,0
4459,0,"w",4,5,0
2169,0,"b",4,7,0
3500,0,"w",4,7,0
452,0,"b",4,5,1
2361,0,"b",4,6,1
4480,0,"b",3,2,0
4453,0,"b",3,7,1
3789,0,"w",3,3,1
1712,1,"w",2,19,0
2256,1,"b",4,2,1
822,0,"w",2,3,1
3052,0,"w",4,14,1
3355,0,"b",4,6,1
2628,1,"b",3,16,1
2604,0,"b",3,13,1
2364,0,"w",4,2,1
2601,0,"w",4,9,1
4693,0,"b",4,21,1
2460,0,"w",4,6,1
2826,0,"b",3,21,1
1996,0,"b",4,6,1
2983,0,"b",4,4,1
61,0,"b",4,6,1
3996,0,"w",2,5,0
4264,0,"b",4,6,1
3077,0,"b",4,14,1
2262,0,"w",4,6,1
4243,0,"b",4,6,0
496,0,"w",2,4,0
75,0,"w",3,3,1
230,0,"w",4,6,1
4330,0,"w",4,5,1
2963,0,"b",4,18,1
2811,0,"b",4,11,1
2139,0,"w",4,3,1
934,0,"b",3,10,1
1732,0,"b",3,12,1
3178,0,"b",4,6,1
795,0,"b",4,5,1
3463,0,"b",4,6,1
4739,0,"b",3,6,1
2239,0,"b",3,6,1
3831,0,"b",4,6,1
4270,0,"b",4,6,1
3055,0,"w",4,8,1
4558,0,"b",3,4,1
4226,0,"b",4,5,1
2094,1,"b",3,16,1
4717,0,"b",4,11,1
4433,0,"w",3,13,1
4723,0,"b",4,3,0
4326,0,"b",4,9,1
2111,1,"w",4,10,1
440,0,"b",4,6,1
4817,0,"w",4,7,0
323,0,"b",3,6,1
2107,1,"w",3,4,1
73,0,"b",3,6,1
4332,0,"b",3,21,1
4009,0,"b",4,6,0
4269,0,"w",4,6,1
12,0,"w",4,8,1
1851,0,"b",3,3,1
4377,0,"b",4,2,1
3007,0,"b",4,26,0
1362,0,"b",4,6,1
1059,0,"w",4,13,1
751,0,"b",4,4,1
4008,1,"b",4,2,0
473,1,"w",4,21,1
1747,0,"w",0,5,1
27,0,"b",1,4,1
3916,0,"b",4,12,1
1095,0,"w",4,9,1
4122,0,"b",4,6,1
4400,0,"b",3,13,1
4660,0,"b",4,3,1
3992,0,"b",4,4,0
2926,0,"b",3,21,1
486,0,"b",4,5,1
2115,0,"w",4,6,1
915,0,"w",4,6,1
2264,0,"b",4,14,1
3664,0,"w",4,13,1
3026,0,"b",4,14,1
1308,0,"b",3,4,1
1273,0,"w",4,5,1
1970,1,"b",4,6,1
4415,0,"w",1,4,1
2290,0,"b",4,2,1
3342,1,"b",4,5,0
2348,0,"b",4,14,1
682,0,"b",4,7,1
937,0,"b",4,5,1
1805,0,"b",4,44,1
3320,0,"b",4,8,1
174,0,"w",4,8,1
2651,0,"w",4,2,1
383,1,"w",4,5,1
943,0,"w",4,6,0
4232,0,"b",0,5,1
4251,0,"b",4,6,1
2214,0,"w",3,26,1
4526,0,"b",4,6,1
2232,0,"w",3,7,1
3383,0,"w",4,5,1
2251,0,"b",4,5,1
2942,0,"w",3,3,0
1674,0,"b",4,7,0
3675,0,"w",4,4,1
279,0,"b",4,8,1
24,0,"w",4,7,1
4034,0,"b",3,5,1
2166,0,"b",4,6,1
2684,0,"w",4,7,0
2885,0,"b",4,3,1
2809,0,"b",3,13,1
2798,0,"w",4,5,0
2038,0,"b",3,17,1
471,0,"w",4,11,1
3129,0,"b",4,14,1
3965,0,"w",4,7,0
29,0,"b",3,7,1
2946,0,"b",4,6,1
4824,0,"b",3,7,1
1656,0,"w",4,6,1
