"...1","call","race","education","yearsexp","computerskills"
2886,0,"w",3,7,1
1445,1,"w",3,4,1
4323,0,"w",3,12,1
4425,0,"w",4,4,1
759,1,"w",2,6,1
232,0,"b",4,21,1
3075,0,"w",3,4,1
3811,1,"w",4,8,1
1665,0,"b",4,2,1
3780,0,"w",3,2,1
4376,0,"b",3,26,1
1966,0,"b",4,5,1
1914,0,"w",4,8,1
2,0,"w",3,6,1
3596,0,"b",4,7,0
4557,0,"b",4,15,1
4082,0,"w",4,4,1
3116,0,"w",4,6,1
4197,0,"b",3,8,1
2518,0,"w",4,8,1
2138,0,"w",4,4,1
4484,0,"w",4,5,1
292,0,"w",4,4,1
146,0,"w",2,4,0
3364,0,"b",4,3,1
4254,0,"w",4,6,1
1070,0,"b",4,6,1
2297,0,"b",4,8,0
4511,0,"w",3,20,1
2871,0,"w",4,10,1
4479,0,"w",4,9,1
3145,0,"b",4,8,1
702,0,"w",4,6,1
3882,0,"w",4,18,1
462,0,"w",4,4,1
4728,0,"w",4,2,1
3131,0,"w",4,7,0
166,1,"w",4,10,1
969,0,"w",4,3,1
727,0,"w",4,9,1
3584,0,"w",4,2,1
2780,0,"b",4,11,1
1481,0,"w",4,7,1
1441,0,"w",4,5,1
1980,0,"b",3,3,1
1471,0,"b",4,14,1
426,0,"w",4,14,1
1607,0,"b",3,4,1
1156,0,"w",4,7,0
4694,0,"w",4,7,1
2548,0,"b",3,2,0
3165,0,"b",4,2,1
4071,1,"w",4,6,0
3702,1,"w",4,8,1
335,0,"b",3,4,1
1676,0,"w",4,2,1
37,0,"b",4,4,1
1092,0,"b",4,5,1
3303,0,"w",3,7,1
847,0,"b",4,2,1
3166,0,"w",4,2,1
4759,0,"b",4,7,1
4101,0,"b",4,7,0
2197,0,"w",3,1,1
4264,0,"b",4,6,1
3666,0,"b",4,11,1
3347,0,"b",4,6,1
4246,1,"w",4,4,1
4677,0,"w",4,13,1
1115,0,"w",4,6,1
4757,0,"w",3,3,1
3348,0,"b",4,5,0
197,0,"b",4,26,0
3582,0,"b",4,2,1
4292,0,"w",3,3,1
1126,0,"b",3,6,1
4270,0,"b",4,6,1
363,0,"w",4,8,1
882,0,"w",4,4,1
2182,0,"w",4,8,1
865,0,"w",4,9,1
3958,0,"w",3,9,1
4326,0,"b",4,9,1
1745,0,"w",4,5,0
555,0,"w",4,6,1
656,0,"w",4,11,1
2160,0,"w",4,2,1
319,0,"b",4,6,1
4079,0,"b",4,7,1
2821,0,"b",4,5,0
4842,0,"b",4,8,1
2210,0,"b",3,2,1
1643,0,"b",4,4,1
48,0,"b",4,5,0
165,0,"w",4,7,1
1725,0,"w",4,4,1
1897,0,"w",4,10,1
1661,0,"w",4,8,1
2060,0,"w",3,6,1
1317,0,"w",4,4,1
4238,0,"w",4,5,1
2964,0,"b",4,2,1
4493,0,"b",4,5,1
622,0,"w",4,5,1
4448,0,"w",4,10,1
3345,0,"b",4,5,0
4085,1,"b",3,8,0
3206,0,"w",4,7,0
2120,0,"b",3,9,1
253,0,"w",4,11,1
3992,0,"b",4,4,0
1892,0,"b",4,6,1
1864,0,"b",4,5,0
2027,1,"w",4,16,1
90,0,"w",4,4,1
3180,0,"w",4,26,0
673,0,"w",3,8,1
3272,0,"w",4,5,1
1041,0,"b",2,16,1
3452,0,"b",4,26,0
3352,0,"w",4,6,1
3304,0,"w",4,5,0
2338,0,"w",4,6,1
1703,0,"b",4,11,1
2812,0,"w",3,12,1
3475,0,"w",4,16,0
3402,0,"b",3,3,1
370,0,"b",4,10,1
4378,0,"b",4,6,1
1885,0,"w",4,10,1
2587,0,"w",4,10,1
2613,1,"w",3,13,1
2806,0,"b",1,4,1
2400,0,"b",3,16,1
1269,0,"w",4,8,1
475,1,"b",3,20,1
3419,0,"w",2,6,1
1345,0,"b",4,7,1
196,0,"w",4,2,1
2420,0,"b",4,4,1
2190,0,"w",4,8,1
3805,0,"w",3,11,1
143,0,"b",3,5,1
876,0,"b",3,5,0
4596,0,"w",4,26,0
3809,0,"w",4,7,0
298,0,"w",4,7,1
1315,0,"b",2,5,1
3229,0,"w",4,7,0
1958,0,"w",3,9,1
2875,0,"w",2,4,1
57,0,"w",4,21,1
3141,0,"b",4,7,0
1997,0,"b",4,5,1
1991,0,"b",4,6,1
2522,0,"w",4,8,0
4847,1,"w",4,2,1
3060,0,"b",4,18,1
3135,0,"b",4,8,1
601,1,"w",4,13,0
2829,0,"b",0,4,1
3480,0,"b",4,13,0
2520,1,"w",4,8,1
3866,0,"b",4,8,0
3404,0,"b",4,9,1
2824,0,"w",4,8,1
4189,0,"w",4,5,1
4221,0,"b",4,21,1
1910,0,"b",4,7,0
3693,1,"w",4,8,1
3678,0,"b",4,4,1
4212,0,"b",3,11,1
2377,0,"w",4,14,1
1519,0,"b",4,2,1
3065,0,"b",4,9,1
1736,0,"b",3,6,1
3883,0,"b",4,8,1
1456,0,"b",4,4,1
606,0,"w",3,6,1
