"...1","call","race","education","yearsexp","computerskills"
4442,0,"w",4,8,1
1400,0,"w",4,5,1
640,0,"w",4,4,1
583,1,"w",4,8,1
992,0,"b",4,5,1
977,1,"w",4,5,1
2842,0,"b",4,4,1
2621,1,"w",4,9,1
4474,0,"b",4,2,1
1878,0,"b",3,6,1
1862,0,"b",3,4,1
1763,0,"w",4,5,1
613,0,"w",3,7,1
4143,1,"w",4,2,1
2712,0,"w",4,6,1
4393,0,"w",4,18,1
48,0,"b",4,5,0
4674,0,"w",3,9,1
3090,0,"w",4,9,1
4519,0,"b",3,16,1
2056,0,"b",3,3,1
4679,1,"b",4,19,1
2385,0,"b",3,13,1
3958,0,"w",3,9,1
312,0,"w",4,5,1
1385,0,"b",4,2,1
1993,0,"b",4,8,1
4001,0,"w",4,6,1
3767,0,"b",3,6,1
2809,0,"b",3,13,1
3817,0,"b",4,8,1
2245,0,"b",4,4,1
3743,0,"b",3,5,1
62,0,"w",3,5,1
3331,0,"w",4,4,1
4729,1,"b",4,5,1
786,0,"b",4,6,1
2522,0,"w",4,8,0
3465,0,"b",4,6,1
2760,0,"w",4,20,0
1308,0,"b",3,4,1
3928,0,"w",4,6,1
2542,1,"b",3,26,1
3960,0,"b",4,7,1
727,0,"w",4,9,1
3243,0,"w",4,6,1
374,0,"w",4,8,1
3306,0,"b",4,6,0
1877,0,"b",3,5,1
1752,0,"b",4,9,1
1883,0,"b",4,4,1
2788,0,"w",1,4,1
4450,0,"w",4,5,0
2799,0,"b",0,5,1
3239,0,"b",4,7,0
2637,0,"b",4,14,1
113,0,"w",2,23,1
3052,0,"w",4,14,1
2316,0,"b",2,19,0
197,0,"b",4,26,0
1871,0,"w",4,11,1
2235,0,"b",4,10,1
3575,0,"w",4,8,1
1354,0,"b",3,4,1
1433,0,"b",4,5,1
3911,0,"w",4,7,0
125,0,"b",2,4,0
3086,0,"b",3,13,1
542,0,"b",3,6,1
1627,0,"b",4,9,1
492,0,"b",4,10,1
2163,0,"b",4,26,0
1602,0,"w",4,5,1
2041,0,"w",4,11,1
2448,0,"b",4,7,0
785,0,"w",2,4,1
126,0,"b",4,9,1
2097,1,"w",3,5,0
2584,0,"b",4,8,1
2261,0,"b",4,6,1
3637,1,"b",4,9,1
1477,0,"w",2,4,1
3801,0,"w",4,11,1
860,0,"b",4,2,1
3719,0,"w",4,6,1
4088,0,"w",4,26,0
99,0,"b",4,3,1
4691,0,"b",3,4,1
484,0,"w",4,4,1
2596,0,"w",4,7,0
4325,0,"b",3,6,1
1660,0,"w",4,8,1
1867,0,"b",0,4,1
2186,0,"b",4,8,1
3913,0,"b",4,7,1
3999,0,"w",4,11,1
3205,0,"w",4,8,1
3546,0,"w",4,18,1
2044,0,"b",4,10,1
3936,0,"b",4,5,0
3740,0,"b",2,2,1
529,0,"b",3,1,1
3414,0,"w",2,6,1
3530,0,"b",4,8,1
1913,0,"w",4,8,1
636,0,"w",4,7,1
54,0,"b",4,19,1
4757,0,"w",3,3,1
2822,0,"w",4,10,1
2937,0,"w",4,15,1
3922,0,"b",2,6,1
1842,0,"b",3,16,1
2239,0,"b",3,6,1
369,0,"b",4,6,1
4149,0,"b",4,10,1
3109,0,"w",4,2,1
2276,0,"b",4,6,1
386,0,"b",4,20,0
1179,0,"w",4,9,1
957,0,"w",4,11,1
1968,0,"w",3,5,1
2274,0,"w",4,2,1
155,0,"b",4,5,1
1130,0,"w",4,15,1
4346,0,"b",4,7,0
2176,0,"w",4,6,1
509,0,"b",4,7,1
3959,0,"b",2,5,1
2859,0,"b",2,5,0
2032,0,"b",3,21,1
1648,0,"w",3,6,1
1045,0,"w",3,4,1
4113,0,"b",4,8,1
4520,0,"b",3,6,1
3262,0,"b",4,14,1
4276,0,"w",4,4,1
2977,0,"b",4,18,1
235,0,"b",3,4,1
4186,0,"w",3,4,1
4468,0,"b",4,7,1
818,0,"b",4,16,1
4070,0,"b",3,5,1
384,1,"b",4,13,1
1292,0,"w",3,4,1
4041,0,"b",3,4,1
3305,0,"b",4,4,1
757,1,"w",4,5,1
617,0,"w",3,12,1
1935,1,"b",4,7,1
3752,0,"b",4,6,1
254,0,"b",4,13,1
1455,0,"w",3,4,1
1395,0,"b",4,6,1
4120,0,"w",4,10,1
968,0,"b",4,6,1
4034,0,"b",3,5,1
722,0,"w",4,8,1
3075,0,"w",3,4,1
4125,0,"w",4,2,1
1701,0,"w",3,16,1
1285,0,"w",4,7,0
2733,1,"w",2,16,1
1545,0,"w",3,13,1
3964,0,"b",4,7,0
545,0,"b",4,8,1
2430,0,"b",4,4,1
2676,0,"b",4,9,1
4369,0,"w",4,2,1
4005,0,"b",4,8,1
3819,0,"b",4,2,1
4110,0,"b",4,7,0
4724,0,"b",4,7,1
3721,0,"b",4,2,1
4142,0,"w",4,11,1
3915,0,"w",4,4,1
4343,0,"w",4,6,1
3461,0,"w",4,8,1
3492,1,"w",4,26,0
340,0,"w",2,4,0
1550,0,"w",4,14,1
1407,1,"b",4,5,1
3799,1,"w",3,21,1
4057,0,"b",3,3,1
4327,0,"b",4,19,1
3037,0,"b",4,9,1
1090,0,"w",3,5,1
1430,0,"b",4,9,1
3332,0,"b",4,4,1
98,0,"w",4,11,1
4389,0,"w",4,8,1
2103,0,"b",2,16,1
980,0,"b",4,5,1
2210,0,"b",3,2,1
4288,0,"w",4,3,1
3349,1,"w",4,6,1
2955,0,"b",4,8,1
3284,0,"b",4,12,1
584,0,"w",4,7,0
1981,0,"b",4,9,1
4800,0,"w",4,7,0
3490,0,"b",4,23,1
4114,0,"b",4,26,0
4668,0,"b",4,6,0
1336,0,"w",3,12,1
2942,0,"w",3,3,0
1025,0,"b",4,2,1
2311,0,"b",4,14,1
4555,0,"w",4,5,1
1129,0,"b",4,5,1
2389,0,"w",4,9,1
4099,0,"w",4,8,1
704,0,"w",2,8,0
2221,0,"b",4,14,1
4328,0,"b",2,1,0
3714,0,"b",3,16,1
3728,0,"w",4,5,1
1982,0,"w",4,5,1
4734,0,"b",4,12,1
2073,0,"b",4,6,1
1975,0,"w",4,14,1
3257,1,"w",4,18,1
904,0,"b",4,12,1
4480,0,"b",3,2,0
1524,1,"w",4,6,1
1517,0,"b",4,7,0
1558,0,"w",3,2,0
1324,0,"b",4,10,1
1340,0,"w",3,5,1
479,1,"b",2,4,1
4504,0,"w",4,4,1
843,0,"b",4,7,0
1644,0,"w",4,5,1
2954,0,"w",4,8,1
2853,0,"w",4,2,1
2622,1,"b",4,8,1
4229,0,"w",4,4,1
4612,1,"w",4,9,1
4017,0,"w",4,14,1
3765,0,"w",3,3,0
256,0,"w",4,4,1
556,0,"b",4,7,0
4778,0,"b",3,8,1
375,0,"b",4,2,1
2139,0,"w",4,3,1
650,0,"w",4,11,1
4487,0,"b",4,2,1
2876,0,"b",2,6,1
3694,1,"b",3,18,1
3053,0,"w",4,18,1
2772,0,"b",4,4,0
4311,0,"w",4,3,1
3102,0,"b",4,6,1
1124,0,"w",3,5,1
2848,0,"b",4,2,1
661,0,"w",4,6,1
3061,0,"w",4,8,1
4310,0,"b",4,3,1
497,0,"b",4,2,1
1247,0,"b",4,9,1
3810,0,"w",4,8,1
