"...1","call","race","education","yearsexp","computerskills"
3361,0,"b",4,5,1
3863,0,"w",4,10,1
1101,0,"w",4,6,1
3371,1,"w",2,4,0
472,0,"b",3,11,1
3273,0,"w",4,4,1
2393,1,"w",4,5,1
444,0,"b",2,8,0
2325,1,"w",2,8,0
3090,0,"w",4,9,1
1950,0,"b",4,6,1
1622,0,"b",4,5,1
4224,0,"w",4,4,1
1480,0,"w",4,5,1
3682,0,"b",4,12,1
1307,0,"w",3,2,1
4526,0,"b",4,6,1
1988,0,"w",4,20,0
3487,0,"b",4,2,1
1276,0,"b",4,14,1
4182,0,"b",4,12,1
278,0,"w",0,4,1
244,0,"w",4,7,0
212,0,"b",4,5,1
1394,0,"b",4,8,1
4284,0,"b",3,2,1
4588,0,"w",4,2,1
916,0,"b",3,6,1
4740,1,"w",4,6,1
4821,0,"b",4,2,1
4748,0,"w",3,5,1
3183,0,"w",4,11,1
2102,0,"w",3,4,1
707,0,"w",4,2,1
1143,0,"b",4,8,1
1565,0,"b",3,7,1
78,0,"b",3,11,1
878,0,"b",3,4,1
4624,0,"b",4,7,0
2887,0,"b",4,3,1
2194,1,"w",4,8,1
4644,0,"w",2,6,1
2112,0,"b",4,14,1
147,0,"w",2,7,1
4385,0,"w",4,7,0
2167,0,"b",4,2,1
4327,0,"b",4,19,1
3706,0,"w",4,9,1
4431,0,"w",4,3,1
4775,0,"b",4,8,1
3697,1,"b",4,9,1
644,0,"b",4,7,1
3044,0,"w",4,11,1
2190,0,"w",4,8,1
926,1,"b",4,7,1
1133,0,"w",3,11,1
1403,0,"w",4,8,1
277,0,"w",4,8,1
4441,0,"b",4,8,1
3579,0,"b",4,6,1
2594,0,"b",4,7,0
3140,0,"b",4,7,0
3648,0,"w",4,5,1
3844,0,"b",4,6,1
235,0,"b",3,4,1
4408,0,"b",4,4,1
1026,0,"w",4,7,0
787,0,"w",4,8,1
3372,0,"b",4,5,1
1126,0,"b",3,6,1
1729,0,"b",0,4,1
1540,0,"w",4,8,1
3599,1,"b",4,8,0
371,0,"b",4,2,1
2253,0,"w",4,11,1
3924,0,"w",4,5,0
891,0,"b",2,9,1
1793,0,"w",4,5,1
1923,0,"w",3,4,1
