"...1","call","race","education","yearsexp","computerskills"
2100,1,"b",4,5,1
1944,0,"b",3,22,1
1064,0,"w",3,8,1
1746,0,"b",4,6,0
972,0,"b",4,8,1
3686,0,"b",4,6,1
2537,0,"w",3,4,1
3524,0,"b",4,8,0
747,0,"w",4,4,1
1812,0,"w",4,6,1
3703,0,"b",4,6,0
4478,0,"b",2,18,0
1572,0,"w",4,9,1
486,0,"b",4,5,1
2606,0,"b",3,4,1
2948,0,"w",4,8,1
2169,0,"b",4,7,0
2760,0,"w",4,20,0
4437,0,"b",4,7,1
1124,0,"w",3,5,1
3915,0,"w",4,4,1
3625,0,"w",4,2,1
4208,0,"b",4,6,1
3612,0,"b",4,6,1
1877,0,"b",3,5,1
2159,0,"w",4,26,0
772,0,"w",3,8,1
360,0,"b",4,2,1
4010,0,"w",4,5,1
1660,0,"w",4,8,1
3221,0,"b",4,8,1
3377,0,"w",4,1,1
4506,0,"b",4,8,1
2211,1,"b",2,19,0
4562,1,"b",4,4,1
4669,0,"b",4,7,1
1820,0,"w",4,7,1
1401,0,"b",4,26,0
2232,0,"w",3,7,1
3999,0,"w",4,11,1
2935,0,"b",4,12,1
1770,0,"w",4,4,1
4458,0,"b",4,8,1
1681,0,"b",4,8,0
118,0,"b",3,5,1
3239,0,"b",4,7,0
4289,0,"b",4,5,1
1300,0,"b",4,14,1
3544,0,"w",4,6,1
2037,0,"w",4,11,1
1902,0,"w",4,7,0
3395,0,"b",4,2,1
1844,0,"w",4,6,0
3206,0,"w",4,7,0
3659,0,"w",4,2,1
4150,0,"w",4,8,1
4411,0,"b",4,4,1
4221,0,"b",4,21,1
1484,0,"b",4,8,1
4073,1,"b",3,8,0
1940,0,"b",4,6,1
2064,0,"b",4,7,0
2985,0,"b",4,5,1
1949,0,"w",3,8,1
4577,0,"b",4,6,1
1691,0,"w",3,26,1
4867,0,"b",4,6,1
1611,0,"b",2,9,1
4454,0,"b",4,5,0
3806,0,"b",4,9,1
1164,1,"w",4,9,1
4668,0,"b",4,6,0
2562,0,"w",4,6,1
2053,0,"w",4,4,1
4340,0,"b",4,7,0
2656,0,"w",4,7,0
3590,0,"b",4,8,1
2352,0,"b",4,8,1
737,0,"w",3,4,1
1994,0,"w",4,8,1
1114,0,"b",4,6,1
1851,0,"b",3,3,1
2819,0,"b",1,5,1
642,0,"w",4,6,0
1360,0,"b",4,11,1
696,0,"w",4,7,0
2737,0,"w",3,4,1
1535,0,"b",4,8,1
1324,0,"b",4,10,1
2368,0,"w",4,7,0
2744,0,"b",4,9,1
2290,0,"b",4,2,1
1413,0,"b",3,4,1
1514,0,"w",4,14,1
3884,0,"b",4,6,1
1617,0,"b",4,13,1
743,0,"b",4,4,1
2769,0,"w",0,4,1
2017,0,"w",4,4,1
2548,0,"b",3,2,0
2639,0,"w",4,6,1
2780,0,"b",4,11,1
195,0,"w",4,26,0
2408,0,"w",4,6,1
1703,0,"b",4,11,1
3111,0,"b",4,8,1
2458,0,"w",4,26,0
2891,0,"b",3,3,0
2936,0,"b",4,11,1
3934,0,"b",4,5,0
84,0,"b",4,3,1
3009,1,"b",4,8,1
811,0,"w",3,6,1
4346,0,"b",4,7,0
4372,0,"b",4,6,1
4327,0,"b",4,19,1
78,0,"b",3,11,1
3739,0,"w",4,10,1
