"...1","call","race","education","yearsexp","computerskills"
1262,0,"w",4,8,1
390,0,"b",4,13,1
2988,0,"w",4,11,1
4788,0,"b",4,5,1
1635,0,"w",3,4,1
2828,0,"b",3,9,1
4216,0,"w",4,5,1
3836,0,"w",4,14,1
3887,0,"b",4,8,1
1298,0,"w",4,9,1
793,0,"b",4,15,1
332,0,"b",2,6,1
4597,0,"b",4,18,1
2115,0,"w",4,6,1
217,0,"b",4,3,1
3478,0,"w",4,18,1
3246,0,"w",4,8,1
2662,0,"w",3,4,1
2895,0,"b",3,6,0
2647,0,"b",4,8,1
4744,0,"b",4,3,1
3756,0,"w",4,22,1
3818,0,"b",4,7,0
4347,0,"b",4,8,1
4732,0,"w",4,15,1
2555,0,"w",4,19,1
636,0,"w",4,7,1
1350,0,"w",4,9,1
2879,0,"w",4,7,1
4244,1,"w",3,6,1
773,0,"w",3,16,1
2548,0,"b",3,2,0
1808,0,"b",2,6,0
672,0,"b",4,19,1
2359,0,"w",4,8,0
666,0,"b",4,3,1
1541,0,"w",4,6,1
2810,0,"w",4,12,1
543,0,"w",4,6,1
8,0,"b",3,21,1
813,0,"w",4,6,1
4799,0,"w",4,2,1
2399,0,"w",3,4,1
2126,0,"w",4,11,1
2129,0,"b",4,5,1
4675,0,"w",3,8,1
2156,0,"w",4,14,1
1906,0,"w",4,6,1
1757,0,"b",4,5,0
3981,0,"w",0,5,1
3937,0,"w",3,4,1
2856,0,"w",4,4,0
2558,0,"b",4,7,1
2299,0,"b",4,2,1
228,0,"w",4,5,1
462,0,"w",4,4,1
2744,0,"b",4,9,1
2756,0,"b",3,4,1
1604,0,"b",4,5,1
1236,0,"w",4,7,1
1794,0,"b",4,6,1
1809,0,"w",4,6,1
3530,0,"b",4,8,1
2974,0,"b",4,6,1
913,0,"w",4,11,1
1810,0,"w",4,2,1
2395,0,"b",4,8,1
2933,0,"b",2,2,0
3061,0,"w",4,8,1
3600,1,"w",4,8,1
3295,0,"b",3,8,1
164,0,"w",4,2,1
455,0,"b",3,7,1
3916,0,"b",4,12,1
4362,0,"w",4,14,1
808,0,"b",4,10,1
795,0,"b",4,5,1
4848,1,"w",4,7,0
3489,0,"b",4,8,1
1581,1,"w",4,10,1
4610,0,"w",4,8,1
772,0,"w",3,8,1
3261,1,"w",4,10,1
833,0,"w",4,6,1
993,0,"w",3,4,1
1511,0,"b",4,6,1
4186,0,"w",3,4,1
4870,0,"w",4,7,0
799,0,"b",4,5,1
4695,0,"w",4,6,0
1848,0,"b",4,6,1
4477,0,"w",3,1,1
2586,0,"b",4,2,1
1896,0,"w",4,13,1
2709,0,"b",2,8,0
4546,0,"b",4,7,1
