"...1","call","race","education","yearsexp","computerskills"
3672,0,"w",4,5,1
4649,0,"b",1,4,1
4446,0,"b",3,12,1
2432,0,"w",4,2,1
2733,1,"w",2,16,1
4378,0,"b",4,6,1
497,0,"b",4,2,1
3603,0,"w",4,6,1
3331,0,"w",4,4,1
1693,0,"b",3,4,1
1229,0,"w",2,6,1
1484,0,"b",4,8,1
4279,0,"w",2,2,1
4859,0,"b",4,2,1
527,0,"w",3,8,1
4320,0,"b",4,4,0
4639,0,"b",3,7,1
1919,0,"w",4,7,1
1123,0,"w",2,3,1
4398,0,"w",4,7,0
403,0,"w",3,13,1
50,0,"b",4,5,1
4635,0,"w",4,6,1
741,0,"w",4,18,0
3947,0,"w",4,5,1
4063,0,"b",2,6,0
1048,0,"b",4,8,1
1536,0,"w",4,8,1
4707,0,"w",2,5,0
1166,1,"b",4,14,1
1416,0,"b",3,16,1
3960,0,"b",4,7,1
2382,1,"b",4,14,1
2974,0,"b",4,6,1
1648,0,"w",3,6,1
4802,0,"b",4,7,0
4497,0,"b",4,3,1
2834,0,"w",4,6,1
1980,0,"b",3,3,1
2706,0,"b",4,6,1
1301,1,"w",2,16,1
2043,0,"b",4,3,1
1768,0,"b",0,5,1
3635,0,"b",3,6,1
3607,0,"b",4,8,1
2787,0,"w",4,16,1
2554,0,"b",4,4,1
3993,0,"w",1,4,1
1277,0,"w",4,7,0
1706,0,"b",4,9,1
1306,0,"w",3,26,1
1059,0,"w",4,13,1
1283,0,"b",3,7,1
2853,0,"w",4,2,1
1555,0,"b",3,13,1
4255,0,"b",4,6,1
4850,0,"b",4,6,1
3980,0,"b",4,7,1
2606,0,"b",3,4,1
1505,0,"b",4,9,1
844,0,"b",4,6,1
3843,0,"b",4,14,1
425,0,"w",3,5,0
1476,0,"b",4,7,1
1445,1,"w",3,4,1
2576,0,"w",4,13,1
3553,0,"b",4,14,1
3505,0,"w",4,8,0
744,0,"w",4,4,1
3975,0,"b",4,7,1
2655,0,"w",4,7,0
2597,0,"w",4,2,1
2050,0,"b",4,5,1
4587,0,"w",4,7,0
4396,0,"b",4,26,0
2378,0,"w",3,7,1
4633,0,"b",3,26,1
3506,0,"w",4,8,1
3946,0,"w",3,6,1
287,0,"b",4,7,1
944,0,"w",4,5,1
2308,0,"w",3,13,1
1186,0,"b",3,16,1
3247,0,"b",4,7,0
2488,0,"w",4,13,1
2384,1,"w",3,4,1
3056,0,"b",4,26,0
3030,0,"b",3,7,1
2505,0,"b",4,7,1
2561,0,"b",4,7,1
1294,0,"w",4,5,1
4870,0,"w",4,7,0
945,0,"b",4,6,1
3956,0,"w",4,14,1
28,0,"w",3,6,1
3233,0,"w",4,7,0
1628,0,"w",4,10,1
590,0,"b",4,9,1
2934,0,"w",3,12,0
