"...1","call","race","education","yearsexp","computerskills"
2708,0,"w",4,6,1
3007,0,"b",4,26,0
2802,0,"w",4,5,1
429,0,"w",4,2,1
694,0,"b",4,5,1
3303,0,"w",3,7,1
959,0,"w",4,6,1
865,0,"w",4,9,1
2110,0,"b",4,26,0
1029,0,"w",4,6,1
45,0,"b",4,5,1
4119,0,"w",2,8,0
2357,0,"b",4,7,0
3366,0,"w",1,4,1
4538,0,"b",4,5,0
4289,0,"b",4,5,1
4202,0,"b",4,6,0
4604,1,"b",4,26,0
474,0,"b",4,19,1
2127,0,"w",4,11,1
3712,0,"b",4,7,0
762,0,"w",3,14,1
1695,1,"w",3,4,1
1417,0,"b",3,2,1
2814,0,"w",4,19,1
1481,0,"w",4,7,1
3959,0,"b",2,5,1
1440,0,"b",4,9,1
480,1,"w",4,4,1
3245,0,"b",4,2,1
1173,0,"b",3,5,0
2406,0,"w",4,4,1
1378,0,"w",4,2,1
4019,1,"w",3,6,1
2797,0,"w",3,6,1
3432,0,"w",2,1,0
4382,0,"b",4,6,1
597,0,"w",3,7,1
984,0,"b",2,4,1
2042,0,"w",4,2,1
39,0,"b",3,4,1
2639,0,"w",4,6,1
3609,0,"w",4,7,0
2551,0,"w",4,7,0
2294,0,"w",4,14,1
4112,0,"b",4,7,0
1122,0,"w",4,6,1
62,0,"w",3,5,1
1546,0,"b",4,9,1
2893,0,"w",4,7,1
4825,0,"w",4,11,1
4425,0,"w",4,4,1
1420,0,"w",3,2,1
3820,0,"w",4,8,1
1822,0,"w",0,5,1
525,0,"w",4,7,1
4818,0,"w",4,2,1
4739,0,"b",3,6,1
1599,0,"w",4,20,1
2405,0,"b",4,7,0
684,0,"b",3,5,1
285,0,"b",4,4,1
2524,0,"b",4,2,1
1783,0,"w",2,12,1
4481,0,"w",4,8,1
4456,0,"w",3,21,1
1496,0,"b",4,2,1
2177,0,"w",4,6,1
3134,0,"w",4,26,0
3840,0,"w",4,8,1
705,0,"b",4,10,1
3951,0,"w",4,6,0
1226,0,"b",3,8,1
3032,0,"w",3,16,1
1853,0,"w",2,4,0
3839,0,"b",4,18,1
1679,0,"w",4,6,1
3835,0,"w",4,8,1
146,0,"w",2,4,0
473,1,"w",4,21,1
3526,0,"b",4,8,1
3726,0,"b",4,5,1
4849,1,"b",4,8,1
3060,0,"b",4,18,1
2764,0,"b",2,6,1
1955,0,"b",2,13,1
836,0,"w",4,8,1
4677,0,"w",4,13,1
2755,0,"w",4,14,1
4788,0,"b",4,5,1
1404,0,"b",4,26,0
2739,1,"b",3,26,1
4506,0,"b",4,8,1
2323,0,"b",3,4,1
4469,0,"w",4,5,1
3798,0,"b",3,7,0
2024,0,"b",3,10,1
2514,0,"w",4,8,1
2482,0,"b",4,13,1
2687,0,"w",3,4,1
4402,1,"b",4,26,0
976,0,"b",3,16,1
1542,0,"b",4,18,1
502,0,"w",4,6,1
1456,0,"b",4,4,1
3724,0,"w",4,6,0
4224,0,"w",4,4,1
1046,0,"b",3,16,1
76,0,"b",4,4,1
1989,0,"w",4,8,0
1829,0,"w",3,4,1
1563,0,"b",3,4,1
2243,0,"w",3,9,1
3756,0,"w",4,22,1
3468,0,"w",4,9,1
2360,0,"w",4,6,1
1419,0,"w",3,26,1
3652,0,"b",3,7,1
969,0,"w",4,3,1
4213,0,"w",4,9,1
891,0,"b",2,9,1
2064,0,"b",4,7,0
2775,0,"w",4,4,1
2720,0,"w",4,20,0
3324,0,"w",4,4,1
1946,0,"b",4,7,1
4188,0,"b",3,4,1
601,1,"w",4,13,0
393,0,"w",3,4,1
31,0,"w",2,6,1
1897,0,"w",4,10,1
3275,1,"w",4,5,0
2732,0,"b",4,7,0
1961,1,"b",4,3,1
1995,0,"b",4,7,0
4838,0,"b",4,7,0
1561,0,"w",3,4,1
4651,0,"w",4,5,1
3534,0,"w",4,7,0
1033,0,"b",4,2,1
2244,0,"b",3,6,1
2936,0,"b",4,11,1
424,0,"b",4,2,1
3615,0,"w",4,8,1
2150,0,"w",2,3,1
4164,0,"b",4,6,1
4844,1,"w",4,11,1
2121,0,"b",4,7,1
3958,0,"w",3,9,1
2085,0,"w",4,5,1
1160,0,"w",4,9,1
4590,0,"b",4,8,1
3377,0,"w",4,1,1
4430,0,"b",1,4,1
1730,0,"w",3,3,1
834,0,"w",4,2,1
1992,0,"w",4,7,0
529,0,"b",3,1,1
131,0,"w",4,9,1
4692,0,"w",4,23,1
932,0,"w",4,8,1
2985,0,"b",4,5,1
228,0,"w",4,5,1
2983,0,"b",4,4,1
4553,0,"w",4,12,0
3590,0,"b",4,8,1
297,0,"w",4,7,1
1125,0,"b",4,5,1
4166,0,"b",4,2,1
1027,0,"w",4,8,1
1769,0,"b",3,9,1
196,0,"w",4,2,1
4507,0,"w",4,5,1
2342,0,"w",4,2,1
1963,0,"w",4,3,1
897,0,"b",4,6,1
2467,0,"b",3,4,1
3927,0,"w",4,6,1
2404,0,"w",3,4,1
1614,0,"b",4,5,1
2573,0,"w",4,6,1
4476,0,"b",4,11,1
885,0,"b",4,4,1
3924,0,"w",4,5,0
2652,0,"b",4,8,1
3639,0,"w",4,2,1
722,0,"w",4,8,1
688,0,"w",4,3,1
1431,1,"w",4,11,1
545,0,"b",4,8,1
4324,0,"w",4,11,1
2458,0,"w",4,26,0
69,0,"b",4,8,1
3051,0,"b",4,7,0
1061,0,"b",4,9,1
1354,0,"b",3,4,1
3329,0,"b",4,6,0
2542,1,"b",3,26,1
1821,0,"b",4,5,0
355,0,"b",4,6,1
1147,0,"w",4,7,0
4464,0,"w",4,5,1
1485,0,"w",3,9,1
1901,0,"w",4,2,1
2501,0,"b",2,3,1
4742,0,"w",3,21,1
616,0,"w",4,7,1
552,0,"b",4,6,1
4265,0,"w",4,6,1
2175,0,"b",4,8,1
4242,1,"b",4,2,1
3131,0,"w",4,7,0
54,0,"b",4,19,1
3881,0,"w",4,26,0
3836,0,"w",4,14,1
4191,1,"w",4,6,0
3273,0,"w",4,4,1
2549,0,"w",3,1,1
3272,0,"w",4,5,1
933,0,"w",4,25,1
2469,1,"w",3,4,1
2301,0,"b",3,7,1
3155,0,"b",4,7,1
1653,0,"w",3,8,1
2158,0,"w",4,8,1
1926,0,"b",3,4,1
4601,0,"b",4,10,1
304,0,"b",4,4,1
1819,0,"b",4,7,1
1488,0,"b",4,6,1
4812,0,"w",4,2,1
3039,0,"w",4,2,1
4752,0,"b",4,7,1
1228,0,"b",4,5,1
2543,0,"w",3,26,1
3740,0,"b",2,2,1
311,0,"w",4,5,1
165,0,"w",4,7,1
4640,0,"b",4,6,1
2130,0,"w",3,9,1
2564,0,"w",4,4,1
1338,0,"b",4,11,1
4057,0,"b",3,3,1
2670,1,"w",3,4,1
2729,0,"w",1,10,0
49,0,"w",4,4,1
401,0,"b",4,7,0
2724,0,"b",4,13,1
3602,0,"b",4,7,1
3916,0,"b",4,12,1
3633,0,"w",4,7,1
149,0,"b",4,7,1
3347,0,"b",4,6,1
4549,0,"w",2,4,1
2593,0,"b",4,6,1
4151,0,"w",3,13,1
4255,0,"b",4,6,1
1970,1,"b",4,6,1
534,0,"w",2,7,1
3301,1,"b",4,5,1
1409,1,"w",3,4,1
3634,1,"w",4,6,1
3388,0,"b",4,9,1
2923,0,"w",2,5,0
140,0,"w",3,4,1
1718,1,"b",2,19,0
1426,0,"b",3,4,1
4592,0,"b",4,8,1
1177,0,"w",3,8,1
4352,0,"w",4,6,1
2120,0,"b",3,9,1
1921,0,"w",3,8,1
3021,1,"b",4,13,1
2991,0,"w",4,14,1
34,0,"b",4,6,1
3567,0,"w",4,2,1
2475,0,"b",3,4,1
2257,0,"b",4,4,1
2027,1,"w",4,16,1
1981,0,"b",4,9,1
585,0,"b",1,10,0
1713,1,"w",3,7,1
4725,0,"b",4,4,1
4146,1,"b",4,8,1
1953,0,"w",4,9,1
3230,0,"b",4,8,1
653,0,"w",4,6,1
2248,0,"w",3,6,1
1383,0,"w",4,14,1
819,0,"w",3,21,1
3002,0,"w",4,2,1
1899,0,"b",4,2,1
4016,0,"b",4,6,1
402,0,"b",4,2,1
3242,0,"b",4,2,1
176,0,"w",4,7,0
3474,0,"w",4,6,1
3267,0,"w",4,4,0
4247,1,"b",4,2,1
1259,0,"w",4,8,1
303,0,"b",4,5,1
1144,0,"w",4,6,1
4121,0,"b",1,10,0
4218,0,"b",1,4,1
452,0,"b",4,5,1
3729,0,"w",4,4,1
4424,0,"b",3,5,1
216,0,"w",4,3,1
3874,0,"b",4,7,0
2556,0,"b",4,2,1
2333,0,"w",4,5,1
1478,0,"b",4,5,1
1639,0,"b",4,12,1
1959,0,"b",4,10,1
3948,0,"b",3,5,1
3996,0,"w",2,5,0
2448,0,"b",4,7,0
298,0,"w",4,7,1
2916,0,"b",4,4,0
1223,0,"w",4,7,1
793,0,"b",4,15,1
2516,1,"w",4,7,0
3587,1,"b",4,7,0
1667,0,"b",4,8,1
2352,0,"b",4,8,1
2113,0,"w",4,8,1
1509,0,"w",3,4,1
3715,0,"b",4,6,1
3263,0,"w",4,8,1
4667,0,"b",3,22,1
2045,0,"w",4,6,1
735,1,"w",3,2,0
157,0,"b",4,14,0
2480,0,"b",3,13,1
3483,0,"b",4,7,0
9,0,"b",4,3,1
770,0,"b",3,6,1
52,0,"w",4,6,1
2851,0,"b",4,3,1
1641,0,"w",4,6,1
4168,0,"b",4,7,0
4798,0,"w",4,2,1
504,0,"b",4,6,1
2789,0,"b",4,3,1
2473,0,"b",4,7,1
4731,0,"b",4,7,1
3631,1,"w",4,4,1
2474,0,"w",3,2,1
2470,1,"b",4,9,1
2195,1,"w",4,7,1
1486,0,"b",4,8,0
1699,0,"b",3,13,1
250,0,"b",3,10,1
3932,0,"b",4,3,1
445,0,"b",3,5,1
3124,0,"b",4,13,1
243,0,"b",4,5,1
2990,0,"b",4,10,1
1671,0,"w",4,10,1
1564,1,"b",2,19,0
1158,0,"b",4,6,1
1979,0,"w",4,5,1
3514,0,"b",4,6,1
1998,0,"b",4,13,1
4591,0,"b",4,6,1
335,0,"b",3,4,1
3893,0,"w",4,6,1
4322,0,"b",4,11,1
3218,0,"w",4,7,0
4200,0,"b",2,3,0
3508,0,"w",4,7,0
3479,0,"w",4,8,1
2859,0,"b",2,5,0
2660,0,"w",2,19,0
2992,0,"b",4,6,1
2905,0,"w",3,6,1
2455,0,"b",4,8,1
678,0,"w",4,4,1
950,0,"b",4,6,1
325,0,"w",4,7,1
3706,0,"w",4,9,1
2609,0,"w",4,9,1
4157,0,"w",4,8,1
387,0,"w",4,8,0
1530,0,"w",4,7,0
3485,1,"w",4,13,1
2811,0,"b",4,11,1
923,0,"w",4,13,1
1093,0,"b",2,6,1
1164,1,"w",4,9,1
833,0,"w",4,6,1
2328,0,"b",1,10,0
3123,0,"w",4,8,0
1246,0,"b",4,5,1
3176,0,"w",4,8,1
3558,0,"b",4,26,0
951,0,"b",4,6,1
3653,0,"w",4,5,1
4189,0,"w",4,5,1
1510,0,"b",4,5,1
498,0,"b",4,8,1
4840,0,"w",4,2,1
1188,0,"b",4,6,1
2661,0,"b",3,16,1
3112,0,"w",4,8,1
1700,0,"w",3,1,1
1684,0,"w",4,5,1
3336,0,"w",0,2,1
884,0,"b",4,7,1
4167,0,"w",4,8,1
3244,0,"b",4,7,0
809,0,"b",3,5,1
4060,0,"w",3,8,1
2792,0,"b",4,2,1
1004,0,"b",4,2,1
3862,0,"b",4,8,1
4393,0,"w",4,18,1
2063,0,"w",4,8,0
2436,0,"w",4,7,0
4730,0,"b",2,5,0
112,0,"b",4,4,0
1860,0,"b",4,11,1
2084,0,"b",4,8,1
289,0,"w",4,15,1
2788,0,"w",1,4,1
2513,0,"w",4,6,1
2568,0,"w",4,6,1
4286,1,"b",4,2,1
2007,0,"w",4,13,1
229,0,"w",3,4,1
681,0,"w",3,21,1
1297,0,"w",3,2,1
839,0,"b",4,6,1
2527,0,"b",4,8,1
4123,0,"b",4,8,1
1581,1,"w",4,10,1
2663,0,"w",3,16,1
1526,0,"b",4,2,1
1535,0,"b",4,8,1
1217,0,"w",4,5,1
2147,0,"b",4,6,1
2502,0,"b",4,3,1
1602,0,"w",4,5,1
2763,0,"w",3,6,1
1119,0,"b",4,6,1
344,0,"w",3,16,1
1470,0,"b",4,16,1
1588,0,"b",2,6,1
2017,0,"w",4,4,1
1304,0,"b",3,1,1
4380,0,"w",4,8,1
4180,0,"w",4,5,0
2148,0,"b",4,6,1
1519,0,"b",4,2,1
2372,0,"b",2,16,1
1568,0,"b",3,16,1
1063,0,"b",4,8,1
1363,0,"w",4,14,1
3804,0,"b",4,10,1
673,0,"w",3,8,1
1405,0,"b",4,8,1
2280,0,"w",4,26,0
3506,0,"w",4,8,1
3696,1,"w",3,8,1
4785,0,"w",4,6,1
3012,0,"w",4,7,0
707,0,"w",4,2,1
1668,0,"b",4,7,0
4531,0,"b",4,6,1
2580,0,"b",4,8,1
3412,0,"b",2,4,1
413,0,"b",4,5,1
4701,0,"b",2,6,1
1680,0,"b",4,8,1
1099,0,"w",4,7,1
4435,0,"b",4,14,1
148,0,"w",3,9,1
2399,0,"w",3,4,1
1545,0,"w",3,13,1
3269,0,"b",0,4,1
1041,0,"b",2,16,1
905,0,"w",4,12,1
2996,0,"w",4,14,1
1803,0,"w",4,5,0
2944,0,"b",4,6,1
2619,0,"b",3,13,1
3691,0,"w",4,5,0
2126,0,"w",4,11,1
4355,0,"w",4,8,1
440,0,"b",4,6,1
4347,0,"b",4,8,1
4021,0,"w",3,20,1
1103,0,"w",4,6,1
1311,1,"b",4,6,0
3509,0,"w",4,6,1
2727,0,"w",4,7,0
133,0,"w",4,5,0
3947,0,"w",4,5,1
237,0,"b",3,9,1
4552,0,"w",4,6,1
2987,0,"w",4,6,1
1104,0,"w",4,7,1
2465,0,"w",3,26,1
2256,1,"b",4,2,1
3784,0,"w",4,6,0
2712,0,"w",4,6,1
2163,0,"b",4,26,0
2440,0,"b",4,8,1
2816,0,"b",3,21,1
321,0,"b",3,3,1
1219,0,"b",3,7,1
4415,0,"w",1,4,1
981,0,"w",4,6,1
4738,1,"b",4,7,1
4095,0,"w",4,2,1
3659,0,"w",4,2,1
4217,0,"b",3,7,1
1139,0,"b",4,7,0
1880,0,"b",4,20,1
1566,1,"w",3,13,1
2226,0,"w",4,11,1
4438,0,"w",4,13,1
4870,0,"w",4,7,0
871,0,"w",3,18,1
717,0,"w",4,6,1
527,0,"w",3,8,1
1521,0,"w",4,2,1
1211,0,"w",2,19,1
995,0,"b",2,2,1
2029,0,"b",3,8,1
1704,0,"w",3,26,1
3571,0,"b",4,6,1
3,0,"b",4,6,1
1114,0,"b",4,6,1
3389,0,"b",3,2,1
1728,0,"b",3,6,1
4181,0,"w",3,10,1
3641,0,"w",3,4,1
2768,0,"b",4,6,1
2339,0,"b",4,6,1
3603,0,"w",4,6,1
2672,0,"b",3,4,1
1650,0,"b",4,5,1
288,0,"b",4,9,1
305,0,"b",3,6,1
3883,0,"b",4,8,1
2218,0,"w",3,4,1
4686,0,"w",4,6,0
3315,0,"b",4,4,1
4033,0,"w",3,5,1
1652,0,"b",3,7,1
2229,1,"w",4,13,1
109,0,"b",4,6,0
3692,1,"b",4,3,1
3727,0,"w",4,4,1
3231,0,"b",4,2,1
1980,0,"b",3,3,1
4127,1,"w",4,10,1
1439,0,"w",3,4,1
1656,0,"w",4,6,1
397,0,"w",4,4,1
3011,0,"w",4,8,0
2344,0,"w",4,6,1
3471,0,"b",4,7,0
4301,0,"b",3,3,1
2773,0,"b",3,4,1
4513,0,"b",4,5,1
940,0,"b",4,4,1
4371,0,"b",4,8,1
613,0,"w",3,7,1
1299,0,"b",3,1,1
838,0,"b",4,7,0
3935,0,"b",4,12,1
2430,0,"b",4,4,1
4485,0,"b",4,9,1
1893,1,"w",3,12,1
907,0,"w",3,11,1
4362,0,"w",4,14,1
3326,0,"b",4,6,1
4546,0,"b",4,7,1
3637,1,"b",4,9,1
2600,0,"b",4,8,0
1867,0,"b",0,4,1
1428,0,"b",3,7,1
1090,0,"w",3,5,1
4528,0,"b",4,5,1
4264,0,"b",4,6,1
3918,1,"w",4,5,1
3120,0,"w",4,6,1
22,0,"w",4,3,1
3143,0,"w",4,6,1
555,0,"w",4,6,1
3583,0,"w",4,6,1
1044,0,"b",3,1,1
3765,0,"w",3,3,0
2863,0,"w",4,6,1
2161,0,"w",4,8,1
3078,0,"b",3,2,0
3905,0,"b",4,8,0
349,1,"w",4,1,1
3902,0,"w",4,18,1
1982,0,"w",4,5,1
1343,0,"w",2,3,1
2331,0,"b",3,8,1
2898,0,"b",3,3,1
4232,0,"b",0,5,1
869,0,"w",3,1,1
3044,0,"w",4,11,1
3264,0,"b",4,8,1
3703,0,"b",4,6,0
