"...1","call","race","education","yearsexp","computerskills"
4035,0,"w",4,5,0
1627,0,"b",4,9,1
2324,0,"w",4,5,1
4326,0,"b",4,9,1
2563,1,"b",4,5,1
4705,0,"w",3,4,1
1769,0,"b",3,9,1
1092,0,"b",4,5,1
2440,0,"b",4,8,1
4013,0,"b",4,3,1
3227,0,"w",4,8,0
4034,0,"b",3,5,1
909,0,"b",4,13,1
2277,0,"w",4,6,1
2631,0,"w",4,10,1
2547,0,"w",3,4,1
1126,0,"b",3,6,1
3653,0,"w",4,5,1
1568,0,"b",3,16,1
582,0,"b",4,2,1
4278,0,"b",4,3,1
2518,0,"w",4,8,1
4042,0,"w",3,3,1
2507,0,"w",4,4,1
2937,0,"w",4,15,1
2456,0,"b",4,8,1
2402,0,"b",3,26,1
1412,0,"w",3,4,1
1237,0,"w",4,3,1
3583,0,"w",4,6,1
1201,0,"w",3,4,1
2169,0,"b",4,7,0
1415,0,"w",4,8,1
1630,0,"b",4,6,1
2353,0,"b",4,8,1
590,0,"b",4,9,1
4420,0,"w",3,6,1
4337,0,"w",4,8,1
1481,0,"w",4,7,1
2772,0,"b",4,4,0
3080,0,"b",4,5,1
4209,0,"w",3,21,1
2130,0,"w",3,9,1
1990,0,"w",4,6,1
1322,0,"b",4,4,1
820,0,"b",3,16,1
63,0,"w",0,5,1
4559,1,"w",4,5,1
2943,0,"b",4,11,0
4386,0,"w",4,2,1
4341,0,"b",4,7,0
1316,0,"b",4,6,1
1512,0,"w",3,3,1
2039,0,"w",3,10,1
1397,0,"b",4,20,0
3731,0,"w",2,6,0
3416,0,"b",4,2,1
1517,0,"b",4,7,0
505,0,"b",4,6,1
3052,0,"w",4,14,1
4389,0,"w",4,8,1
221,0,"w",4,11,1
1004,0,"b",4,2,1
2385,0,"b",3,13,1
3882,0,"w",4,18,1
2965,0,"b",4,10,1
349,1,"w",4,1,1
562,0,"b",4,7,0
4219,0,"w",4,7,0
4748,0,"w",3,5,1
1372,0,"b",3,13,1
2727,0,"w",4,7,0
1026,0,"w",4,7,0
3460,0,"w",4,7,0
2659,0,"b",4,7,1
1813,0,"b",4,6,1
2164,0,"b",4,10,1
813,0,"w",4,6,1
3713,0,"w",3,26,1
4306,0,"b",3,5,1
