"...1","call","race","education","yearsexp","computerskills"
3783,0,"w",3,3,1
3506,0,"w",4,8,1
135,0,"w",4,8,1
2405,0,"b",4,7,0
4558,0,"b",3,4,1
2130,0,"w",3,9,1
3345,0,"b",4,5,0
161,0,"w",2,1,0
866,0,"b",3,4,1
3503,0,"b",4,8,0
2414,0,"w",4,5,1
896,0,"b",4,4,1
3347,0,"b",4,6,1
418,0,"w",3,5,0
2305,0,"b",3,5,0
4792,0,"w",2,5,0
2865,0,"w",4,10,1
3828,0,"w",4,7,0
2670,1,"w",3,4,1
3782,0,"b",4,4,1
820,0,"b",3,16,1
2046,0,"b",4,14,1
3994,0,"b",4,3,1
1175,0,"b",4,7,0
2475,0,"b",3,4,1
4661,0,"w",4,3,1
1162,0,"b",4,11,1
1664,0,"b",4,7,0
2629,0,"w",4,3,1
3911,0,"w",4,7,0
3796,0,"b",3,3,1
2150,0,"w",2,3,1
2386,0,"b",4,9,1
2802,0,"w",4,5,1
646,0,"w",4,5,1
751,0,"b",4,4,1
3099,0,"w",4,6,1
604,0,"b",0,18,1
143,0,"b",3,5,1
4087,0,"b",4,14,1
3212,0,"b",4,7,0
2878,0,"b",4,7,1
1736,0,"b",3,6,1
2530,0,"w",4,7,0
1777,0,"b",4,5,0
4368,0,"b",4,14,1
1666,0,"b",4,8,0
259,0,"w",4,12,1
3125,0,"w",4,5,1
2961,0,"w",4,14,1
4100,0,"w",4,2,1
1234,0,"b",4,3,1
2198,0,"b",3,4,1
466,0,"w",3,8,1
3340,0,"b",4,12,1
2656,0,"w",4,7,0
4004,0,"b",4,6,1
782,0,"w",4,6,1
3109,0,"w",4,2,1
404,0,"b",4,8,1
4305,0,"b",4,11,1
641,0,"w",4,6,1
1953,0,"w",4,9,1
75,0,"w",3,3,1
1354,0,"b",3,4,1
929,0,"b",4,5,1
3051,0,"b",4,7,0
519,0,"w",3,5,1
118,0,"b",3,5,1
2441,0,"w",4,8,0
3937,0,"w",3,4,1
2026,0,"w",3,16,1
1525,0,"w",4,2,1
4580,0,"b",4,5,1
3840,0,"w",4,8,1
4181,0,"w",3,10,1
872,0,"b",4,7,1
4473,0,"b",4,2,1
230,0,"w",4,6,1
1598,0,"b",4,19,1
1583,1,"w",2,8,0
3892,0,"b",4,8,1
3659,0,"w",4,2,1
2926,0,"b",3,21,1
2967,0,"w",4,6,1
4563,0,"w",4,26,0
2491,1,"w",4,6,1
1734,0,"w",3,6,1
4413,0,"b",2,3,1
2576,0,"w",4,13,1
2804,0,"b",3,9,1
786,0,"b",4,6,1
2216,0,"b",3,13,1
424,0,"b",4,2,1
1059,0,"w",4,13,1
273,1,"w",4,6,1
3021,1,"b",4,13,1
3379,0,"w",4,7,1
2237,0,"w",3,7,1
3482,0,"w",4,6,1
3604,0,"b",4,8,1
2183,0,"w",4,2,1
876,0,"b",3,5,0
4235,0,"b",4,6,1
3330,0,"w",4,5,0
2136,0,"b",4,2,1
82,0,"w",4,4,1
954,0,"b",4,6,1
3321,0,"b",4,5,1
696,0,"w",4,7,0
435,0,"b",4,7,0
4302,0,"b",3,6,1
805,0,"b",4,10,1
907,0,"w",3,11,1
1467,0,"b",4,6,1
877,0,"w",4,14,1
2001,0,"b",4,2,1
1304,0,"b",3,1,1
1220,0,"w",4,5,1
3368,0,"w",4,7,1
3216,0,"b",4,2,1
3285,0,"b",4,13,1
508,0,"b",4,14,1
2197,0,"w",3,1,1
640,0,"w",4,4,1
4481,0,"w",4,8,1
405,0,"w",4,9,1
4448,0,"w",4,10,1
2540,1,"w",3,2,1
2682,1,"w",4,14,1
533,0,"b",3,4,1
1182,0,"b",4,12,1
4739,0,"b",3,6,1
3224,0,"w",4,8,1
1577,1,"w",4,7,0
1227,0,"w",4,7,1
2360,0,"w",4,6,1
587,0,"w",4,10,1
4791,0,"w",4,6,1
3203,0,"b",4,2,1
4759,0,"b",4,7,1
3331,0,"w",4,4,1
103,0,"b",4,4,0
2219,0,"b",4,9,1
3128,0,"w",4,6,1
276,0,"w",4,6,1
4381,0,"w",4,2,1
3529,0,"w",4,2,0
999,0,"w",4,6,1
389,1,"w",4,20,0
2205,1,"w",3,16,1
2264,0,"b",4,14,1
2952,0,"w",4,6,1
361,0,"w",4,8,0
4622,0,"b",3,5,0
2542,1,"b",3,26,1
1995,0,"b",4,7,0
661,0,"w",4,6,1
1426,0,"b",3,4,1
1154,0,"b",4,8,1
1833,0,"w",3,8,1
1405,0,"b",4,8,1
3764,0,"b",4,5,1
2924,0,"b",2,19,0
2769,0,"w",0,4,1
1051,0,"w",4,6,1
2795,0,"b",3,8,1
2047,0,"w",4,6,1
1204,0,"w",2,6,1
4035,0,"w",4,5,0
3275,1,"w",4,5,0
2153,0,"w",4,7,0
4361,0,"w",3,4,1
4625,0,"w",4,6,1
1624,0,"b",2,3,1
4758,1,"b",4,5,0
2570,0,"w",4,6,1
4603,0,"w",4,14,1
2112,0,"b",4,14,1
2229,1,"w",4,13,1
2105,0,"b",4,7,0
2107,1,"w",3,4,1
225,0,"b",4,5,1
2501,0,"b",2,3,1
2474,0,"w",3,2,1
4668,0,"b",4,6,0
2632,0,"w",4,6,0
461,0,"w",3,4,1
4610,0,"w",4,8,1
3977,0,"w",2,3,0
2939,0,"b",2,5,0
3599,1,"b",4,8,0
2671,0,"w",3,4,1
630,0,"w",4,6,1
2568,0,"w",4,6,1
1266,0,"b",4,6,1
2393,1,"w",4,5,1
4569,0,"b",4,18,1
1792,0,"b",4,5,1
4480,0,"b",3,2,0
396,0,"w",3,2,0
4427,0,"w",2,6,0
564,0,"b",4,8,1
3096,1,"b",4,5,1
1079,0,"b",4,7,1
2392,0,"b",4,11,1
4552,0,"w",4,6,1
1440,0,"b",4,9,1
2743,0,"b",3,13,1
4811,0,"w",4,2,1
4040,0,"b",3,8,1
4007,1,"w",4,3,1
4502,0,"w",4,2,1
2157,0,"b",4,8,1
12,0,"w",4,8,1
4031,0,"w",2,3,1
3622,0,"b",4,2,1
278,0,"w",0,4,1
1141,0,"w",4,2,1
1050,0,"b",4,13,1
351,0,"w",3,8,1
1387,0,"b",4,6,1
4006,0,"w",4,4,0
3747,0,"w",3,5,1
997,0,"w",2,1,1
3620,0,"w",4,2,1
4559,1,"w",4,5,1
626,0,"b",4,2,1
4585,0,"b",4,6,1
1094,0,"w",4,11,1
3627,1,"w",4,7,0
3895,0,"w",4,2,1
3092,0,"b",4,9,1
1701,0,"w",3,16,1
204,0,"b",3,9,1
3805,0,"w",3,11,1
4166,0,"b",4,2,1
3033,0,"b",2,16,1
1612,0,"w",3,21,1
4288,0,"w",4,3,1
2713,0,"w",4,8,1
1197,0,"b",3,6,1
1934,0,"b",2,13,1
1866,0,"w",2,4,0
3866,0,"b",4,8,0
3838,0,"w",4,26,0
1223,0,"w",4,7,1
4599,0,"b",4,8,1
1936,1,"w",4,5,1
4803,0,"w",4,8,0
2933,0,"b",2,2,0
2908,0,"b",4,6,0
3167,0,"b",4,6,1
3344,0,"w",4,6,0
566,0,"w",4,7,0
2850,0,"b",0,3,1
557,0,"b",4,2,1
2660,0,"w",2,19,0
1904,0,"b",4,6,1
3028,0,"w",3,13,1
4461,0,"b",1,4,1
2885,0,"b",4,3,1
3768,0,"w",3,21,1
3269,0,"b",0,4,1
1053,0,"b",3,5,1
1012,0,"w",4,8,1
1380,0,"w",4,8,1
3094,0,"b",4,11,1
84,0,"b",4,3,1
3697,1,"b",4,9,1
3867,0,"w",4,6,1
4475,1,"w",4,11,1
3356,0,"b",1,4,1
3812,0,"w",4,7,0
1120,0,"w",4,14,1
4595,0,"w",4,14,1
3232,0,"b",4,6,1
731,0,"b",3,26,1
3428,0,"w",3,9,1
594,0,"b",3,4,1
4685,0,"b",3,7,1
1700,0,"w",3,1,1
2702,0,"b",4,6,1
3157,1,"w",4,4,1
3390,0,"w",4,5,0
1432,0,"w",2,16,1
2284,0,"b",4,6,1
165,0,"w",4,7,1
1200,0,"w",4,4,1
4021,0,"w",3,20,1
1629,0,"w",4,6,1
227,0,"b",3,6,1
3479,0,"w",4,8,1
2906,1,"b",4,6,1
665,0,"w",4,3,1
3781,0,"w",3,3,1
2877,0,"w",4,6,1
4697,0,"w",4,6,1
1566,1,"w",3,13,1
4152,0,"b",4,11,1
2275,0,"b",4,18,1
3129,0,"b",4,14,1
433,0,"w",3,13,1
1826,0,"b",1,4,1
1060,0,"b",4,7,1
1592,0,"b",4,3,1
3841,0,"w",4,7,0
2828,0,"b",3,9,1
1207,0,"b",4,8,1
3318,0,"w",4,21,1
680,0,"b",4,12,1
134,0,"b",4,10,1
4174,0,"b",4,10,1
1142,0,"b",4,7,0
1445,1,"w",3,4,1
1676,0,"w",4,2,1
2343,0,"w",4,2,1
4494,0,"w",4,5,1
47,0,"w",0,4,1
378,0,"b",4,8,1
2430,0,"b",4,4,1
2959,0,"b",4,2,1
2627,1,"b",3,13,1
2536,0,"b",2,19,0
755,0,"b",4,4,1
2077,0,"b",4,8,0
51,0,"b",4,6,1
4233,0,"w",4,6,1
1384,0,"w",4,18,1
925,1,"w",4,21,1
3798,0,"b",3,7,0
3408,0,"b",4,3,1
591,0,"w",3,4,1
2212,0,"w",3,5,0
4185,0,"w",4,4,1
4710,0,"b",4,6,1
125,0,"b",2,4,0
3936,0,"b",4,5,0
4855,0,"w",4,8,1
3278,1,"b",4,5,1
1617,0,"b",4,13,1
2639,0,"w",4,6,1
4009,0,"b",4,6,0
4588,0,"w",4,2,1
2821,0,"b",4,5,0
61,0,"b",4,6,1
1324,0,"b",4,10,1
1921,0,"w",3,8,1
2687,0,"w",3,4,1
1588,0,"b",2,6,1
963,0,"b",4,6,1
3029,0,"b",4,13,1
3000,0,"b",4,8,1
1211,0,"w",2,19,1
1632,0,"b",4,5,0
823,0,"b",3,6,1
219,0,"b",2,4,0
3192,0,"b",4,8,0
2776,0,"b",4,4,1
1907,0,"b",4,6,1
3244,0,"b",4,7,0
3299,0,"w",3,6,1
4192,0,"b",4,3,1
1697,1,"w",3,13,1
3181,0,"w",4,14,1
49,0,"w",4,4,1
1041,0,"b",2,16,1
961,0,"w",4,6,1
775,0,"w",4,5,1
3682,0,"b",4,12,1
402,0,"b",4,2,1
1942,0,"b",4,15,1
1885,0,"w",4,10,1
3573,0,"b",4,7,0
85,0,"b",2,4,0
3787,0,"w",4,11,1
1375,0,"b",4,6,1
3678,0,"b",4,4,1
1827,0,"w",3,8,1
875,0,"w",2,19,0
2423,0,"w",4,5,1
4477,0,"w",3,1,1
1743,0,"b",3,7,1
4787,0,"b",4,13,1
3942,0,"b",3,6,1
467,0,"b",4,7,1
3609,0,"w",4,7,0
2621,1,"w",4,9,1
3458,0,"b",4,2,1
4663,0,"w",4,5,1
662,0,"b",4,6,1
1799,0,"b",4,5,0
728,0,"b",4,14,1
2304,1,"b",4,13,1
2042,0,"w",4,2,1
833,0,"w",4,6,1
702,0,"w",4,6,1
4113,0,"b",4,8,1
3230,0,"b",4,8,1
4824,0,"b",3,7,1
654,0,"b",4,11,1
3130,0,"b",4,11,1
958,0,"b",4,6,1
3970,0,"b",4,5,0
3268,0,"w",4,11,1
777,0,"w",0,4,1
4496,0,"w",4,4,1
2842,0,"b",4,4,1
2021,0,"w",4,7,1
4530,0,"b",4,6,1
935,0,"b",4,3,1
1025,0,"b",4,2,1
4254,0,"w",4,6,1
4424,0,"b",3,5,1
4244,1,"w",3,6,1
89,0,"w",4,2,1
1408,1,"w",4,7,0
2377,0,"w",4,14,1
2178,0,"w",4,8,0
720,0,"b",4,7,0
4444,0,"b",3,9,1
2837,0,"w",4,8,1
2467,0,"b",3,4,1
3307,0,"w",3,13,1
3447,0,"w",4,7,0
727,0,"w",4,9,1
2649,0,"b",4,6,1
1548,1,"w",3,26,1
1487,0,"w",4,8,1
3050,0,"b",4,6,1
4321,0,"b",3,4,1
2562,0,"w",4,6,1
1780,0,"b",4,14,1
1628,0,"w",4,10,1
3435,0,"b",4,11,1
3142,0,"w",4,6,1
1797,0,"w",2,4,0
1803,0,"w",4,5,0
1186,0,"b",3,16,1
111,0,"w",4,6,0
3804,0,"b",4,10,1
1973,0,"w",4,6,1
4119,0,"w",2,8,0
1784,0,"b",4,13,1
916,0,"b",3,6,1
2202,1,"b",3,26,1
2221,0,"b",4,14,1
4769,0,"b",4,2,1
1523,0,"w",4,6,1
1291,0,"b",4,5,1
3922,0,"b",2,6,1
399,0,"w",4,8,1
2915,0,"w",0,4,1
2429,0,"w",4,5,1
4338,0,"w",4,2,1
1846,1,"w",4,7,1
4469,0,"w",4,5,1
2793,0,"w",3,9,1
779,0,"b",4,6,1
1790,0,"w",4,4,1
946,0,"b",4,4,1
2075,0,"b",4,6,1
2817,0,"w",4,4,1
286,0,"b",4,6,0
3810,0,"w",4,8,1
29,0,"b",3,7,1
