"...1","call","race","education","yearsexp","computerskills"
4714,0,"w",1,4,1
3787,0,"w",4,11,1
3596,0,"b",4,7,0
4205,0,"b",2,11,1
3624,0,"b",4,8,1
1308,0,"b",3,4,1
1116,0,"b",4,6,1
3134,0,"w",4,26,0
2774,0,"w",3,4,1
2573,0,"w",4,6,1
4480,0,"b",3,2,0
3314,0,"b",4,6,0
2057,0,"w",4,7,1
2065,0,"w",4,6,1
48,0,"b",4,5,0
455,0,"b",3,7,1
1576,0,"b",3,26,1
3393,0,"w",4,6,1
1836,0,"b",2,5,1
2276,0,"b",4,6,1
3080,0,"b",4,5,1
2477,1,"w",4,5,1
2377,0,"w",4,14,1
4170,0,"w",4,6,1
2291,0,"b",4,8,1
1118,0,"b",4,14,1
1893,1,"w",3,12,1
3091,0,"w",4,8,1
967,0,"w",4,4,1
268,1,"w",4,4,0
1185,0,"w",3,1,1
4136,0,"b",4,8,1
2440,0,"b",4,8,1
4357,0,"b",4,2,1
2143,0,"b",4,14,1
1799,0,"b",4,5,0
794,0,"w",4,6,1
1152,0,"b",4,8,1
1194,0,"w",3,14,1
4478,0,"b",2,18,0
3250,0,"b",4,7,0
471,0,"w",4,11,1
924,0,"b",4,19,1
665,0,"w",4,3,1
1574,1,"w",4,5,1
1605,0,"w",3,6,1
819,0,"w",3,21,1
4067,1,"w",4,7,1
213,0,"b",3,4,1
544,0,"w",3,9,1
389,1,"w",4,20,0
4050,0,"w",4,7,1
3482,0,"w",4,6,1
1882,0,"w",4,5,1
3718,0,"w",4,11,1
1074,0,"b",3,6,1
4262,0,"b",4,6,1
1091,0,"w",3,3,1
1959,0,"b",4,10,1
1613,0,"w",3,6,1
4326,0,"b",4,9,1
3111,0,"b",4,8,1
317,0,"w",4,6,1
3527,0,"w",4,9,1
4860,1,"b",4,6,1
945,0,"b",4,6,1
4538,0,"b",4,5,0
2784,0,"b",4,6,0
4821,0,"b",4,2,1
1482,0,"b",3,7,1
4685,0,"b",3,7,1
1040,0,"w",3,7,1
1947,0,"w",4,13,1
4195,0,"w",4,7,1
445,0,"b",3,5,1
4423,0,"w",3,7,1
1632,0,"b",4,5,0
3164,0,"w",4,10,1
4139,0,"w",2,16,1
3808,1,"b",4,2,1
1707,0,"w",3,4,1
5,0,"w",3,22,1
2373,0,"b",4,11,1
2874,0,"b",4,6,1
4687,0,"w",3,6,1
915,0,"w",4,6,1
3769,0,"b",4,9,1
462,0,"w",4,4,1
3547,0,"w",4,8,0
4335,1,"w",3,10,1
2066,0,"w",4,8,1
3532,0,"w",4,14,1
844,0,"b",4,6,1
2289,0,"b",4,6,1
2541,1,"w",3,16,1
773,0,"w",3,16,1
1274,0,"b",4,6,1
1132,0,"w",4,9,1
867,0,"w",3,4,1
3400,0,"w",4,5,1
274,0,"b",4,6,1
3279,0,"w",2,5,0
44,0,"w",4,6,1
3582,0,"b",4,2,1
1747,0,"w",0,5,1
1190,0,"w",4,4,1
2407,0,"b",4,6,1
3318,0,"w",4,21,1
142,0,"b",0,4,1
1428,0,"b",3,7,1
1100,0,"b",4,5,0
2746,0,"b",3,4,1
1526,0,"b",4,2,1
3803,0,"b",3,10,1
4363,1,"b",3,2,1
3714,0,"b",3,16,1
195,0,"w",4,26,0
1648,0,"w",3,6,1
1881,0,"w",3,17,1
4082,0,"w",4,4,1
952,0,"w",4,6,1
4677,0,"w",4,13,1
1315,0,"b",2,5,1
4867,0,"b",4,6,1
394,0,"b",3,1,1
903,0,"w",3,14,1
3558,0,"b",4,26,0
2295,0,"w",4,8,0
543,0,"w",4,6,1
560,0,"b",4,2,1
576,0,"w",4,8,1
334,0,"w",2,6,1
1025,0,"b",4,2,1
1775,0,"b",3,8,1
399,0,"w",4,8,1
4054,0,"b",4,4,1
1479,0,"b",3,6,1
1992,0,"w",4,7,0
2190,0,"w",4,8,1
3205,0,"w",4,8,1
3478,0,"w",4,18,1
1678,0,"b",4,7,0
2157,0,"b",4,8,1
3285,0,"b",4,13,1
3681,0,"w",4,11,1
4612,1,"w",4,9,1
626,0,"b",4,2,1
4074,1,"b",3,11,1
4403,0,"w",4,14,1
1161,0,"b",4,5,1
1861,0,"w",3,5,1
316,0,"b",4,5,0
245,0,"b",4,9,0
3937,0,"w",3,4,1
3323,0,"w",4,6,0
4673,0,"b",4,6,1
469,0,"w",3,9,1
868,0,"b",2,16,1
1231,0,"w",4,7,1
363,0,"w",4,8,1
3856,0,"b",4,7,0
1918,0,"b",4,7,0
2125,0,"b",3,13,1
2947,0,"w",4,10,1
4613,0,"b",2,19,0
2592,0,"b",4,7,0
949,0,"b",0,2,1
2984,0,"w",4,6,1
1113,1,"w",4,6,1
3377,0,"w",4,1,1
4839,0,"w",4,6,1
3160,0,"w",4,8,1
2878,0,"b",4,7,1
439,0,"b",4,8,1
4777,0,"w",3,8,1
463,0,"b",3,4,1
1108,0,"b",4,10,1
565,0,"w",4,8,1
2674,0,"b",4,5,1
2117,0,"b",4,6,1
3426,0,"b",3,4,1
3415,0,"w",2,9,0
3275,1,"w",4,5,0
1993,0,"b",4,8,1
3180,0,"w",4,26,0
70,0,"w",4,5,1
1092,0,"b",4,5,1
64,0,"w",4,6,0
519,0,"w",3,5,1
310,0,"b",3,21,1
1189,0,"b",4,6,1
1592,0,"b",4,3,1
2783,0,"w",4,5,0
2408,0,"w",4,6,1
1246,0,"b",4,5,1
2399,0,"w",3,4,1
1715,0,"w",4,9,1
2701,0,"w",4,6,1
96,1,"w",2,4,0
3102,0,"b",4,6,1
3925,0,"b",4,4,1
1967,0,"b",3,6,1
4168,0,"b",4,7,0
1408,1,"w",4,7,0
3765,0,"w",3,3,0
1002,0,"w",4,18,1
1188,0,"b",4,6,1
1589,0,"w",3,3,1
2670,1,"w",3,4,1
2850,0,"b",0,3,1
3833,0,"w",4,8,0
3710,0,"b",0,4,1
511,0,"w",4,4,1
721,0,"w",4,6,1
2892,0,"b",4,7,1
1916,1,"b",2,8,0
291,0,"b",4,6,0
1521,0,"w",4,2,1
4724,0,"b",4,7,1
2923,0,"w",2,5,0
4301,0,"b",3,3,1
832,0,"w",4,7,0
155,0,"b",4,5,1
1127,0,"b",2,6,1
4370,1,"w",4,7,0
4311,0,"w",4,3,1
4752,0,"b",4,7,1
1148,0,"b",4,8,1
2284,0,"b",4,6,1
117,0,"w",3,5,1
3022,0,"b",3,7,1
2516,1,"w",4,7,0
1469,0,"w",3,16,1
1846,1,"w",4,7,1
1378,0,"w",4,2,1
2342,0,"w",4,2,1
1158,0,"b",4,6,1
1582,1,"b",1,10,0
4449,0,"b",3,6,1
3938,0,"b",3,12,1
1712,1,"w",2,19,0
3829,0,"w",4,6,1
2249,0,"w",4,6,1
2876,0,"b",2,6,1
4656,0,"b",4,4,1
4069,0,"b",4,6,1
728,0,"b",4,14,1
1560,0,"w",2,16,1
1211,0,"w",2,19,1
327,0,"b",4,11,1
4280,0,"w",3,4,1
1391,0,"w",4,7,0
1399,0,"w",4,2,1
2447,0,"w",4,2,1
216,0,"w",4,3,1
3732,0,"w",4,7,1
4531,0,"b",4,6,1
3366,0,"w",1,4,1
3161,0,"b",2,8,0
2097,1,"w",3,5,0
1454,0,"w",4,4,1
37,0,"b",4,4,1
2736,0,"b",3,2,0
1825,0,"w",2,4,0
1312,1,"w",4,6,1
1320,0,"b",3,4,1
1958,0,"w",3,9,1
2715,0,"b",4,6,1
1041,0,"b",2,16,1
2196,0,"b",4,5,1
4863,0,"w",3,13,1
4786,0,"w",4,15,1
3439,1,"w",4,18,1
1676,0,"w",4,2,1
1794,0,"b",4,6,1
1336,0,"w",3,12,1
4221,0,"b",4,21,1
3088,0,"b",4,8,1
1543,0,"b",4,7,0
2600,0,"b",4,8,0
3749,0,"w",3,10,1
4046,1,"w",3,16,1
707,0,"w",4,2,1
3086,0,"b",3,13,1
1740,0,"b",4,11,1
3289,0,"w",4,6,1
4381,0,"w",4,2,1
3672,0,"w",4,5,1
2648,0,"b",4,6,1
1942,0,"b",4,15,1
3181,0,"w",4,14,1
219,0,"b",2,4,0
2011,1,"b",3,13,1
1554,0,"b",4,14,1
1896,0,"w",4,13,1
4142,0,"w",4,11,1
1199,0,"b",2,3,1
1387,0,"b",4,6,1
4254,0,"w",4,6,1
3717,0,"b",0,4,1
4131,0,"w",3,2,0
2688,0,"w",4,9,1
3761,0,"w",4,4,1
2607,0,"w",3,16,1
2061,0,"b",4,2,1
3001,0,"w",4,26,0
4258,0,"b",3,5,1
3312,0,"w",3,6,1
3168,0,"b",4,6,1
84,0,"b",4,3,1
4190,0,"b",4,8,1
