"...1","call","race","education","yearsexp","computerskills"
990,0,"w",4,15,1
2229,1,"w",4,13,1
3520,0,"b",4,2,1
2899,0,"w",4,8,1
1189,0,"b",4,6,1
834,0,"w",4,2,1
3096,1,"b",4,5,1
4405,0,"w",4,7,0
1850,0,"b",2,5,1
3239,0,"b",4,7,0
3398,0,"w",3,7,1
147,0,"w",2,7,1
1229,0,"w",2,6,1
2011,1,"b",3,13,1
1506,0,"b",4,14,1
136,0,"w",2,6,1
1162,0,"b",4,11,1
1589,0,"w",3,3,1
4331,0,"b",4,21,1
1862,0,"b",3,4,1
598,0,"w",4,14,1
1188,0,"b",4,6,1
1578,0,"b",3,4,1
4350,0,"b",4,2,1
3041,0,"b",4,6,1
2895,0,"b",3,6,0
2625,0,"w",3,7,1
2234,1,"w",4,14,1
3428,0,"w",3,9,1
4578,0,"w",4,26,0
3076,0,"w",4,11,1
1777,0,"b",4,5,0
2305,0,"b",3,5,0
645,0,"w",4,4,1
2903,0,"w",4,4,0
3714,0,"b",3,16,1
607,0,"w",2,6,1
542,0,"b",3,6,1
509,0,"b",4,7,1
2707,0,"w",4,6,1
1956,0,"w",3,15,1
308,0,"w",3,2,1
1712,1,"w",2,19,0
4253,0,"w",4,5,0
3621,0,"b",4,7,0
3489,0,"b",4,8,1
3655,0,"b",3,6,1
3058,0,"b",4,26,0
3309,0,"b",4,10,1
1371,1,"w",4,12,1
4644,0,"w",2,6,1
1100,0,"b",4,5,0
2995,0,"w",4,8,1
3614,0,"b",4,8,1
4859,0,"b",4,2,1
1186,0,"b",3,16,1
896,0,"b",4,4,1
2056,0,"b",3,3,1
1085,0,"w",4,5,1
440,0,"b",4,6,1
2998,0,"w",4,7,0
228,0,"w",4,5,1
2772,0,"b",4,4,0
3531,0,"w",4,26,0
102,0,"w",4,7,1
1593,0,"w",4,8,1
1804,0,"b",4,5,0
396,0,"w",3,2,0
2008,0,"b",3,7,1
4475,1,"w",4,11,1
3138,0,"b",4,8,1
1901,0,"w",4,2,1
364,0,"w",4,2,1
4534,0,"b",3,3,1
4221,0,"b",4,21,1
1893,1,"w",3,12,1
2053,0,"w",4,4,1
3851,0,"w",4,10,1
333,0,"w",3,5,1
4375,0,"w",3,16,1
4353,0,"w",4,18,1
2164,0,"b",4,10,1
4379,0,"w",4,7,0
80,0,"w",4,10,1
3555,0,"b",4,8,1
4277,0,"w",4,4,1
157,0,"b",4,14,0
4415,0,"w",1,4,1
2951,1,"w",4,6,1
954,0,"b",4,6,1
4118,0,"b",3,5,0
4622,0,"b",3,5,0
3086,0,"b",3,13,1
3031,0,"w",3,4,1
636,0,"w",4,7,1
3078,0,"b",3,2,0
188,0,"b",4,14,1
2596,0,"w",4,7,0
623,0,"w",4,6,1
92,0,"w",4,4,1
1522,0,"w",4,7,0
494,0,"w",4,9,1
4261,0,"w",4,6,1
4410,1,"w",4,8,1
3836,0,"w",4,14,1
4727,0,"w",4,2,1
2904,1,"w",3,3,1
937,0,"b",4,5,1
2743,0,"b",3,13,1
986,0,"b",4,11,1
944,0,"w",4,5,1
2723,0,"w",4,10,1
3458,0,"b",4,2,1
3657,0,"w",4,6,0
1421,0,"b",3,13,1
1426,0,"b",3,4,1
1043,0,"w",2,16,1
4655,0,"w",3,4,1
3538,0,"w",4,8,1
2651,0,"w",4,2,1
3250,0,"b",4,7,0
2550,1,"b",4,14,1
4532,0,"w",3,21,1
83,0,"w",4,4,1
4774,0,"b",4,9,1
298,0,"w",4,7,1
1958,0,"w",3,9,1
2378,0,"w",3,7,1
4413,0,"b",2,3,1
1554,0,"b",4,14,1
1228,0,"b",4,5,1
689,0,"w",4,6,1
723,0,"b",1,10,0
2848,0,"b",4,2,1
4654,0,"b",3,4,1
310,0,"b",3,21,1
2078,0,"w",4,7,0
1163,0,"b",3,13,1
901,0,"w",4,21,1
2618,0,"w",3,26,1
2906,1,"b",4,6,1
4865,0,"b",3,26,1
77,0,"w",4,12,1
1284,1,"w",3,4,1
349,1,"w",4,1,1
3060,0,"b",4,18,1
71,0,"w",4,5,0
98,0,"w",4,11,1
1580,0,"w",3,16,1
2503,0,"w",4,6,1
122,0,"w",4,5,1
1095,0,"w",4,9,1
3346,0,"b",4,6,1
3437,0,"b",4,10,1
2033,0,"b",4,7,1
1463,0,"b",4,8,1
3668,0,"w",4,7,0
2138,0,"w",4,4,1
264,0,"b",4,5,1
914,0,"b",2,11,1
2297,0,"b",4,8,0
2140,0,"b",4,2,1
4195,0,"w",4,7,1
2620,0,"b",2,19,0
379,0,"w",2,16,1
2597,0,"w",4,2,1
197,0,"b",4,26,0
2063,0,"w",4,8,0
3160,0,"w",4,8,1
1344,0,"b",3,9,1
2112,0,"b",4,14,1
2504,0,"w",4,4,1
2466,0,"w",3,2,1
4269,0,"w",4,6,1
3147,0,"w",4,18,1
4087,0,"b",4,14,1
2197,0,"w",3,1,1
1323,0,"w",4,12,1
1598,0,"b",4,19,1
3918,1,"w",4,5,1
651,0,"b",4,6,1
4363,1,"b",3,2,1
1757,0,"b",4,5,0
1939,0,"w",3,5,1
3733,0,"b",4,5,1
1127,0,"b",2,6,1
993,0,"w",3,4,1
1362,0,"b",4,6,1
3120,0,"w",4,6,1
1731,0,"w",2,3,1
2566,0,"w",4,6,1
1609,0,"w",3,8,1
2859,0,"b",2,5,0
3930,0,"b",3,19,1
4659,0,"b",4,5,0
3348,0,"b",4,5,0
1210,0,"b",4,21,1
982,0,"w",4,11,1
535,0,"b",3,3,1
740,0,"b",4,10,1
1179,0,"w",4,9,1
461,0,"w",3,4,1
1237,0,"w",4,3,1
3349,1,"w",4,6,1
1911,0,"b",4,2,1
3650,0,"w",4,6,0
4518,0,"w",3,5,1
807,1,"w",4,10,1
3810,0,"w",4,8,1
2958,0,"w",4,2,1
592,0,"b",3,13,1
1041,0,"b",2,16,1
340,0,"w",2,4,0
2817,0,"w",4,4,1
3779,0,"b",4,7,1
1319,0,"w",4,4,1
2299,0,"b",4,2,1
467,0,"b",4,7,1
4830,1,"w",4,7,0
3405,0,"w",4,7,1
700,0,"w",4,2,1
