"...1","call","race","education","yearsexp","computerskills"
2049,0,"w",4,5,1
480,1,"w",4,4,1
2699,0,"w",4,7,1
4775,0,"b",4,8,1
718,0,"b",4,8,0
3336,0,"w",0,2,1
1933,0,"b",3,12,1
1741,1,"w",4,5,1
2718,0,"w",4,8,1
3489,0,"b",4,8,1
4643,0,"w",2,2,0
1049,1,"w",4,4,1
494,0,"w",4,9,1
1846,1,"w",4,7,1
4273,0,"w",4,14,1
2284,0,"b",4,6,1
1665,0,"b",4,2,1
4705,0,"w",3,4,1
142,0,"b",0,4,1
1790,0,"w",4,4,1
1737,0,"b",4,11,1
78,0,"b",3,11,1
1523,0,"w",4,6,1
3457,0,"b",4,6,1
3695,0,"b",0,4,1
1739,0,"w",4,11,1
3717,0,"b",0,4,1
981,0,"w",4,6,1
2731,0,"w",4,7,0
2213,0,"w",3,4,1
1193,0,"b",4,9,1
4781,0,"b",4,6,1
4707,0,"w",2,5,0
1324,0,"b",4,10,1
2681,0,"b",4,13,1
320,0,"b",3,6,1
330,0,"b",2,5,0
122,0,"w",4,5,1
166,1,"w",4,10,1
1483,0,"w",4,9,0
1980,0,"b",3,3,1
2226,0,"w",4,11,1
4858,0,"b",4,2,1
1100,0,"b",4,5,0
3949,0,"w",3,7,1
3374,0,"w",4,3,1
4061,0,"b",4,11,1
4436,0,"b",4,15,1
2668,0,"w",3,5,0
3106,0,"w",4,8,0
481,0,"w",4,4,1
887,1,"w",3,4,1
28,0,"w",3,6,1
30,0,"b",4,2,1
3339,0,"w",4,3,1
2539,0,"b",3,1,1
2442,0,"w",4,18,1
3232,0,"b",4,6,1
1839,0,"b",3,6,1
493,0,"w",4,5,1
290,0,"w",4,12,1
118,0,"b",3,5,1
4027,0,"b",4,4,1
2708,0,"w",4,6,1
1215,0,"b",4,5,1
4646,0,"b",3,7,1
2705,0,"b",4,14,1
3529,0,"w",4,2,0
3518,0,"w",2,8,0
1120,0,"w",4,14,1
692,0,"b",4,7,1
1978,1,"b",4,6,1
4595,0,"w",4,14,1
3764,0,"b",4,5,1
2934,0,"w",3,12,0
4203,0,"w",3,12,1
394,0,"b",3,1,1
3583,0,"w",4,6,1
4360,0,"b",4,8,1
1838,0,"w",3,5,1
246,0,"w",4,7,1
1644,0,"w",4,5,1
3361,0,"b",4,5,1
4278,0,"b",4,3,1
3282,0,"w",4,9,1
3558,0,"b",4,26,0
3275,1,"w",4,5,0
2231,0,"b",4,9,1
503,0,"b",4,11,1
4789,1,"w",4,12,1
817,0,"w",4,12,1
557,0,"b",4,2,1
257,0,"b",4,5,1
687,0,"b",4,15,1
2824,0,"w",4,8,1
1172,1,"w",2,18,0
4336,1,"b",4,8,1
1600,0,"b",3,21,1
4351,0,"b",4,10,1
4546,0,"b",4,7,1
3303,0,"w",3,7,1
942,0,"w",4,5,1
250,0,"b",3,10,1
1582,1,"b",1,10,0
1205,0,"w",3,7,1
4352,0,"w",4,6,1
1224,0,"w",4,6,1
2424,0,"w",4,6,0
3290,0,"b",4,6,1
2237,0,"w",3,7,1
1105,0,"b",4,5,0
3271,0,"b",3,8,1
514,0,"b",3,6,1
3264,0,"b",4,8,1
4477,0,"w",3,1,1
4183,0,"b",3,9,1
3830,0,"b",4,6,1
2584,0,"b",4,8,1
413,0,"b",4,5,1
1247,0,"b",4,9,1
1975,0,"w",4,14,1
4070,0,"b",3,5,1
342,0,"b",2,6,1
3347,0,"b",4,6,1
1723,0,"w",4,3,1
3747,0,"w",3,5,1
234,0,"w",3,6,1
1362,0,"b",4,6,1
2375,0,"w",4,7,0
3977,0,"w",2,3,0
2573,0,"w",4,6,1
1749,0,"w",2,10,1
1266,0,"b",4,6,1
1045,0,"w",3,4,1
1872,0,"b",4,7,1
3614,0,"b",4,8,1
3596,0,"b",4,7,0
2552,0,"b",4,6,0
1290,0,"b",3,2,1
2190,0,"w",4,8,1
623,0,"w",4,6,1
3217,0,"b",4,6,1
3030,0,"b",3,7,1
1151,0,"b",4,6,1
2978,0,"w",4,8,1
2263,0,"w",4,6,1
535,0,"b",3,3,1
3574,0,"w",4,6,1
1082,0,"w",3,9,1
3856,0,"b",4,7,0
3600,1,"w",4,8,1
3122,0,"b",4,10,1
2254,0,"w",3,3,1
2069,0,"w",4,10,1
4083,0,"w",4,7,1
4309,0,"w",4,6,0
4253,0,"w",4,5,0
2620,0,"b",2,19,0
2333,0,"w",4,5,1
2178,0,"w",4,8,0
3149,0,"w",4,6,1
3234,0,"b",4,10,1
1190,0,"w",4,4,1
2761,1,"b",4,10,1
4118,0,"b",3,5,0
474,0,"b",4,19,1
3054,0,"w",4,8,1
816,0,"b",4,4,1
2494,0,"b",4,4,1
4484,0,"w",4,5,1
4493,0,"b",4,5,1
4392,0,"b",4,26,0
1903,0,"w",4,7,0
3368,0,"w",4,7,1
582,0,"b",4,2,1
495,0,"b",4,5,0
4415,0,"w",1,4,1
1464,0,"b",4,7,1
622,0,"w",4,5,1
1803,0,"w",4,5,0
1078,0,"w",3,12,1
4342,0,"b",4,2,1
3493,0,"b",2,15,0
2878,0,"b",4,7,1
245,0,"b",4,9,0
237,0,"b",3,9,1
985,0,"w",3,6,1
2040,0,"b",4,13,1
2680,0,"b",3,5,0
3147,0,"w",4,18,1
3925,0,"b",4,4,1
2576,0,"w",4,13,1
4764,0,"b",4,5,1
1719,0,"w",4,7,1
1617,0,"b",4,13,1
4759,0,"b",4,7,1
2031,0,"w",4,3,1
4008,1,"b",4,2,0
1983,0,"b",3,8,1
3160,0,"w",4,8,1
3481,0,"b",4,7,0
3442,0,"w",4,16,1
3111,0,"b",4,8,1
911,1,"w",4,12,1
3985,0,"w",2,19,1
2359,0,"w",4,8,0
3610,0,"b",4,7,0
3224,0,"w",4,8,1
1199,0,"b",2,3,1
4499,0,"b",4,7,1
4160,0,"w",4,2,1
416,0,"b",4,13,1
1651,0,"w",3,9,1
1850,0,"b",2,5,1
3191,0,"b",4,6,1
683,0,"w",3,16,1
3511,0,"w",4,26,0
2285,0,"b",4,10,1
2611,0,"b",3,2,0
3902,0,"w",4,18,1
381,0,"b",4,5,1
4012,0,"w",4,6,0
1517,0,"b",4,7,0
4337,0,"w",4,8,1
1076,0,"w",3,13,1
3053,0,"w",4,18,1
2984,0,"w",4,6,1
832,0,"w",4,7,0
1202,0,"b",4,5,1
2182,0,"w",4,8,1
2894,1,"w",4,4,0
2238,0,"w",4,5,1
3995,0,"w",4,6,1
2431,0,"b",4,2,1
1942,0,"b",4,15,1
479,1,"b",2,4,1
3834,0,"b",4,14,1
4232,0,"b",0,5,1
3689,0,"w",0,4,1
2246,0,"w",3,7,1
3199,0,"w",4,8,1
1371,1,"w",4,12,1
4132,0,"b",3,13,1
1706,0,"b",4,9,1
678,0,"w",4,4,1
2443,0,"b",4,7,0
4276,0,"w",4,4,1
2904,1,"w",3,3,1
1452,0,"b",4,8,1
328,0,"w",4,5,0
1492,0,"w",4,5,1
4221,0,"b",4,21,1
847,0,"b",4,2,1
2177,0,"w",4,6,1
4414,0,"w",3,5,1
3652,0,"b",3,7,1
650,0,"w",4,11,1
3914,0,"w",4,4,1
2019,0,"w",4,7,0
2871,0,"w",4,10,1
1661,0,"w",4,8,1
1334,1,"b",4,7,1
1240,0,"b",4,7,1
2268,0,"w",4,6,1
464,0,"b",4,4,1
1759,0,"w",4,13,1
1892,0,"b",4,6,1
1875,0,"w",3,5,1
2153,0,"w",4,7,0
2838,0,"b",4,8,1
3366,0,"w",1,4,1
666,0,"b",4,3,1
1398,0,"w",4,13,1
2072,0,"w",4,8,0
2848,0,"b",4,2,1
3525,0,"w",4,8,0
3334,0,"b",4,6,1
2766,0,"b",3,6,1
867,0,"w",3,4,1
2655,0,"w",4,7,0
136,0,"w",2,6,1
287,0,"b",4,7,1
3038,0,"w",4,8,1
3632,1,"b",4,4,1
4023,0,"w",2,3,1
4622,0,"b",3,5,0
745,0,"w",3,4,1
779,0,"b",4,6,1
568,0,"b",4,2,1
3438,0,"b",4,16,1
